NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Steffond Johnson,LAC,3.6,29,234,-0.071,-0.183,-0.9,-8.8,15.2,8.8,1.0
Mike Smrek,LAL,5.0,35,233,-0.055,-0.195,-0.9,-9.1,15.7,7.6,1.0
Adrian Branch,LAL,3.0,32,219,0.224,0.159,0.7,1.9,30.2,11.6,3.5
Bernard King,NYK,3.0,6,214,0.132,0.067,0.3,-1.0,30.5,7.2,4.3
Scott Skiles,MIL,1.0,13,205,0.014,-0.1,-0.4,-6.2,11.5,6.1,10.5
Chris Engler,(3+),5.0,30,195,0.255,0.115,0.5,0.5,14.3,14.0,2.0
Otis Smith,DEN,2.0,28,168,-0.109,-0.174,-0.6,-8.5,22.3,9.7,6.3
Kenny Green,PHI,3.0,19,167,-0.111,-0.176,-0.6,-8.6,18.4,8.0,2.0
Stewart Granger,NYK,1.3,15,166,-0.068,-0.168,-0.6,-8.3,14.2,4.9,7.8
Sam Bowie,POR,5.0,5,163,0.071,-0.069,-0.2,-5.2,23.6,9.7,2.7
Uwe Blab,DAL,5.0,30,160,-0.022,-0.162,-0.5,-8.1,15.9,10.8,3.9
Pete Myers,CHI,2.0,29,155,0.113,0.048,0.2,-1.6,20.4,5.3,6.5
Michael Brooks,IND,3.0,10,148,0.091,0.026,0.1,-2.3,10.7,9.1,3.6
Fernando Martin,POR,5.0,24,146,-0.144,-0.284,-0.9,-11.9,7.2,9.2,3.0
Jay Murphy,WAS,4.0,21,141,0.079,-0.061,-0.2,-5.0,24.2,13.3,1.7
Brad Wright,NYK,4.0,14,138,0.193,0.053,0.2,-1.4,18.1,18.4,0.3
Greg Dreiling,IND,5.0,24,128,0.11,-0.03,-0.1,-4.0,15.8,16.1,2.6
Otis Birdsong,BRK,2.0,7,127,-0.014,-0.079,-0.2,-5.5,16.6,2.6,6.4
Mike O'Koren,WAS,2.5,15,123,-0.031,-0.096,-0.2,-6.1,12.5,5.5,5.1
Franklin Edwards,SAC,1.0,8,122,-0.045,-0.159,-0.4,-8.0,11.0,3.9,11.4
Jeff Ruland,PHI,5.0,5,116,0.348,0.208,0.5,3.4,19.4,11.6,4.1
Mark McNamara,PHI,5.0,11,113,0.132,-0.008,0.0,-3.3,14.9,15.3,0.8
Bill Walton,BOS,5.0,10,112,0.039,-0.101,-0.2,-6.2,12.0,13.3,3.9
Darryl Dawkins,BRK,5.0,6,106,0.093,-0.046,-0.1,-4.5,25.8,8.6,0.9
Marvin Webster,MIL,5.0,15,102,0.312,0.172,0.4,2.3,12.7,12.2,1.4
Bruce Douglas,SAC,1.0,8,98,0.059,-0.056,-0.1,-4.8,6.9,6.9,8.3
Dennis Nutt,DAL,1.0,25,91,0.204,0.09,0.2,-0.3,30.1,4.2,8.4
David Thirdkill,BOS,3.0,17,89,-0.031,-0.096,-0.2,-6.1,13.5,10.2,1.1
Scott Wedman,BOS,3.0,6,78,-0.046,-0.111,-0.2,-6.5,12.3,5.5,3.7
Perry Young,"CHI, POR",1.3,9,72,-0.104,-0.205,-0.3,-9.4,8.7,5.3,4.7
Hank McDowell,MIL,4.0,7,70,0.254,0.114,0.2,0.5,15.1,13.0,1.4
Bill Martin,NYK,3.0,8,68,-0.086,-0.151,-0.2,-7.8,17.6,4.9,0.0
Clark Kellogg,IND,3.0,4,60,0.103,0.038,0.0,-1.9,16.0,8.8,4.8
Don Collins,MIL,3.0,6,57,-0.015,-0.08,-0.1,-5.6,21.1,12.6,1.7
Joe Binion,POR,4.0,11,51,0.365,0.225,0.2,3.9,13.2,16.9,0.9
Michael Wilson,"ATL, BRK",2.0,7,45,-0.162,-0.229,-0.2,-10.2,8.5,4.3,7.5
Kevin Henderson,GSW,1.0,5,45,0.021,-0.094,-0.1,-6.0,8.5,3.2,11.7
Pete Verhoeven,IND,3.0,5,44,-0.018,-0.083,-0.1,-5.7,10.9,7.6,2.2
Jeff Taylor,DET,1.0,12,44,0.147,0.033,0.0,-2.1,22.9,4.4,3.3
Forrest McKenzie,SAS,3.0,6,42,-0.621,-0.687,-0.6,-24.4,19.4,8.0,1.1
Jerome Henderson,MIL,5.0,6,36,-0.369,-0.509,-0.4,-18.9,16.0,9.3,0.0
Mike Glenn,MIL,2.0,4,34,0.005,-0.06,0.0,-4.9,21.2,2.8,1.4
Curtis Kitchen,OKC,4.0,6,31,0.557,0.417,0.3,9.9,13.9,13.9,1.5
Mike Brittain,SAS,5.0,6,29,0.019,-0.12,-0.1,-6.8,14.9,6.6,3.3
Fred Cofield,CHI,1.0,5,27,-0.096,-0.209,-0.1,-9.6,7.1,8.9,7.1
Jerry Eaves,SAC,1.0,3,26,-0.48,-0.594,-0.3,-21.6,7.4,1.8,0.0
Myron Jackson,DAL,1.0,8,22,-0.102,-0.217,-0.1,-9.8,24.0,6.5,13.1
Calvin Natt,DEN,4.0,1,20,0.152,0.012,0.0,-2.7,24.0,12.0,4.8
Andre Turner,BOS,1.0,3,18,-0.393,-0.508,-0.2,-18.9,10.7,5.3,2.7
Jim Lampley,PHI,5.0,1,16,0.234,0.094,0.0,-0.1,9.0,15.0,0.0
Ron Rowan,POR,1.0,7,16,0.23,0.116,0.0,0.5,36.0,3.0,3.0
Cedric Henderson,"MIL, ATL",3.4,8,16,0.184,0.091,0.0,-0.3,33.0,24.0,0.0
Pete Williams,DEN,4.0,5,10,-0.043,-0.183,0.0,-8.8,9.6,4.8,4.8
McKinley Singleton,NYK,2.0,2,10,0.171,0.106,0.0,0.2,19.2,0.0,4.8
John Schweitz,DET,1.0,3,7,-0.724,-0.839,-0.1,-29.2,0.0,6.9,0.0
Cozell McQueen,DET,3.0,3,7,1.941,1.876,0.3,55.3,41.1,54.9,0.0
Dwayne Polee,LAC,1.0,1,6,-1.02,-1.134,-0.1,-38.4,16.0,0.0,0.0
