NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Glenn Mosley,PHI,3.9,6,21,-0.604,-0.752,-0.3,-26.5,29.7,11.4,4.6
Wayman Britt,DET,1.0,7,16,-0.118,-0.16,-0.1,-8.1,27.0,12.0,6.0
Ticky Burden,NYK,1.0,2,15,0.177,0.135,0.0,1.1,6.4,0.0,3.2
Steve Kuberski,BOS,4.0,3,14,-0.002,-0.161,0.0,-8.1,6.9,20.6,0.0
Glenn Hansen,"SAC, CHI",2.7,5,13,-0.867,-0.91,-0.2,-31.4,0.0,3.7,3.7
Norm Cook,DEN,4.0,2,10,-0.018,-0.177,0.0,-8.6,9.6,14.4,4.8
Willie Wise,OKC,3.0,2,10,-0.286,-0.329,-0.1,-13.3,4.8,14.4,0.0
Andre McCarter,SAC,2.0,1,9,-0.291,-0.334,-0.1,-13.5,0.0,5.3,0.0
Willie Smith,IND,1.0,1,7,0.128,0.086,0.0,-0.4,0.0,0.0,6.9
Dean Tolson,OKC,3.0,1,7,-0.306,-0.349,-0.1,-13.9,0.0,0.0,13.7
