NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Rick Mahorn,BRK,3.5,58,630,0.23,0.117,1.5,0.6,15.1,12.3,2.0
Eric Leckner,DET,5.0,57,623,0.188,0.028,0.4,-2.2,17.3,13.4,1.1
Greg Anderson,ATL,5.0,51,622,0.347,0.187,2.4,2.7,11.4,14.5,1.3
James Donaldson,UTH,5.0,43,613,0.23,0.07,0.9,-0.9,8.6,8.4,1.1
Tony Dumas,DAL,2.0,58,613,-0.053,-0.119,-1.5,-6.8,20.7,4.9,4.5
Duane Ferrell,IND,3.0,56,607,0.179,0.113,1.4,0.4,18.3,7.0,2.5
Jud Buechler,CHI,3.0,57,605,0.24,0.174,2.2,2.3,17.2,7.8,4.0
Lloyd Daniels,"LAL, PHI",2.9,30,604,0.057,-0.008,-0.1,-3.3,16.5,5.0,3.2
Jon Barry,MIL,2.0,52,602,0.192,0.126,1.6,0.8,15.2,3.9,6.8
Bill Curley,DET,4.0,53,595,0.133,-0.027,-0.3,-3.9,11.5,10.0,2.0
Eric Mobley,MIL,5.0,46,587,0.339,0.179,2.2,2.5,14.7,12.5,1.7
Dickey Simpkins,CHI,4.2,59,586,0.159,-0.001,0.0,-3.1,16.9,12.4,3.0
Joe Wolf,NOR,4.0,63,583,0.189,0.029,0.4,-2.2,7.4,10.6,3.0
Terry Davis,DAL,5.0,46,580,0.19,0.03,0.4,-2.2,11.6,12.9,0.8
Jeff Turner,ORL,4.0,49,576,0.077,-0.083,-1.0,-5.7,16.6,8.1,3.2
Antonio Harvey,LAL,4.0,59,572,0.104,-0.056,-0.7,-4.8,15.0,8.6,1.9
Willie Anderson,SAS,2.0,38,556,0.094,0.028,0.3,-2.2,16.0,4.7,4.5
Howard Eisley,"MIN, SAS",1.0,49,552,0.004,-0.095,-1.1,-6.0,10.4,4.2,8.3
Jim McIlvaine,WAS,5.0,55,534,0.253,0.093,1.0,-0.2,8.6,9.4,0.9
Anthony Miller,LAL,4.0,46,527,0.311,0.151,1.7,1.6,17.2,13.8,3.2
Tracy Murray,"HOU, POR",3.0,54,516,-0.012,-0.078,-0.8,-5.5,24.0,5.5,1.8
David Wingate,NOR,3.0,52,515,0.096,0.03,0.3,-2.1,11.4,5.6,5.2
Alaa Abdelnaby,"PHI, SAC",4.0,54,506,0.053,-0.107,-1.1,-6.4,24.3,10.8,1.2
Monty Williams,NYK,3.0,41,503,0.125,0.059,0.6,-1.2,13.1,9.4,4.7
Randy Woods,LAC,2.0,62,495,0.127,0.061,0.6,-1.2,12.0,4.3,13.0
Greg Dreiling,CLE,5.0,58,483,0.136,-0.024,-0.2,-3.8,10.9,11.5,2.2
Tree Rollins,ORL,5.0,51,478,0.223,0.063,0.6,-1.1,6.1,9.5,0.9
Gary Grant,LAC,1.0,33,470,0.13,0.031,0.3,-2.1,20.9,3.6,9.5
Cliff Levingston,DEN,3.7,57,469,0.162,0.032,0.3,-2.1,13.2,12.7,2.8
Kevin Edwards,BRK,2.0,14,466,0.089,0.023,0.2,-2.3,20.2,3.8,2.8
LaSalle Thompson,IND,4.0,38,453,0.085,-0.075,-0.7,-5.4,11.9,9.4,1.9
Tim Perry,PHI,4.0,42,446,0.133,-0.027,-0.2,-3.9,8.2,9.6,1.3
Michael Adams,NOR,1.0,29,443,0.249,0.15,1.4,1.6,20.4,3.1,10.3
Eric Riley,LAC,5.0,40,434,0.218,0.057,0.5,-1.3,19.6,12.4,1.2
Bill Cartwright,OKC,5.0,29,430,0.077,-0.083,-0.7,-5.7,7.7,9.7,1.1
Morlon Wiley,"ATL, DAL",1.0,43,424,0.24,0.141,1.2,1.3,15.5,4.9,8.5
Darrin Hancock,NOR,3.0,46,424,0.138,0.072,0.6,-0.8,17.3,6.0,3.4
Kenny Gattison,NOR,4.0,21,409,0.122,-0.038,-0.3,-4.3,14.7,8.8,2.0
John Williams,IND,4.0,34,402,-0.027,-0.187,-1.6,-8.9,11.9,7.4,3.2
Dwayne Morton,GSW,3.0,41,395,0.054,-0.011,-0.1,-3.4,20.3,7.0,2.2
Steve Henson,POR,1.0,37,380,0.201,0.102,0.8,0.1,15.0,3.3,10.7
Tim Legler,GSW,2.0,24,371,0.244,0.178,1.4,2.5,22.8,5.2,3.5
Matt Fish,LAC,5.0,26,370,0.147,-0.013,-0.1,-3.5,16.0,10.9,2.2
Elmore Spencer,LAC,5.0,19,368,-0.023,-0.183,-1.4,-8.8,17.2,8.5,3.3
Larry Stewart,WAS,3.0,40,346,0.195,0.129,0.9,0.9,14.2,9.3,2.5
Tim Breaux,HOU,3.0,42,340,-0.011,-0.077,-0.5,-5.5,18.1,4.8,2.1
Ivano Newbill,DET,4.6,34,331,0.2,0.04,0.3,-1.8,5.8,11.7,2.5
Michael Smith,SAC,3.1,29,319,0.083,0.012,0.1,-2.7,23.0,8.4,3.0
Trevor Ruffin,PHO,2.0,49,319,-0.091,-0.156,-1.0,-7.9,35.1,3.5,7.2
Dwayne Schintzius,BRK,5.0,43,318,0.065,-0.095,-0.6,-6.0,13.3,12.2,2.3
Ennis Whatley,ATL,1.0,27,292,0.233,0.134,0.8,1.1,11.5,4.9,8.9
Walter Bond,"DET, UTH",2.0,23,290,0.094,0.028,0.2,-2.2,17.7,5.3,4.0
Larry Krystkowiak,CHI,4.0,19,287,0.147,-0.013,-0.1,-3.5,13.9,9.9,4.3
Corey Gaines,PHI,2.0,11,280,0.091,0.025,0.1,-2.3,9.4,3.1,5.7
John Battle,CLE,2.0,28,280,-0.018,-0.084,-0.5,-5.7,19.9,1.9,6.3
James Edwards,POR,4.5,28,266,-0.022,-0.182,-1.0,-8.7,13.5,7.8,1.4
Kenny Walker,WAS,3.0,24,266,0.121,0.055,0.3,-1.4,10.3,8.5,1.3
Byron Houston,OKC,3.0,39,258,0.102,0.037,0.2,-1.9,24.6,10.2,1.1
Jaren Jackson,PHI,2.0,21,257,0.09,0.024,0.1,-2.3,13.1,7.8,3.5
Brooks Thompson,ORL,1.0,38,246,-0.083,-0.182,-0.9,-8.7,22.6,4.5,8.4
Charles Shackleford,MIN,4.0,21,239,0.336,0.176,0.9,2.4,18.9,13.5,1.6
Reggie Slater,DEN,3.5,25,236,0.137,0.024,0.1,-2.3,24.4,11.6,2.4
Fred Roberts,CLE,3.0,21,223,0.131,0.066,0.3,-1.0,17.2,7.3,1.7
Mike Brown,MIN,4.0,27,213,-0.034,-0.194,-0.9,-9.1,7.9,10.1,2.3
Doug Edwards,ATL,3.5,38,212,0.173,0.06,0.3,-1.2,15.2,10.9,2.9
Acie Earl,BOS,4.5,30,208,-0.007,-0.167,-0.7,-8.3,15.2,10.4,0.5
Jay Humphries,"BOS, UTH",1.7,18,201,-0.119,-0.196,-0.8,-9.2,4.8,3.1,4.5
Kurt Rambis,LAL,4.0,26,195,0.178,0.018,0.1,-2.5,10.8,8.4,3.9
Kevin Pritchard,"MIA, PHI",1.2,19,194,0.098,0.005,0.0,-2.9,10.9,3.0,8.4
Jim Les,ATL,1.0,24,188,0.118,0.019,0.1,-2.5,12.8,6.6,11.2
Zan Tabak,HOU,5.0,37,182,0.129,-0.031,-0.1,-4.0,19.8,15.0,1.1
Chris Whitney,SAS,1.0,25,179,-0.124,-0.223,-0.8,-10.0,11.3,3.5,7.5
Richard Dumas,PHO,3.0,15,167,0.152,0.086,0.3,-0.4,23.6,8.3,2.0
Andres Guibert,MIN,5.0,17,167,0.098,-0.062,-0.2,-5.0,12.9,12.9,2.9
Jerome Harmon,PHI,2.0,10,158,0.098,0.032,0.1,-2.1,14.0,7.0,3.6
Greg Grant,DEN,1.0,14,151,0.06,-0.039,-0.1,-4.3,9.9,2.9,13.7
Moses Malone,SAS,5.0,17,149,0.258,0.098,0.3,0.0,15.8,14.8,1.9
Henry Turner,SAC,3.5,30,149,0.101,-0.012,0.0,-3.4,21.9,9.0,2.3
Trevor Wilson,SAC,3.5,15,147,0.237,0.124,0.4,0.8,15.3,8.5,3.9
Askia Jones,MIN,1.0,11,139,-0.01,-0.109,-0.3,-6.5,15.5,3.8,5.5
Jo Jo English,CHI,2.0,8,127,-0.015,-0.08,-0.2,-5.6,16.3,1.1,2.6
Jack Haley,SAS,4.5,31,117,-0.109,-0.269,-0.7,-11.4,29.9,11.1,0.8
Steve Scheffler,OKC,4.0,18,102,0.36,0.2,0.4,3.1,18.4,10.8,1.9
Alphonso Ford,PHI,2.0,5,98,-0.192,-0.258,-0.5,-11.1,9.3,9.8,4.4
Julius Nwosu,SAS,4.0,23,84,-0.026,-0.186,-0.3,-8.9,17.7,13.7,1.7
Randolph Keys,LAL,3.0,6,83,-0.031,-0.097,-0.2,-6.1,11.6,9.8,1.2
Manute Bol,GSW,5.0,5,81,0.255,0.095,0.2,-0.1,8.9,7.1,0.0
Dontonio Wingfield,OKC,4.0,20,81,0.0,-0.16,-0.3,-8.1,27.3,17.8,1.8
James Blackwell,"BOS, NOR",1.8,13,80,0.267,0.194,0.3,2.9,10.8,6.6,6.6
Doug Christie,NYK,3.0,12,79,-0.271,-0.337,-0.6,-13.6,9.1,7.9,4.9
Danny Young,MIL,1.0,7,77,0.273,0.174,0.3,2.3,15.0,3.1,7.5
Greg Kite,"IND, NYK",5.0,11,77,-0.114,-0.274,-0.4,-11.6,5.0,13.7,0.6
Doug Lee,SAC,2.0,22,75,0.183,0.118,0.2,0.6,27.5,3.2,3.2
Sergei Bazarevich,ATL,1.0,10,74,0.133,0.034,0.1,-2.0,19.5,4.5,9.1
Aaron Williams,MIL,4.0,15,72,-0.015,-0.175,-0.3,-8.5,16.0,12.7,0.0
LaPhonso Ellis,DEN,4.0,6,58,0.088,-0.072,-0.1,-5.3,19.9,14.1,3.3
Tom Tolbert,NOR,4.0,10,57,0.045,-0.115,-0.1,-6.6,11.8,14.3,1.7
Antonio Lang,PHO,5.0,12,53,-0.143,-0.303,-0.3,-12.5,10.0,3.6,0.9
Aaron Swinson,PHO,3.0,9,51,0.07,0.005,0.0,-2.9,22.6,7.5,2.8
Rod Higgins,GSW,3.0,5,46,0.017,-0.049,0.0,-4.6,10.4,7.3,3.1
Tony Bennett,NOR,1.0,3,46,-0.042,-0.141,-0.1,-7.5,14.6,2.1,4.2
Charlie Ward,NYK,1.0,10,44,-0.403,-0.502,-0.5,-18.7,17.5,6.5,4.4
Brian Oliver,WAS,1.0,6,42,-0.023,-0.122,-0.1,-6.9,16.0,4.6,4.6
Mark Randall,DEN,4.0,8,39,0.082,-0.078,-0.1,-5.5,7.4,14.8,1.2
Charles Jones,HOU,4.5,3,36,0.086,-0.074,-0.1,-5.4,4.0,9.3,0.0
Adrian Caldwell,HOU,5.0,7,30,0.099,-0.061,0.0,-5.0,8.0,16.0,0.0
Corey Crowder,SAS,2.0,7,29,-0.31,-0.376,-0.2,-14.8,9.9,5.0,1.7
Gerald Madkins,CLE,2.0,7,28,-0.009,-0.074,0.0,-5.4,13.7,0.0,1.7
Micheal Williams,MIN,1.0,1,28,0.01,-0.089,-0.1,-5.8,10.3,1.7,5.1
Fred Vinson,ATL,1.0,5,27,-0.349,-0.448,-0.3,-17.0,7.1,0.0,1.8
Mike Peplowski,DET,5.0,6,21,0.147,-0.013,0.0,-3.5,25.1,6.9,2.3
Tony Harris,BOS,2.0,3,18,-0.029,-0.094,0.0,-6.0,37.3,0.0,0.0
Elmer Bennett,CLE,1.0,4,18,0.295,0.196,0.1,3.0,40.0,2.7,8.0
Bob Martin,LAC,5.0,1,14,-0.083,-0.243,-0.1,-10.6,6.9,6.9,3.4
Tony Dawson,BOS,3.0,2,13,-0.333,-0.398,-0.1,-15.5,29.5,11.1,3.7
Eldridge Recasner,DEN,1.0,3,13,0.049,-0.05,0.0,-4.6,22.2,7.4,3.7
Mark Strickland,IND,4.0,4,9,0.32,0.16,0.0,1.9,16.0,21.3,0.0
Darnell Mee,DEN,1.0,2,8,0.023,-0.076,0.0,-5.4,18.0,6.0,12.0
Ron Grandison,NYK,3.0,2,8,0.407,0.341,0.1,7.5,12.0,30.0,12.0
Tate George,MIL,1.0,3,8,-0.279,-0.378,-0.1,-14.8,24.0,6.0,0.0
Darrell Armstrong,ORL,1.0,3,8,0.205,0.106,0.0,0.2,60.0,6.0,18.0
Geert Hammink,ORL,5.0,1,7,0.207,0.047,0.0,-1.6,27.4,13.7,6.9
Keith Tower,ORL,5.0,3,7,-0.308,-0.468,-0.1,-17.6,6.9,20.6,0.0
Rich King,OKC,5.0,2,6,-0.886,-1.046,-0.1,-35.6,0.0,0.0,0.0
Lester Conner,LAL,1.0,2,5,0.322,0.223,0.0,3.9,19.2,0.0,0.0
Derrick Phelps,SAC,2.0,3,5,-0.841,-0.907,-0.1,-31.3,0.0,0.0,9.6
Tom Hovasse,ATL,3.0,2,4,-0.11,-0.176,0.0,-8.5,0.0,0.0,0.0
Yinka Dare,BRK,5.0,1,3,-1.249,-1.409,-0.1,-46.9,0.0,16.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
