NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Clifford Rozier,GSW,4.0,59,723,0.227,0.071,1.1,-0.9,12.2,11.4,1.5
Scott Brooks,DAL,1.0,69,716,0.153,0.045,0.7,-1.7,23.6,2.7,6.7
Rumeal Robinson,POR,1.0,43,715,0.133,0.024,0.4,-2.3,16.6,5.2,9.5
Corie Blount,LAL,4.0,57,715,0.213,0.057,0.8,-1.3,12.3,11.4,2.8
Jon Barry,GSW,2.0,68,712,0.254,0.184,2.7,2.6,17.3,4.2,5.7
David Wingate,OKC,3.0,60,695,0.04,-0.03,-0.4,-4.0,15.4,3.9,4.0
Scott Burrell,NOR,3.5,20,693,0.176,0.064,0.9,-1.1,18.2,6.8,3.3
Dickey Simpkins,CHI,5.0,60,685,0.204,0.048,0.7,-1.6,15.1,10.9,2.7
Mark West,DET,5.0,47,682,0.158,0.002,0.0,-3.0,10.6,9.4,0.4
Eric Mobley,"MIL, MEM",5.0,39,676,0.176,0.02,0.3,-2.4,13.3,9.9,1.6
John Salley,"CHI, TOR",4.5,42,673,0.156,0.0,0.0,-3.1,13.2,10.0,3.9
Randy Brown,CHI,1.0,68,671,0.148,0.039,0.5,-1.9,13.2,4.7,5.2
Jamal Mashburn,DAL,3.6,18,669,-0.042,-0.167,-2.3,-8.3,30.3,7.0,3.6
Joe Kleine,PHO,5.0,56,663,0.05,-0.106,-1.5,-6.4,11.9,9.6,3.2
Greg Ostertag,UTH,5.0,57,661,0.26,0.104,1.4,0.2,15.1,12.7,0.4
Greg Sutton,"NOR, PHI",1.0,48,655,0.027,-0.082,-1.1,-5.6,18.5,3.7,7.5
Acie Earl,TOR,4.0,42,655,0.07,-0.086,-1.2,-5.7,23.2,9.5,2.0
Bob McCann,WAS,3.0,62,653,0.139,0.069,0.9,-0.9,13.8,10.5,1.8
Pete Chilcutt,HOU,5.0,74,651,0.257,0.102,1.4,0.1,14.7,11.5,1.9
Yinka Dare,BRK,5.0,58,626,0.082,-0.074,-1.0,-5.4,12.6,13.9,0.0
Anthony Goldwire,NOR,1.0,42,621,0.037,-0.072,-0.9,-5.3,17.9,3.3,8.7
John Crotty,CLE,1.0,58,617,0.194,0.085,1.1,-0.4,13.4,4.2,7.9
Greg Graham,"BRK, PHI",1.8,53,613,0.083,0.005,0.1,-2.9,18.8,4.5,4.1
Rex Walters,"PHI, BRK",1.5,44,610,0.169,0.08,1.0,-0.6,14.6,4.3,8.3
Corliss Williamson,SAC,4.0,53,609,-0.09,-0.246,-3.1,-10.7,23.4,9.0,1.8
Doug Overton,DEN,1.0,55,607,0.065,-0.044,-0.6,-4.4,14.4,5.0,8.4
Brad Lohaus,"NYK, SAS",4.5,55,598,0.148,-0.008,-0.1,-3.3,15.8,5.1,3.5
Gary Grant,NYK,1.0,47,596,0.152,0.043,0.5,-1.7,18.7,4.2,5.6
Duane Ferrell,IND,3.0,54,591,0.152,0.082,1.0,-0.5,16.4,7.6,2.4
Chris Carr,PHO,2.0,60,590,0.028,-0.043,-0.5,-4.4,19.5,8.3,3.5
Bryon Russell,UTH,2.0,59,577,0.153,0.082,1.0,-0.5,14.5,7.5,2.4
Lawrence Moten,MEM,2.0,44,573,0.12,0.049,0.6,-1.5,24.4,5.1,4.2
Mark Davis,MIN,3.0,57,571,0.136,0.066,0.8,-1.0,15.8,10.5,4.0
Herb Williams,"NYK, TOR",4.9,44,571,0.096,-0.06,-0.7,-4.9,11.6,7.6,2.3
Travis Best,IND,1.0,59,571,0.075,-0.034,-0.4,-4.1,18.6,3.7,8.2
Kenny Gattison,MEM,4.0,25,570,0.086,-0.07,-0.8,-5.2,19.3,9.6,1.2
Tim Breaux,HOU,3.0,54,570,0.005,-0.066,-0.8,-5.1,13.6,5.1,2.0
Cory Alexander,SAS,1.0,60,560,0.033,-0.076,-0.9,-5.4,14.4,3.6,10.4
Chris Webber,WAS,4.0,15,558,0.315,0.159,1.8,1.9,30.6,9.8,6.5
Jason Caffey,CHI,4.2,57,545,0.068,-0.088,-1.0,-5.8,16.0,9.8,2.1
Sasha Danilovic,MIA,1.5,19,542,0.177,0.087,1.0,-0.4,22.6,4.1,4.2
Greg Grant,(3+),1.0,31,527,0.1,-0.009,-0.1,-3.4,7.6,3.1,8.8
Doug Edwards,MEM,3.0,31,519,0.152,0.082,0.9,-0.5,8.6,8.0,3.6
Rafael Addison,NOR,3.0,53,516,0.072,0.002,0.0,-3.0,15.9,8.4,2.8
Jeff Malone,"MIA, PHI",2.0,32,510,-0.019,-0.09,-1.0,-5.9,17.5,3.8,2.4
Terry Davis,DAL,5.0,28,501,0.198,0.043,0.4,-1.7,13.1,11.2,2.0
Junior Burrough,BOS,4.0,61,495,0.023,-0.132,-1.4,-7.2,18.3,10.6,1.5
Dontonio Wingfield,POR,4.0,44,487,0.17,0.014,0.1,-2.6,16.3,10.3,2.8
Matt Bullard,ATL,3.5,46,460,0.106,-0.007,-0.1,-3.3,18.2,6.3,1.9
Rick Mahorn,BRK,3.5,50,450,0.079,-0.034,-0.3,-4.2,12.8,11.7,1.7
Terrence Rencher,"MIA, PHO",1.0,36,405,0.041,-0.068,-0.6,-5.2,12.6,5.2,6.4
Danny Schayes,MIA,5.0,32,399,0.147,-0.009,-0.1,-3.4,12.2,10.7,1.1
Carl Herrera,SAS,4.0,44,393,0.037,-0.119,-1.0,-6.8,10.4,9.9,2.0
Eric Snow,OKC,1.0,43,389,0.113,0.004,0.0,-3.0,14.2,5.3,9.0
Lou Roe,DET,3.8,49,372,0.175,0.037,0.3,-1.9,11.6,10.1,1.9
Marques Bragg,MIN,3.0,53,369,0.081,0.011,0.1,-2.7,17.0,10.3,1.0
Antonio Lang,CLE,4.0,41,367,0.169,0.013,0.1,-2.7,15.2,6.9,1.6
Jerome Allen,MIN,1.2,41,362,-0.006,-0.108,-0.8,-6.5,14.3,3.3,6.5
John Amaechi,CLE,5.0,28,357,-0.014,-0.169,-1.3,-8.3,10.4,7.0,1.2
Greg Anderson,SAS,4.0,46,344,0.237,0.081,0.6,-0.6,7.5,14.0,1.4
Chris Whitney,WAS,1.0,21,335,0.246,0.137,1.0,1.2,21.5,4.7,7.3
Michael Adams,NOR,1.0,21,329,0.249,0.14,1.0,1.3,16.6,3.2,9.8
Adrian Caldwell,IND,4.0,51,327,0.216,0.06,0.4,-1.2,16.1,16.1,0.9
Voshon Lenard,MIA,2.0,30,323,0.17,0.099,0.7,0.0,26.2,7.7,4.6
Fred Roberts,LAL,4.0,33,317,0.203,0.047,0.3,-1.6,18.5,7.1,3.9
Ron Grandison,(3+),3.0,28,311,0.212,0.141,0.9,1.3,10.0,8.5,2.0
Rich Manning,MEM,5.0,29,311,0.003,-0.153,-1.0,-7.8,16.5,8.5,1.1
Eric Riley,MIN,5.0,25,310,0.247,0.092,0.6,-0.2,14.2,11.8,0.8
Keith Tower,LAC,5.0,34,305,0.074,-0.081,-0.5,-5.6,12.9,8.0,0.8
Dwayne Schintzius,IND,5.0,33,297,0.14,-0.016,-0.1,-3.6,17.9,12.6,2.3
Charles Jones,HOU,5.0,46,297,0.312,0.156,1.0,1.8,2.6,12.0,1.9
Derrick Coleman,PHI,5.0,11,294,0.057,-0.099,-0.6,-6.2,20.1,11.8,5.1
Mark Macon,DET,1.0,23,287,0.158,0.049,0.3,-1.6,12.4,3.7,2.7
Vincenzo Esposito,TOR,1.0,30,282,-0.173,-0.282,-1.7,-11.8,19.7,2.7,3.9
Byron Houston,SAC,3.0,25,276,0.285,0.214,1.2,3.6,15.0,14.6,1.2
James Edwards,CHI,5.0,28,274,-0.177,-0.333,-1.9,-13.4,17.2,7.0,1.9
David Vaughn,ORL,4.0,33,266,0.023,-0.133,-0.7,-7.2,11.5,14.4,1.4
Tim Perry,"BRK, PHI",3.3,30,254,0.239,0.139,0.7,1.2,13.4,9.1,1.5
Randolph Childress,POR,1.0,28,250,-0.028,-0.137,-0.7,-7.3,16.3,3.6,6.1
Reggie Jordan,ATL,1.1,24,247,0.288,0.183,0.9,2.6,18.3,10.1,5.6
Brooks Thompson,ORL,1.0,33,246,0.135,0.026,0.1,-2.3,27.3,4.7,6.0
Scott Skiles,PHI,1.0,10,236,0.071,-0.038,-0.2,-4.3,12.8,3.3,7.7
Mario Bennett,PHO,5.0,19,230,0.178,0.023,0.1,-2.4,17.7,10.2,1.3
Jamie Watson,UTH,2.0,16,217,0.086,0.015,0.1,-2.6,10.6,6.0,5.3
Donny Marshall,CLE,4.0,34,208,0.052,-0.104,-0.4,-6.3,17.8,6.0,1.6
Andrew DeClercq,GSW,5.0,22,203,0.213,0.057,0.2,-1.3,14.0,9.2,2.1
Joe Courtney,CLE,4.2,23,200,0.15,-0.006,0.0,-3.3,9.1,11.8,2.2
Scott Williams,PHI,5.0,13,193,0.259,0.103,0.4,0.1,9.9,11.4,1.2
Jeff Turner,ORL,4.0,13,192,-0.034,-0.19,-0.8,-9.0,11.8,7.0,1.5
Jerry Reynolds,MIL,2.0,19,191,0.158,0.088,0.3,-0.4,14.1,8.3,3.0
Tracy Moore,HOU,2.0,8,190,0.075,0.004,0.0,-3.0,23.0,5.6,1.5
Micheal Williams,MIN,1.0,9,189,-0.017,-0.126,-0.5,-7.0,14.0,5.8,7.9
Martin Lewis,TOR,3.0,16,189,0.093,0.022,0.1,-2.4,19.0,7.4,0.8
Monty Williams,"NYK, SAS",3.7,31,184,0.025,-0.102,-0.4,-6.3,17.7,10.4,2.1
Steve Scheffler,OKC,4.0,35,181,0.193,0.037,0.1,-1.9,15.4,8.8,0.5
Mike Brown,PHI,5.0,9,162,0.208,0.052,0.2,-1.4,7.7,11.0,0.9
Stacey King,MIA,4.0,15,156,-0.055,-0.211,-0.7,-9.6,11.7,7.1,0.6
Eric Leckner,DET,5.0,18,155,0.193,0.037,0.1,-1.9,13.6,10.5,0.3
Todd Mundt,"ATL, BOS",5.0,33,151,0.056,-0.1,-0.3,-6.2,11.8,8.9,1.0
Dan O'Sullivan,TOR,4.0,5,139,0.132,-0.024,-0.1,-3.8,11.4,11.1,0.7
Sherell Ford,OKC,3.0,28,139,0.012,-0.058,-0.2,-4.9,31.1,8.3,1.7
Harold Miner,CLE,2.0,19,136,-0.11,-0.18,-0.5,-8.7,21.5,4.2,2.8
Matt Fish,"DEN, NYK",5.0,18,134,0.287,0.131,0.4,1.0,18.6,7.5,2.9
Melvin Booker,HOU,1.0,11,131,-0.144,-0.253,-0.7,-10.9,16.1,3.3,7.7
Mark Price,WAS,1.0,7,127,-0.057,-0.166,-0.4,-8.2,21.2,2.6,6.8
Steve Bardo,DET,1.0,9,123,0.17,0.061,0.2,-1.2,8.6,8.6,5.9
Anthony Miller,LAL,4.0,27,123,0.066,-0.09,-0.2,-5.9,14.0,9.8,1.6
Dwayne Whitfield,TOR,4.0,8,122,0.101,-0.055,-0.1,-4.8,15.7,9.8,0.8
Donald Hodge,"NOR, DAL",5.0,15,115,0.087,-0.069,-0.2,-5.2,7.5,9.6,1.7
Robert Werdann,BRK,5.0,13,93,0.168,0.012,0.0,-2.7,20.1,11.9,1.0
Doug Smith,BOS,4.0,17,92,-0.162,-0.317,-0.6,-12.9,17.2,11.5,2.1
Dell Demps,SAS,2.0,16,87,0.144,0.074,0.1,-0.8,29.2,5.0,4.4
Fred Hoiberg,IND,2.0,15,85,0.229,0.159,0.3,1.9,18.1,5.1,4.5
Trevor Wilson,PHI,3.5,6,79,0.241,0.128,0.2,0.9,14.0,8.5,2.4
Muggsy Bogues,NOR,1.0,6,77,0.174,0.065,0.1,-1.1,8.7,4.4,11.8
LeRon Ellis,MIA,4.0,12,74,-0.105,-0.26,-0.4,-11.2,8.4,5.2,2.6
Reggie Slater,(3+),3.4,11,72,0.019,-0.082,-0.1,-5.6,20.7,10.0,1.3
Randy Woods,DEN,1.0,8,72,0.059,-0.05,-0.1,-4.6,12.7,4.0,8.0
Gerald Glass,"NOR, BRK",2.0,15,71,-0.004,-0.075,-0.1,-5.4,17.6,5.4,2.7
Clint McDaniel,SAC,2.0,12,71,0.187,0.116,0.2,0.5,20.3,6.8,4.7
Thomas Hamilton,BOS,5.0,11,70,-0.178,-0.334,-0.5,-13.5,17.1,15.1,0.7
Elmer Bennett,PHI,1.0,8,66,-0.214,-0.323,-0.4,-13.1,8.0,3.6,5.8
Anthony Cook,POR,3.0,11,60,0.124,0.054,0.1,-1.4,12.0,9.6,1.6
Henry James,HOU,3.0,7,58,-0.044,-0.114,-0.1,-6.6,24.8,5.0,1.7
Elmore Spencer,"DEN, POR",5.0,17,58,-0.043,-0.199,-0.2,-9.3,11.6,10.8,0.8
Jeff Webster,WAS,3.0,11,58,-0.032,-0.103,-0.1,-6.3,14.9,5.8,2.5
Kevin Duckworth,MIL,5.0,8,58,-0.251,-0.406,-0.5,-15.7,7.4,5.8,1.7
Andy Toolson,UTH,2.0,13,53,-0.186,-0.257,-0.3,-11.1,19.9,5.4,0.9
Rastko Cvetkovic,DEN,5.0,14,48,-0.132,-0.287,-0.3,-12.0,10.0,11.0,3.0
Anthony Bonner,ORL,4.0,4,43,0.152,-0.004,0.0,-3.2,14.5,21.2,4.5
Darrell Armstrong,ORL,1.0,13,41,0.242,0.133,0.1,1.1,49.2,2.3,5.9
Donnie Boyce,ATL,2.0,8,41,0.147,0.077,0.1,-0.7,28.1,11.7,3.5
Jaren Jackson,HOU,2.0,4,33,-0.186,-0.256,-0.2,-11.0,11.6,4.4,0.0
Corey Beck,NOR,1.0,5,33,-0.117,-0.225,-0.2,-10.1,7.3,10.2,7.3
Bob Thornton,WAS,4.0,7,31,0.151,-0.004,0.0,-3.2,4.6,18.6,0.0
Logan Vander Velden,LAC,3.0,15,31,-0.257,-0.327,-0.2,-13.2,13.9,9.3,1.5
Stefano Rusconi,PHO,5.0,7,30,-0.197,-0.352,-0.2,-14.0,12.8,9.6,4.8
Darryl Johnson,CLE,1.0,11,28,-0.051,-0.16,-0.1,-8.0,20.6,3.4,1.7
Kevin Pritchard,WAS,1.0,2,22,0.611,0.502,0.2,12.5,15.3,4.4,15.3
Robert Churchwell,GSW,2.0,4,20,-0.226,-0.296,-0.1,-12.3,14.4,7.2,2.4
Frankie King,LAL,1.0,6,20,-0.435,-0.544,-0.2,-20.0,16.8,4.8,4.8
Cuonzo Martin,MEM,2.0,4,19,0.449,0.378,0.1,8.7,22.7,5.1,5.1
Mike Peplowski,"MIL, WAS",5.0,7,17,-0.044,-0.2,-0.1,-9.3,19.8,11.3,2.8
Geert Hammink,"GSW, ORL",5.0,6,17,0.096,-0.059,0.0,-4.9,22.6,11.3,0.0
Howard Nathan,ATL,1.0,5,15,-0.355,-0.464,-0.1,-17.5,41.6,0.0,6.4
Alvin Heggs,HOU,3.0,4,14,0.336,0.265,0.1,5.2,27.4,6.9,0.0
Tim Kempton,ATL,5.0,3,11,-0.151,-0.306,-0.1,-12.6,0.0,8.7,4.4
John Coker,PHO,5.0,5,11,0.766,0.61,0.1,15.9,34.9,8.7,4.4
Charles Claxton,BOS,5.0,3,7,-0.239,-0.394,-0.1,-15.3,13.7,13.7,0.0
Jack Haley,CHI,5.0,1,7,-0.629,-0.785,-0.1,-27.5,34.3,13.7,0.0
Cedric Lewis,WAS,3.0,3,4,1.511,1.441,0.1,41.7,48.0,24.0,0.0
Larry Sykes,BOS,4.0,1,2,0.481,0.325,0.0,7.0,0.0,48.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
