NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Anthony Taylor,MIA,1.0,21,368,0.04,-0.086,-0.7,-5.7,18.8,4.4,5.6
Tony Brown,"HOU, MIL",2.8,43,365,0.12,0.045,0.3,-1.7,16.8,5.8,3.4
Micheal Williams,DET,1.0,49,358,-0.06,-0.186,-1.4,-8.9,17.0,3.6,9.4
Clinton Wheeler,"MIA, POR",1.0,28,354,0.268,0.143,1.1,1.4,14.2,4.2,7.3
Calvin Natt,"DEN, SAS",3.5,24,353,0.119,0.016,0.1,-2.6,20.5,10.6,2.4
Ray Tolbert,ATL,4.0,50,341,0.104,-0.03,-0.2,-4.0,14.5,12.4,2.3
Corey Gaines,BRK,1.0,32,337,0.15,0.024,0.2,-2.3,9.5,2.7,9.5
Ralph Lewis,NOR,2.0,42,336,0.117,0.043,0.3,-1.8,19.4,8.7,2.1
Todd Mitchell,"MIA, SAS",3.0,24,335,0.029,-0.046,-0.3,-4.5,17.6,7.2,3.0
Jose Ortiz,UTH,3.0,51,327,0.0,-0.075,-0.5,-5.4,20.7,8.5,1.6
T.R. Dunn,PHO,2.0,34,321,0.278,0.204,1.4,3.3,4.9,9.0,3.7
Randolph Keys,CLE,3.0,42,320,-0.049,-0.123,-0.8,-6.9,25.4,8.4,2.9
Mark McNamara,LAL,5.0,39,318,0.244,0.109,0.7,0.3,17.1,15.1,1.5
Anthony Frederick,IND,3.0,46,313,0.057,-0.017,-0.1,-3.6,23.3,8.0,3.1
Bill Jones,BRK,3.0,37,307,0.181,0.107,0.7,0.2,20.2,7.3,3.1
John Starks,GSW,1.0,36,295,0.005,-0.121,-0.7,-6.8,23.8,6.7,4.4
Avery Johnson,OKC,1.0,43,291,0.147,0.021,0.1,-2.4,11.2,4.0,12.0
Jack Haley,CHI,3.0,51,289,0.121,0.046,0.3,-1.6,18.3,11.8,1.7
Pete Myers,"NYK, PHI",2.0,33,270,0.179,0.105,0.6,0.2,16.9,5.9,8.5
Dudley Bradley,ATL,2.9,38,267,-0.029,-0.104,-0.6,-6.3,12.9,5.8,4.3
Ed Nealy,"CHI, PHO",3.0,43,258,0.224,0.149,0.8,1.6,5.6,14.5,2.6
Mark Davis,"MIL, PHO",3.0,33,258,0.173,0.099,0.5,0.0,23.6,6.9,2.6
Sidney Lowe,NOR,1.0,14,250,0.413,0.288,1.5,5.9,4.4,6.5,17.9
Grant Gondrezick,LAC,2.0,27,244,0.051,-0.024,-0.1,-3.8,20.7,7.1,6.7
Brook Steppe,POR,2.8,27,244,0.15,0.075,0.4,-0.7,20.3,6.3,3.1
Tellis Frank,GSW,5.0,32,234,-0.007,-0.141,-0.7,-7.5,21.9,12.5,3.1
Duane Ferrell,ATL,3.0,41,231,0.095,0.02,0.1,-2.5,20.8,8.5,2.1
Chuck Nevitt,HOU,5.0,43,228,0.13,-0.004,0.0,-3.2,13.7,13.5,0.6
Eddie Hughes,DEN,1.0,26,224,0.194,0.068,0.3,-1.0,15.0,4.1,7.5
Bernard Thompson,HOU,2.0,23,222,0.0,-0.075,-0.3,-5.4,13.4,6.1,2.8
Everette Stephens,IND,1.0,35,209,-0.076,-0.202,-0.9,-9.3,14.9,5.3,8.5
Uwe Blab,DAL,5.0,37,208,0.158,0.024,0.1,-2.3,15.7,10.2,2.8
Jeff Grayer,MIL,3.0,11,200,0.162,0.087,0.4,-0.4,19.4,8.4,5.3
Anthony Jones,"CHI, DAL",2.0,33,196,0.127,0.053,0.2,-1.4,18.6,6.9,4.2
Will Perdue,CHI,5.0,30,190,-0.027,-0.161,-0.6,-8.1,16.7,11.4,2.8
Larry Bird,BOS,3.0,6,189,0.152,0.077,0.3,-0.7,29.5,9.4,7.4
Phil Hubbard,CLE,4.0,31,183,0.153,0.019,0.1,-2.5,19.1,10.5,2.9
Bart Kofoed,UTH,2.0,19,178,0.017,-0.058,-0.2,-4.9,8.1,3.0,5.4
Jeff Lamp,LAL,2.7,37,176,-0.065,-0.14,-0.5,-7.4,16.4,9.3,4.1
Steve Kerr,PHO,1.0,26,157,0.238,0.113,0.4,0.4,16.5,5.2,7.3
Greg Butler,NYK,5.0,33,140,-0.111,-0.246,-0.7,-10.7,19.2,9.6,0.7
Ken Bannister,LAC,4.0,9,130,0.31,0.176,0.5,2.4,27.3,12.2,1.1
Dominic Pressley,"WAS, CHI",1.0,13,124,0.021,-0.105,-0.3,-6.3,8.9,5.8,10.1
Tom Tolbert,NOR,4.0,14,117,0.101,-0.033,-0.1,-4.1,16.4,8.6,2.9
Tito Horford,MIL,5.0,25,112,-0.177,-0.311,-0.7,-12.8,18.0,9.4,1.3
Rob Lock,LAC,3.0,20,110,0.007,-0.067,-0.2,-5.2,13.1,14.0,1.7
Otis Birdsong,BOS,2.0,13,108,-0.007,-0.082,-0.2,-5.6,16.4,5.8,4.0
Dave Popson,"LAC, MIA",4.6,17,106,-0.015,-0.15,-0.3,-7.7,15.4,12.2,3.6
Ben McDonald,GSW,4.0,11,103,0.265,0.13,0.3,1.0,16.3,5.6,2.3
Ramon Rivas,BOS,4.0,28,91,0.005,-0.129,-0.2,-7.1,21.1,12.7,1.6
Ennis Whatley,LAC,1.0,8,90,0.069,-0.056,-0.1,-4.8,18.1,8.5,11.7
Ben Gillery,SAC,5.0,24,84,-0.037,-0.172,-0.3,-8.4,14.3,13.1,1.1
Fennis Dembo,DET,3.0,31,74,-0.155,-0.229,-0.4,-10.2,23.4,14.9,3.2
Michael Jackson,SAC,1.0,14,70,-0.063,-0.189,-0.3,-8.9,14.4,2.7,7.5
Petur Gudmundsson,SAS,5.0,5,70,-0.147,-0.281,-0.4,-11.8,14.4,11.0,3.4
Wayne Englestad,DEN,4.0,11,50,-0.044,-0.179,-0.2,-8.6,26.9,15.4,6.7
Darryl Dawkins,DET,5.0,14,48,-0.135,-0.27,-0.3,-11.5,27.0,7.0,1.0
Randy Allen,SAC,4.0,7,43,-0.096,-0.23,-0.2,-10.2,19.0,7.8,0.0
Rolando Ferreira,POR,5.0,12,34,-0.634,-0.769,-0.5,-27.0,12.7,18.4,1.4
Pace Mannion,"ATL, DET",2.2,10,32,0.095,0.021,0.0,-2.4,12.0,7.5,3.0
John Stroeder,"GSW, SAS",4.1,5,22,0.522,0.388,0.2,9.0,8.7,30.5,6.5
Orlando Graham,GSW,4.0,7,22,0.008,-0.126,-0.1,-7.0,17.5,24.0,0.0
Ron Cavenall,BRK,5.0,5,16,0.023,-0.112,0.0,-6.6,18.0,6.0,0.0
Greg Ballard,OKC,3.0,2,15,-0.139,-0.213,-0.1,-9.7,19.2,22.4,0.0
Jim Rowinski,"DET, PHI",4.0,9,15,0.372,0.237,0.1,4.3,22.4,16.0,0.0
Andre Turner,MIL,1.0,4,13,-0.202,-0.328,-0.1,-13.3,22.2,11.1,0.0
Richard Morton,IND,1.0,2,11,0.06,-0.065,0.0,-5.1,26.2,0.0,4.4
Keith Smart,SAS,1.0,2,11,-0.145,-0.271,-0.1,-11.5,8.7,4.4,8.7
Sedric Toney,IND,1.0,2,9,-0.838,-0.964,-0.2,-33.1,10.7,10.7,0.0
Kenny Gattison,PHO,4.0,2,9,-0.168,-0.302,-0.1,-12.5,5.3,5.3,0.0
Steve Harris,DET,2.0,3,7,0.108,0.034,0.0,-2.0,27.4,13.7,0.0
Winston Crite,PHO,3.0,2,6,-0.955,-1.029,-0.1,-35.1,0.0,8.0,0.0
Mike Dunleavy,MIL,1.0,2,5,0.314,0.188,0.0,2.8,28.8,0.0,0.0
Mike Champion,OKC,4.0,2,4,-2.089,-2.223,-0.2,-72.2,0.0,0.0,0.0
Rob Rose,LAC,1.0,2,3,0.257,0.132,0.0,1.0,0.0,32.0,0.0
David Wood,CHI,3.0,2,2,0.094,0.02,0.0,-2.5,0.0,0.0,0.0
Barry Sumpter,LAC,5.0,1,1,-1.79,-1.924,0.0,-62.9,0.0,0.0,0.0
Gerald Henderson,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
