NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Sidney Lowe,"ATL, DET",1.0,21,190,0.211,0.116,0.5,0.5,7.1,4.0,12.6
Craig Ehlo,HOU,2.0,45,189,0.104,0.038,0.2,-1.9,22.1,6.3,6.6
David Thirdkill,(3+),2.4,18,183,0.054,-0.012,0.0,-3.4,13.4,4.5,1.0
Rick Carlisle,BOS,2.0,38,179,-0.076,-0.141,-0.5,-7.5,18.0,5.6,6.7
Tom Sluby,DAL,2.0,31,151,0.043,-0.023,-0.1,-3.8,23.2,3.8,5.1
Jay Murphy,LAC,4.0,23,149,-0.239,-0.383,-1.2,-15.0,9.0,13.2,1.3
Kenton Edelin,IND,4.0,10,143,0.101,-0.043,-0.1,-4.4,3.7,8.7,3.4
Hank McDowell,HOU,4.0,34,132,0.096,-0.048,-0.1,-4.6,17.1,8.0,3.3
David Pope,SAC,3.0,22,129,-0.263,-0.329,-0.9,-13.3,15.3,6.7,1.9
Guy Williams,WAS,4.0,21,119,0.121,-0.023,-0.1,-3.8,24.6,10.9,3.6
Charlie Criss,ATL,1.0,4,115,0.155,0.06,0.1,-1.2,7.5,5.8,9.2
Greg Kelser,IND,3.0,10,114,0.011,-0.055,-0.1,-4.8,26.1,8.0,5.5
John Schweitz,OKC,2.8,19,110,-0.354,-0.42,-1.0,-16.1,24.9,9.2,7.9
Steve Hayes,PHI,5.0,11,101,0.312,0.169,0.4,2.2,10.5,16.2,0.5
Scooter McCray,OKC,3.0,6,93,0.156,0.09,0.2,-0.3,7.7,8.8,3.6
Geoff Huston,CLE,1.0,8,93,0.031,-0.065,-0.1,-5.1,13.4,0.5,11.9
Stewart Granger,ATL,1.0,9,92,-0.146,-0.241,-0.5,-10.6,8.3,3.1,6.3
Don Collins,WAS,2.0,11,91,0.202,0.136,0.3,1.2,16.9,10.0,3.7
Tom Sewell,WAS,1.0,21,87,-0.386,-0.481,-0.9,-18.0,11.0,2.2,3.3
Chris Engler,(3+),5.0,11,82,0.39,0.246,0.4,4.6,12.3,17.6,0.0
Howard Carter,DAL,2.0,11,66,-0.466,-0.532,-0.7,-19.6,6.5,2.2,2.9
Chuck Nevitt,LAL,5.0,11,59,-0.137,-0.281,-0.3,-11.8,9.8,16.3,2.4
Lorenzo Romar,"DET, MIL",1.0,9,51,-0.137,-0.233,-0.2,-10.3,10.4,0.0,11.3
Robert Smith,CLE,1.0,7,48,-0.124,-0.22,-0.2,-9.9,16.0,4.0,7.0
Rick Robey,PHO,5.0,4,48,-0.155,-0.298,-0.3,-12.4,5.0,8.0,5.0
Joe Cooper,OKC,4.0,3,45,0.206,0.062,0.1,-1.2,18.1,9.6,2.1
Dale Wilkinson,"DET, LAC",4.0,12,45,-0.378,-0.522,-0.5,-19.3,14.9,4.3,2.1
Jerry Eaves,ATL,2.0,3,37,-0.059,-0.124,-0.1,-6.9,14.3,0.0,5.2
Truck Robinson,NYK,4.0,2,35,0.286,0.142,0.1,1.3,5.5,12.3,4.1
Kenny Natt,"SAC, UTH",1.0,8,29,0.023,-0.072,0.0,-5.3,9.9,5.0,5.0
Danny Young,OKC,1.0,3,26,-0.214,-0.31,-0.2,-12.7,7.4,5.5,3.7
Campy Russell,CLE,3.0,3,24,-0.298,-0.364,-0.2,-14.4,12.0,10.0,6.0
Dane Suttle,SAC,1.0,6,24,-0.004,-0.1,0.0,-6.2,28.0,6.0,4.0
Leo Rautins,ATL,3.0,4,12,-0.123,-0.189,0.0,-9.0,0.0,8.0,12.0
Ralph Jackson,IND,1.0,1,12,0.384,0.289,0.1,5.9,8.0,4.0,16.0
Butch Graves,CLE,2.0,4,11,-0.582,-0.648,-0.1,-23.2,21.8,8.7,4.4
Michael Young,PHO,3.0,2,11,-0.134,-0.2,0.0,-9.3,17.5,8.7,0.0
Linton Townes,SAS,3.0,1,8,-1.008,-1.074,-0.2,-36.5,12.0,6.0,0.0
Tom LaGarde,BRK,4.0,1,8,-0.212,-0.356,-0.1,-14.1,6.0,12.0,0.0
Earl Jones,LAL,5.0,2,7,-0.416,-0.56,-0.1,-20.5,0.0,0.0,0.0
