NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Billy Owens,DET,3.0,45,793,0.207,0.137,2.3,1.2,12.0,12.4,3.3
Zan Tabak,IND,5.0,55,777,0.206,0.06,1.0,-1.2,13.3,13.2,2.0
Don Reid,ORL,4.0,65,764,0.321,0.175,2.8,2.4,13.2,15.2,1.3
Jud Buechler,DET,2.5,57,737,0.201,0.13,2.0,1.0,12.6,6.1,2.5
Mark Strickland,"DEN, BRK",4.0,55,719,0.138,-0.008,-0.1,-3.3,16.8,10.7,1.6
Derek Fisher,LAL,1.0,20,709,0.197,0.117,1.7,0.6,15.5,4.0,5.9
Gerard King,WAS,4.0,45,706,0.135,-0.01,-0.1,-3.4,14.7,8.8,2.1
Lawrence Funderburke,SAC,4.0,59,698,0.277,0.132,1.9,1.0,19.8,13.5,1.2
Ryan Bowen,DEN,3.2,57,696,0.27,0.184,2.7,2.7,13.2,7.8,2.1
Reggie Slater,MIN,3.5,55,686,0.249,0.141,2.0,1.3,17.8,13.0,1.8
Derrick Coleman,NOR,4.0,34,683,0.17,0.024,0.3,-2.3,19.5,12.9,2.7
Hersey Hawkins,NOR,2.0,59,681,0.286,0.215,3.1,3.6,12.9,5.6,5.1
Vernon Maxwell,"DAL, PHI",2.0,43,660,-0.019,-0.089,-1.2,-5.8,14.6,4.8,3.6
Steve Kerr,SAS,1.0,55,650,0.153,0.074,1.0,-0.8,13.4,2.6,4.2
Eric Montross,"DET, TOR",5.0,54,649,0.122,-0.024,-0.3,-3.8,8.9,12.8,1.4
Otis Thorpe,NOR,4.0,49,647,0.164,0.018,0.2,-2.5,10.2,10.8,2.2
Mark Madsen,LAL,4.5,70,641,0.218,0.072,1.0,-0.8,10.3,11.4,1.8
Popeye Jones,WAS,4.0,45,638,0.303,0.157,2.1,1.8,12.2,16.6,2.3
Kevin Edwards,MEM,2.0,46,634,0.069,-0.001,0.0,-3.1,12.1,6.2,3.9
Larry Robinson,"ATL, CLE",2.0,34,632,0.185,0.115,1.5,0.5,15.1,6.6,2.7
A.J. Guyton,CHI,1.0,33,630,0.07,-0.01,-0.1,-3.4,15.1,2.7,4.9
Kelvin Cato,HOU,5.0,35,624,0.293,0.147,1.9,1.5,12.7,10.8,0.8
Zydrunas Ilgauskas,CLE,5.0,24,616,0.195,0.05,0.6,-1.5,21.9,12.5,1.4
Chris Dudley,PHO,5.0,53,613,0.275,0.129,1.6,0.9,5.6,14.3,1.4
Laron Profit,WAS,2.5,35,605,0.159,0.089,1.1,-0.3,12.1,5.1,7.1
Dragan Tarlac,CHI,4.0,43,598,0.101,-0.044,-0.6,-4.5,8.3,9.8,2.5
Todd MacCulloch,PHI,5.0,63,597,0.353,0.207,2.6,3.4,20.9,13.5,0.8
Paul McPherson,"GSW, PHO",2.0,55,596,0.119,0.049,0.6,-1.6,21.1,6.4,3.1
Devean George,LAL,3.0,59,593,-0.043,-0.113,-1.4,-6.6,14.7,8.9,1.5
Tracy Murray,"DEN, TOR",3.2,51,588,0.031,-0.056,-0.7,-4.8,21.0,6.6,1.9
Brian Skinner,LAC,4.0,39,586,0.179,0.033,0.4,-2.1,13.1,13.8,1.5
Daniel Santiago,PHO,5.0,54,582,0.113,-0.033,-0.4,-4.1,14.0,8.4,0.9
Jonathan Bender,IND,3.0,59,574,-0.017,-0.088,-1.0,-5.8,16.1,6.2,2.7
Rodney Buford,PHI,3.0,47,573,0.037,-0.033,-0.4,-4.1,20.8,6.2,1.4
Cedric Ceballos,"DET, MIA",3.0,40,559,0.18,0.11,1.3,0.3,22.4,9.1,1.7
Eddie House,MIA,2.0,50,550,-0.009,-0.079,-0.9,-5.5,21.9,3.7,4.5
Loy Vaught,"DAL, WAS",3.3,51,549,0.264,0.172,2.0,2.3,14.7,15.1,2.0
Carlos Rogers,HOU,5.0,39,544,0.431,0.286,3.2,5.8,15.8,12.3,0.8
Matt Geiger,PHI,5.0,35,542,0.091,-0.055,-0.6,-4.8,18.9,12.3,1.2
Darvin Ham,MIL,3.0,29,540,0.248,0.178,2.0,2.5,9.7,10.8,2.2
John Wallace,DET,3.0,40,527,0.01,-0.06,-0.7,-5.0,21.6,7.6,2.1
Anthony Johnson,"ATL, CLE",1.0,53,511,0.004,-0.076,-0.8,-5.4,12.2,4.1,7.3
Elliot Perry,"ORL, PHO",1.0,49,499,0.159,0.079,0.8,-0.6,14.1,4.4,7.6
Chris Mills,GSW,3.0,15,493,0.019,-0.051,-0.5,-4.7,17.5,9.1,1.8
Derek Strong,LAC,4.0,28,491,0.164,0.019,0.2,-2.5,11.5,10.6,0.7
Mahmoud Abdul-Rauf,MEM,2.0,41,486,0.021,-0.049,-0.5,-4.6,26.3,2.5,7.5
Walter McCarty,BOS,4.0,60,478,0.12,-0.025,-0.3,-3.9,13.2,8.1,3.9
Doug Overton,(3+),1.4,21,475,0.014,-0.062,-0.6,-5.0,12.6,3.9,7.3
Lee Nailon,NOR,3.6,42,469,0.162,0.047,0.5,-1.6,16.8,9.4,2.5
Tyronn Lue,LAL,1.0,38,468,0.063,-0.017,-0.2,-3.6,13.3,3.3,4.6
William Avery,MIN,1.0,55,463,-0.005,-0.085,-0.8,-5.7,16.0,3.0,7.8
Greg Foster,LAL,5.0,62,451,0.119,-0.027,-0.3,-3.9,13.3,11.9,3.4
David Benoit,UTH,3.0,49,446,0.1,0.03,0.3,-2.1,19.2,8.7,2.4
Eduardo Najera,DAL,4.5,40,431,0.281,0.135,1.2,1.1,14.6,10.6,3.0
Tariq Abdul-Wahad,DEN,2.5,29,420,-0.012,-0.082,-0.7,-5.6,12.7,6.7,2.5
David Vanterpool,WAS,1.0,22,411,0.077,-0.003,0.0,-3.2,14.2,4.3,7.7
Chris Herren,BOS,1.0,25,408,0.026,-0.054,-0.5,-4.8,9.8,2.5,6.6
Eldridge Recasner,NOR,1.0,43,403,0.022,-0.058,-0.5,-4.9,12.3,6.0,4.6
Quincy Lewis,UTH,2.5,35,402,0.01,-0.061,-0.5,-5.0,14.8,5.6,2.1
Detlef Schrempf,POR,3.8,26,397,0.144,0.017,0.1,-2.6,12.6,9.4,5.3
Duane Causwell,MIA,5.0,31,384,0.09,-0.056,-0.4,-4.8,9.5,10.4,0.6
Adrian Griffin,BOS,2.5,44,377,0.199,0.129,1.0,0.9,11.8,11.1,3.4
Cal Bowdler,ATL,4.0,44,375,0.261,0.115,0.9,0.5,17.9,9.9,0.5
Chris Mullin,GSW,3.0,20,374,0.097,0.027,0.2,-2.2,14.8,5.3,2.4
Todd Day,MIN,2.0,31,345,0.035,-0.035,-0.3,-4.2,18.4,5.1,3.9
Chucky Brown,"CLE, GSW",3.8,26,339,0.101,-0.028,-0.2,-3.9,14.4,7.6,1.6
Gary Trent,DAL,3.0,33,319,0.15,0.079,0.5,-0.6,20.0,13.8,1.5
Chris Carr,BOS,1.9,35,309,0.158,0.086,0.6,-0.4,26.3,6.8,1.7
Alonzo Mourning,MIA,5.0,13,306,0.375,0.23,1.5,4.1,27.8,15.8,1.9
Ruben Wolkowyski,OKC,4.0,34,305,0.018,-0.127,-0.8,-7.0,11.8,7.2,0.5
Luc Longley,NYK,5.0,25,301,0.105,-0.041,-0.3,-4.4,7.8,10.5,1.1
DeShawn Stevenson,UTH,2.0,40,293,-0.09,-0.161,-1.0,-8.1,14.6,4.6,2.9
Rafer Alston,MIL,1.0,37,288,0.119,0.039,0.2,-1.9,12.8,5.2,11.3
Obinna Ekezie,"DAL, WAS",4.5,33,281,0.17,0.025,0.1,-2.3,17.3,13.3,1.5
Vladimir Stepania,BRK,5.0,29,280,0.226,0.08,0.5,-0.6,14.1,18.7,2.7
Joel Przybilla,MIL,5.0,33,270,0.185,0.039,0.2,-1.9,4.8,12.6,0.4
John Crotty,UTH,1.0,31,264,0.05,-0.029,-0.2,-4.0,11.8,5.1,6.2
Tyus Edney,IND,1.0,24,263,0.145,0.065,0.4,-1.0,19.3,4.4,9.9
Dalibor Bagaric,CHI,5.0,35,259,-0.029,-0.175,-0.9,-8.5,8.7,10.4,1.9
Travis Knight,NYK,5.0,45,256,0.019,-0.127,-0.7,-7.0,5.4,9.9,0.9
Jerome Kersey,MIL,3.0,22,243,0.191,0.12,0.6,0.7,14.2,8.9,3.0
Dan Langhi,HOU,3.8,33,241,-0.004,-0.138,-0.7,-7.4,17.9,8.2,0.8
Terry Davis,DEN,4.5,19,228,0.201,0.055,0.3,-1.4,6.9,11.2,1.5
Cory Alexander,ORL,1.9,26,227,0.022,-0.049,-0.2,-4.6,11.0,5.3,7.6
Soumaila Samake,BRK,5.0,34,226,0.203,0.057,0.3,-1.3,9.8,11.3,0.2
Jason Collier,HOU,5.0,23,222,0.002,-0.144,-0.7,-7.6,15.4,8.0,1.3
Olumide Oyedeji,OKC,5.0,30,221,0.289,0.144,0.7,1.4,9.8,14.6,0.4
Kornel David,"DET, TOR",4.0,27,209,0.247,0.102,0.4,0.1,14.2,11.9,1.6
Rick Brunson,"BOS, NYK",1.0,22,207,0.011,-0.068,-0.3,-5.2,10.7,4.9,7.2
Derrick Dial,SAS,2.0,33,207,0.115,0.044,0.2,-1.7,19.9,8.8,4.9
Danny Fortson,GSW,4.5,6,203,0.582,0.436,1.8,10.5,23.6,23.2,1.2
Anthony Goldwire,DEN,1.0,20,201,0.016,-0.063,-0.3,-5.0,19.6,2.9,8.1
Tim James,NOR,3.5,30,197,0.046,-0.062,-0.3,-5.0,11.0,8.5,1.9
Jim McIlvaine,BRK,5.0,18,193,0.146,0.0,0.0,-3.1,7.0,8.7,1.0
Bill Curley,"DAL, GSW",3.0,20,192,0.128,0.058,0.2,-1.3,15.8,9.3,0.8
Ira Newble,SAS,2.5,27,184,0.102,0.032,0.1,-2.1,14.1,9.1,1.6
Mike Smith,WAS,3.0,17,180,0.021,-0.049,-0.2,-4.6,13.6,5.9,2.7
Darrick Martin,SAC,1.0,31,176,0.093,0.013,0.0,-2.7,28.1,4.4,3.8
Doug West,MEM,3.0,15,171,-0.009,-0.079,-0.3,-5.5,7.9,4.2,3.9
Nick Anderson,SAC,3.0,21,169,0.024,-0.046,-0.2,-4.5,10.8,7.1,3.7
Lavor Postell,NYK,3.0,26,169,0.012,-0.058,-0.2,-4.9,16.8,7.1,1.4
Dee Brown,ORL,1.0,7,155,0.103,0.023,0.1,-2.4,14.9,3.4,3.7
Calbert Cheaney,DEN,2.5,9,153,0.039,-0.031,-0.1,-4.0,6.6,6.3,2.8
Eddie Gill,BRK,1.0,8,152,0.059,-0.021,-0.1,-3.7,12.3,2.8,7.6
Pepe Sanchez,"ATL, PHI",1.0,29,150,0.236,0.156,0.5,1.8,6.4,4.8,13.1
Chris Garner,GSW,1.0,8,149,-0.133,-0.212,-0.7,-9.7,6.1,3.9,5.8
Jamie Feick,BRK,5.0,6,149,0.343,0.197,0.6,3.0,7.1,18.0,1.6
Earl Boykins,LAC,1.0,10,149,0.089,0.01,0.0,-2.8,20.9,3.5,10.3
Shawnelle Scott,SAS,5.0,27,144,0.237,0.092,0.3,-0.2,14.3,16.7,1.3
Jake Voskuhl,CHI,5.0,16,143,0.084,-0.061,-0.2,-5.0,10.1,11.4,1.7
Jerome Moiso,BOS,4.9,24,135,0.001,-0.145,-0.4,-7.6,12.4,14.9,1.1
Grant Hill,ORL,2.5,4,133,0.272,0.202,0.6,3.2,19.8,9.0,9.0
Steve Goodrich,CHI,4.0,12,133,0.089,-0.056,-0.2,-4.8,6.9,7.6,2.2
Scott Padgett,UTH,4.0,27,127,0.317,0.172,0.5,2.3,21.2,14.7,1.9
Brian Cardinal,DET,4.0,15,126,0.008,-0.137,-0.4,-7.4,11.8,8.8,1.1
Michael Stewart,TOR,5.0,26,123,0.114,-0.032,-0.1,-4.1,12.9,11.3,0.8
Bruno Sundov,IND,5.0,11,120,0.107,-0.039,-0.1,-4.3,17.2,9.2,0.8
Tyrone Corbin,TOR,3.0,15,117,-0.239,-0.309,-0.8,-12.7,8.2,5.3,1.6
Jaren Jackson,SAS,2.0,16,114,0.078,0.008,0.0,-2.8,16.4,5.1,2.9
Terry Mills,IND,3.0,14,113,-0.097,-0.168,-0.4,-8.3,10.6,8.9,2.1
Felton Spencer,NYK,5.0,18,113,0.321,0.175,0.4,2.4,16.6,14.9,0.8
Anfernee Hardaway,PHO,2.5,4,112,0.29,0.219,0.5,3.7,16.7,7.7,6.4
Mark Bryant,DAL,4.0,18,101,-0.026,-0.172,-0.4,-8.4,9.0,10.0,1.4
Tony Smith,ATL,1.5,6,78,-0.109,-0.184,-0.3,-8.8,10.5,1.8,6.2
Todd Fuller,MIA,5.0,10,77,0.014,-0.132,-0.2,-7.2,17.5,11.2,0.6
Michael Hawkins,CLE,2.0,10,76,0.042,-0.028,0.0,-3.9,5.1,3.2,8.2
Don MacLean,MIA,5.0,8,76,0.308,0.162,0.3,2.0,19.6,11.4,2.5
Ruben Garces,"GSW, PHO",4.0,13,73,0.222,0.077,0.1,-0.7,10.5,19.1,3.3
Antonio Harvey,POR,4.5,12,72,0.194,0.048,0.1,-1.6,20.7,9.3,2.7
Jamal Robinson,MIA,2.0,6,72,-0.113,-0.183,-0.3,-8.8,4.0,7.3,1.3
Ricky Davis,MIA,2.0,7,70,0.179,0.109,0.2,0.3,21.9,4.8,7.5
Jabari Smith,SAC,4.0,9,66,0.171,0.026,0.0,-2.3,18.9,5.8,4.4
Donnell Harvey,DAL,3.0,18,65,0.158,0.088,0.1,-0.3,16.2,14.8,1.5
Sam Jacobson,MIN,2.5,14,59,0.059,-0.011,0.0,-3.4,16.3,4.9,3.3
Will Perdue,POR,5.0,13,58,0.523,0.378,0.5,8.7,11.6,14.9,1.7
Dan McClintock,DEN,5.0,6,58,0.136,-0.009,0.0,-3.4,14.9,14.1,0.8
Jamel Thomas,BRK,3.0,5,56,-0.121,-0.191,-0.2,-9.0,11.1,7.7,0.0
James Robinson,ORL,2.0,6,50,0.105,0.034,0.0,-2.0,9.6,7.7,0.0
Sean Colson,"ATL, HOU",1.0,13,44,-0.232,-0.312,-0.3,-12.8,16.4,6.5,10.9
Scott Burrell,NOR,2.0,4,41,0.097,0.027,0.0,-2.2,19.9,3.5,1.2
Pervis Ellison,OKC,4.0,9,40,0.014,-0.132,-0.1,-7.2,7.2,14.4,3.6
J.R. Reid,CLE,5.0,6,39,0.398,0.252,0.2,4.8,12.3,9.8,1.2
Stanislav Medvedenko,LAL,4.5,7,39,0.006,-0.14,-0.1,-7.4,39.4,11.1,2.5
Erick Barkley,POR,1.0,8,38,-0.163,-0.243,-0.2,-10.6,24.0,3.8,7.6
Wang Zhizhi,DAL,5.0,5,38,-0.03,-0.175,-0.1,-8.5,30.3,8.8,0.0
Michael Redd,MIL,3.0,6,35,-0.296,-0.367,-0.3,-14.5,17.8,5.5,1.4
Muggsy Bogues,TOR,1.0,3,34,0.021,-0.058,0.0,-4.9,0.0,4.2,7.1
John Coker,GSW,5.0,6,32,-0.169,-0.315,-0.2,-12.9,3.0,7.5,3.0
Brent Price,MEM,1.0,6,30,-0.097,-0.177,-0.1,-8.6,20.8,6.4,8.0
Tom Hammonds,MIN,4.0,7,30,-0.363,-0.508,-0.3,-18.9,11.2,6.4,1.6
Raja Bell,PHI,2.0,5,30,-0.102,-0.172,-0.1,-8.4,8.0,1.6,0.0
Art Long,SAC,4.0,9,20,-0.088,-0.234,-0.1,-10.3,0.0,19.2,2.4
Ira Bowman,ATL,2.0,3,19,0.235,0.165,0.1,2.0,0.0,5.1,17.7
Etdrick Bohannon,CLE,5.0,6,19,0.512,0.367,0.1,8.3,20.2,17.7,0.0
Zendon Hamilton,LAC,4.5,3,19,-0.169,-0.315,-0.1,-12.9,22.7,20.2,0.0
Gary Grant,POR,1.0,4,17,0.27,0.191,0.1,2.8,28.2,0.0,2.8
Garth Joseph,"DEN, TOR",5.0,4,16,-0.314,-0.459,-0.2,-17.4,6.0,6.0,3.0
Terrance Roberson,NOR,2.0,3,13,-0.462,-0.532,-0.1,-19.6,0.0,3.7,3.7
Anthony Miller,(3+),4.0,4,11,-0.005,-0.151,0.0,-7.8,8.7,8.7,0.0
Mamadou N'diaye,TOR,5.0,3,10,-0.121,-0.267,-0.1,-11.4,19.2,9.6,0.0
Jason Hart,MIL,1.0,1,10,-0.02,-0.1,0.0,-6.2,9.6,0.0,4.8
David Wingate,OKC,2.5,1,9,0.612,0.542,0.1,13.8,32.0,0.0,10.7
Randy Livingston,GSW,2.0,2,7,-0.21,-0.28,0.0,-11.8,0.0,6.9,6.9
Lari Ketner,IND,4.0,3,7,-0.252,-0.397,-0.1,-15.4,0.0,0.0,6.9
Andy Panko,ATL,4.0,1,1,0.103,-0.043,0.0,-4.4,0.0,0.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Henderson,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
