NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Craig Hodges,CHI,1.8,56,555,0.003,-0.078,-0.9,-5.5,20.6,2.1,4.7
Jerrod Mustaf,PHO,4.5,52,550,0.214,0.068,0.8,-1.0,20.3,12.7,3.9
Tom Garrick,(3+),1.2,40,549,0.135,0.017,0.2,-2.6,12.0,4.9,8.6
Greg Foster,WAS,5.0,49,548,0.139,-0.006,-0.1,-3.3,18.7,12.7,3.1
Delaney Rudd,UTH,1.0,65,538,0.032,-0.099,-1.1,-6.1,17.2,4.8,9.7
Rod Higgins,GSW,4.0,25,535,0.142,-0.003,0.0,-3.2,22.9,7.6,2.0
Randy Brown,SAC,1.0,56,535,0.111,-0.02,-0.2,-3.7,17.2,6.2,5.3
Greg Dreiling,IND,5.0,60,509,0.076,-0.07,-0.7,-5.3,11.0,9.1,2.4
Ed Nealy,PHO,3.0,52,505,0.32,0.253,2.7,4.8,15.2,10.6,3.5
Mike Gminski,NOR,5.0,35,499,0.169,0.023,0.2,-2.4,19.4,11.4,3.0
Rory Sparrow,"CHI, LAL",1.9,46,489,-0.041,-0.113,-1.1,-6.6,12.5,2.7,8.1
Eric Murdock,UTH,1.1,50,478,0.106,-0.019,-0.2,-3.7,20.4,5.4,9.2
Mark Randall,"CHI, MIN",4.0,54,441,0.158,0.013,0.1,-2.7,18.6,7.7,3.6
Elliot Perry,"LAC, NOR",1.0,50,437,0.049,-0.082,-0.7,-5.6,13.8,4.3,8.6
Chucky Brown,"CLE, LAL",3.4,42,431,0.139,0.037,0.3,-1.9,16.7,9.1,2.9
Brad Davis,DAL,1.0,33,429,0.086,-0.045,-0.4,-4.5,10.3,3.7,7.4
Tod Murphy,MIN,4.0,47,424,0.252,0.106,0.9,0.2,11.1,12.5,1.2
Scott Hastings,DEN,4.5,40,421,0.233,0.088,0.8,-0.3,6.6,11.2,3.0
Trent Tucker,SAS,2.0,24,415,0.187,0.12,1.0,0.6,17.9,4.3,3.1
Dwayne Schintzius,SAC,5.0,33,400,0.19,0.044,0.4,-1.7,13.2,14.2,2.4
Jack Haley,LAL,4.0,49,394,0.028,-0.117,-1.0,-6.7,9.3,11.6,0.9
Steve Henson,MIL,1.0,50,386,0.059,-0.072,-0.6,-5.3,18.7,5.1,10.2
Kurt Rambis,PHO,3.0,28,381,0.27,0.202,1.6,3.2,11.3,13.4,4.7
Marty Conlon,OKC,5.0,45,381,0.152,0.006,0.0,-2.9,15.1,8.7,1.5
Dave Jamerson,HOU,2.9,48,378,-0.003,-0.07,-0.6,-5.3,24.3,5.5,4.2
Alan Ogg,MIA,5.0,43,367,0.174,0.028,0.2,-2.2,14.1,9.7,0.9
Rickey Green,BOS,1.0,26,367,0.149,0.018,0.1,-2.5,13.9,3.1,8.9
William Bedford,DET,5.0,32,363,0.076,-0.069,-0.5,-5.2,15.1,8.3,1.6
Steve Burtt,PHO,1.0,31,361,0.02,-0.11,-0.8,-6.5,24.9,4.5,7.8
Kenny Payne,PHI,3.0,49,353,0.072,0.004,0.0,-2.9,19.6,7.3,2.3
John Turner,HOU,3.0,42,345,0.073,0.006,0.0,-2.9,16.3,10.9,1.7
Wayne Cooper,POR,5.0,35,344,0.283,0.137,1.0,1.2,10.7,14.1,2.9
Corey Crowder,UTH,3.0,51,328,0.049,-0.019,-0.1,-3.7,16.7,6.0,2.5
Brian Quinnett,"DAL, NYK",3.3,39,326,0.057,-0.03,-0.2,-4.0,16.9,7.5,1.8
Brian Howard,DAL,3.0,27,318,0.157,0.09,0.6,-0.3,19.8,7.7,2.1
Rodney Monroe,ATL,2.0,38,313,-0.071,-0.139,-0.9,-7.4,20.1,5.1,4.1
Tom Tolbert,GSW,4.8,35,310,-0.05,-0.196,-1.3,-9.2,13.9,8.5,3.3
Doug Lee,BRK,2.0,46,307,0.058,-0.009,-0.1,-3.4,18.8,5.5,3.4
Alton Lister,GSW,5.0,26,293,0.203,0.057,0.3,-1.3,16.7,15.1,2.3
Jud Buechler,(3+),2.5,28,290,0.203,0.136,0.8,1.2,11.6,8.6,3.8
Brian Oliver,PHI,1.5,34,279,-0.164,-0.263,-1.5,-11.2,13.9,5.2,3.4
Bo Kimble,LAC,3.0,34,277,-0.009,-0.077,-0.4,-5.5,19.4,5.5,2.9
John Morton,"CLE, MIA",1.2,25,270,0.011,-0.107,-0.6,-6.4,18.8,4.6,5.7
Kevin Brooks,DEN,3.0,37,270,0.091,0.024,0.1,-2.3,18.7,6.9,2.0
Sean Green,IND,2.0,35,256,-0.177,-0.244,-1.3,-10.7,26.4,7.9,4.1
Tharon Mayes,"LAC, PHI",1.4,24,255,-0.155,-0.263,-1.4,-11.2,18.6,3.0,6.6
Jimmy Oliver,CLE,2.0,27,252,0.009,-0.059,-0.3,-4.9,18.3,5.1,3.8
Bart Kofoed,OKC,1.6,44,239,0.137,0.045,0.2,-1.7,13.3,5.2,10.2
Brad Sellers,DET,5.0,43,226,0.164,0.018,0.1,-2.5,21.7,8.9,3.0
Rich King,OKC,5.0,40,213,0.055,-0.09,-0.4,-5.9,19.8,11.0,2.7
Ennis Whatley,POR,2.0,23,209,0.29,0.223,1.0,3.9,15.8,4.8,7.8
Jeff Ruland,PHI,5.0,13,209,0.097,-0.049,-0.2,-4.6,11.7,10.8,1.1
Lance Blanks,DET,2.8,43,189,0.195,0.128,0.5,0.9,16.3,5.6,4.8
Jerome Lane,(3+),3.9,14,177,0.144,0.005,0.0,-2.9,10.0,17.9,4.6
Dave Feitl,BRK,5.0,34,175,0.099,-0.046,-0.2,-4.5,22.5,16.7,1.6
Jim Petersen,GSW,5.0,27,169,0.189,0.043,0.2,-1.7,12.2,12.8,2.6
Charles Thomas,DET,2.0,37,156,-0.029,-0.096,-0.3,-6.1,14.8,6.8,6.8
Tellis Frank,MIN,4.0,10,140,0.228,0.082,0.2,-0.5,15.8,8.9,2.7
Kevin Pritchard,BOS,1.0,11,136,0.159,0.028,0.1,-2.2,16.2,3.9,10.6
Tom Copa,SAS,5.0,33,132,0.175,0.029,0.1,-2.2,17.5,13.1,1.1
Bob McCann,DET,3.0,26,129,0.133,0.066,0.2,-1.0,11.2,11.2,2.2
David Rivers,LAC,1.0,15,122,0.093,-0.038,-0.1,-4.3,11.8,7.5,8.3
Jeff Sanders,ATL,3.0,12,117,0.183,0.115,0.3,0.5,19.3,10.7,3.7
Anthony Cook,DEN,4.0,22,115,0.472,0.326,0.8,7.1,14.2,14.2,0.8
Randy Wittman,IND,2.0,24,115,0.107,0.04,0.1,-1.8,7.1,3.8,4.6
Isaac Austin,UTH,5.0,31,112,0.158,0.013,0.0,-2.7,26.1,15.0,2.1
Stojko Vrankovic,BOS,5.0,19,110,0.15,0.005,0.0,-2.9,16.1,12.2,2.2
Tim McCormick,NYK,5.0,22,108,0.241,0.095,0.2,-0.1,18.7,15.1,4.0
Ralph Sampson,WAS,5.0,10,108,0.088,-0.057,-0.1,-4.9,9.8,13.3,1.8
LeRon Ellis,LAC,5.0,29,103,-0.056,-0.201,-0.4,-9.3,20.0,11.2,0.5
Quintin Dailey,OKC,2.0,11,98,-0.182,-0.249,-0.5,-10.8,15.2,5.9,2.0
Gerald Henderson,"DET, HOU",1.0,16,96,-0.014,-0.145,-0.3,-7.6,18.0,4.0,5.0
Kenny Battle,"BOS, GSW",2.8,16,92,0.31,0.242,0.5,4.5,16.7,8.3,2.1
Stephen Thompson,"SAC, ORL",2.0,19,91,0.111,0.044,0.1,-1.7,16.4,10.0,4.2
Tony Massenburg,(3+),4.4,18,90,-0.069,-0.214,-0.4,-9.7,15.5,13.3,0.0
Les Jepsen,SAC,5.0,31,87,0.185,0.039,0.1,-1.9,13.8,16.6,0.6
Kennard Winchester,"HOU, NYK",2.2,19,81,0.285,0.218,0.4,3.7,20.7,8.9,4.7
Keith Owens,LAL,3.5,20,80,0.05,-0.056,-0.1,-4.8,15.6,9.0,1.8
Cliff Robinson,LAL,4.0,9,78,0.247,0.102,0.2,0.1,17.8,11.7,5.5
Bobby Phills,CLE,2.5,10,65,-0.048,-0.116,-0.2,-6.7,22.9,5.9,3.0
Steve Scheffler,"DEN, SAC",4.0,11,61,0.478,0.333,0.4,7.3,16.5,11.0,0.0
Albert King,WAS,4.0,6,59,0.058,-0.088,-0.1,-5.8,25.2,8.9,4.1
Demetrius Calip,LAL,1.0,7,58,-0.179,-0.31,-0.4,-12.7,9.1,4.1,9.9
Jaren Jackson,GSW,2.0,5,54,0.08,0.012,0.0,-2.7,23.1,8.9,2.7
Lanard Copeland,LAC,3.0,10,48,-0.213,-0.281,-0.3,-11.8,16.0,7.0,5.0
Michael Ansley,"NOR, PHI",3.6,10,45,-0.067,-0.185,-0.2,-8.8,22.4,6.4,2.1
Dave Hoppen,PHI,5.0,11,40,-0.04,-0.186,-0.2,-8.9,10.8,12.0,2.4
Milos Babic,MIA,5.0,9,35,0.305,0.16,0.1,1.9,24.7,15.1,8.2
Travis Mays,ATL,2.0,2,32,-0.08,-0.147,-0.1,-7.7,25.5,3.0,1.5
Carl Thomas,SAC,2.0,1,31,-0.126,-0.193,-0.1,-9.1,18.6,0.0,1.5
Dave Popson,MIL,4.5,5,26,0.044,-0.102,-0.1,-6.2,12.9,9.2,5.5
Myron Brown,MIN,2.0,4,26,0.243,0.176,0.1,2.4,16.6,5.5,11.1
Ron Grandison,NOR,3.0,3,25,0.383,0.315,0.2,6.7,19.2,21.1,1.9
Lamont Strothers,POR,2.0,4,17,-0.414,-0.482,-0.2,-18.1,28.2,2.8,2.8
Gary Leonard,ATL,5.0,5,13,0.715,0.57,0.2,14.6,36.9,18.5,3.7
Patrick Eddie,NYK,5.0,4,13,-0.782,-0.927,-0.3,-31.9,14.8,3.7,0.0
Derek Strong,WAS,4.0,1,12,-0.093,-0.238,-0.1,-10.5,12.0,20.0,4.0
Chuck Nevitt,CHI,5.0,4,9,-0.689,-0.835,-0.2,-29.0,10.7,5.3,5.3
Carlton McKinney,NYK,2.0,2,9,-1.024,-1.091,-0.2,-37.0,21.3,5.3,0.0
Joao Vianna,DAL,3.0,1,9,-0.219,-0.286,-0.1,-12.0,10.7,0.0,10.7
Jon Sundvold,MIA,1.0,3,8,0.005,-0.126,0.0,-7.0,18.0,0.0,12.0
Larry Robinson,BOS,2.0,1,6,-0.908,-0.975,-0.1,-33.4,16.0,16.0,8.0
Bob Thornton,UTH,4.5,2,6,-0.853,-0.998,-0.1,-34.1,32.0,16.0,0.0
Mike Smrek,GSW,5.0,2,3,0.35,0.204,0.0,3.3,0.0,16.0,0.0
Dan Godfread,HOU,4.5,1,2,0.089,-0.056,0.0,-4.8,0.0,0.0,0.0
Billy Thompson,GSW,4.0,1,1,0.088,-0.057,0.0,-4.9,0.0,0.0,0.0
Cedric Hunter,NOR,1.0,1,1,0.078,-0.053,0.0,-4.7,0.0,0.0,0.0
Steve Bardo,SAS,1.0,1,1,1.716,1.586,0.0,46.2,0.0,48.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
