NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Andre Wakefield,UTH,1.0,8,47,-0.376,-0.433,-0.4,-16.6,15.3,4.1,3.1
Arvid Kramer,DEN,4.0,8,45,-0.125,-0.291,-0.3,-12.1,17.1,12.8,3.2
Roger Brown,CHI,5.0,4,37,0.312,0.146,0.1,1.5,2.6,13.0,1.3
Harry Davis,SAS,3.0,4,30,-0.121,-0.17,-0.1,-8.4,20.8,9.6,0.0
Corky Calhoun,IND,3.0,7,30,0.254,0.205,0.1,3.3,12.8,16.0,0.0
Terry Crosby,SAC,2.0,4,28,-0.004,-0.053,0.0,-4.7,10.3,1.7,12.0
Walt Frazier,CLE,1.0,3,27,0.129,0.071,0.0,-0.9,17.8,5.3,14.2
John Olive,LAC,3.0,1,15,-0.409,-0.458,-0.1,-17.3,0.0,3.2,0.0
Al Skinner,PHI,1.0,2,10,-0.189,-0.247,-0.1,-10.8,9.6,0.0,9.6
Carl Kilpatrick,UTH,5.0,2,6,0.552,0.386,0.0,8.9,24.0,32.0,0.0
