NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Onyeka Okongwu,ATL,5.0,48,992,0.498,0.181,3.7,2.6,19.0,13.7,2.6
Khem Birch,TOR,5.0,55,991,0.38,0.065,1.3,-1.1,12.0,11.5,2.7
Kessler Edwards,BRK,3.6,48,987,0.17,0.001,0.0,-3.0,13.8,8.4,1.5
Dean Wade,CLE,3.4,51,980,0.284,0.124,2.5,0.8,13.2,7.3,2.5
Daniel Theis,"HOU, BOS",4.4,47,977,0.285,0.039,0.8,-1.9,18.9,11.2,2.0
Jaylen Nowell,MIN,2.2,62,975,0.271,0.15,3.0,1.6,25.9,6.1,6.4
Nicolas Claxton,BRK,5.0,47,974,0.451,0.139,2.8,1.2,20.2,13.0,2.1
Dwight Howard,LAL,5.0,60,971,0.514,0.195,4.0,3.0,18.4,17.6,1.7
Ricky Rubio,CLE,1.5,34,970,0.213,0.091,1.8,-0.3,22.0,7.0,11.1
Duane Washington Jr.,IND,1.1,48,968,0.026,-0.105,-2.1,-6.3,23.5,4.1,4.2
Joshua Primo,SAS,2.3,50,965,0.106,-0.014,-0.3,-3.5,14.3,5.6,4.0
Moritz Wagner,ORL,4.8,63,959,0.326,0.037,0.7,-1.9,28.2,11.6,4.4
Blake Griffin,BRK,4.8,56,958,0.299,0.001,0.0,-3.0,18.0,11.4,5.3
Keita Bates-Diop,SAS,4.0,59,956,0.305,0.115,2.3,0.5,16.8,11.6,2.1
Isaiah Roby,OKC,4.2,45,948,0.355,0.13,2.6,1.0,23.0,11.0,3.6
Kemba Walker,NYK,1.0,37,948,0.24,0.107,2.1,0.2,21.8,5.6,6.6
Taj Gibson,NYK,4.9,52,946,0.364,0.055,1.1,-1.4,11.6,11.6,1.6
Rui Hachimura,WAS,3.9,42,943,0.219,0.036,0.7,-2.0,24.2,8.1,2.4
Klay Thompson,GSW,2.7,32,941,0.151,0.023,0.4,-2.4,33.3,6.4,4.5
Jeremy Lamb,"IND, SAC",2.5,56,935,0.218,0.09,1.7,-0.3,21.0,7.9,4.2
Jalen Smith,"PHO, IND",4.9,51,924,0.389,0.088,1.7,-0.3,24.4,15.9,1.2
Théo Maledon,OKC,1.0,51,908,0.123,-0.01,-0.2,-3.4,19.1,6.9,5.9
Tomas Satoransky,(3+),2.2,55,906,0.219,0.102,1.9,0.1,10.5,6.7,9.7
Jevon Carter,"BRK, MIL",1.2,66,905,0.179,0.05,0.9,-1.5,14.7,5.8,5.1
Jordan McLaughlin,MIN,1.0,62,902,0.344,0.212,4.0,3.5,12.4,5.0,9.6
Derrick Jones Jr.,CHI,3.7,51,899,0.321,0.147,2.8,1.5,15.3,9.0,1.6
Tristan Thompson,(3+),4.5,57,896,0.348,0.095,1.8,-0.1,18.4,15.4,1.8
Jalen McDaniels,CHA,3.6,55,895,0.259,0.089,1.7,-0.3,18.2,9.1,3.1
Dillon Brooks,MEM,3.0,32,885,0.087,-0.046,-0.9,-4.5,32.0,5.5,4.8
D.J. Augustin,"HOU, LAL",1.0,55,883,0.175,0.042,0.8,-1.8,16.0,3.7,5.8
Serge Ibaka,"LAC, MIL",4.7,54,878,0.303,0.021,0.4,-2.4,20.0,13.7,2.7
Trendon Watford,POR,4.5,48,869,0.292,0.04,0.7,-1.8,20.1,11.0,4.5
Trey Murphy III,NOR,3.3,62,864,0.247,0.099,1.8,0.0,18.6,8.2,2.1
Moe Harkless,SAC,3.1,47,863,0.17,0.029,0.5,-2.2,12.1,6.2,1.3
Thaddeus Young,"SAS, TOR",3.3,52,845,0.409,0.242,4.3,4.5,18.3,11.8,5.9
Armoni Brooks,"HOU, TOR",1.1,54,844,0.104,-0.026,-0.5,-3.9,16.4,5.9,3.5
Willy Hernangomez,NOR,5.0,49,839,0.5,0.181,3.2,2.6,25.9,19.3,3.6
Jose Alvarado,NOR,1.0,54,834,0.305,0.172,3.0,2.3,19.0,5.8,8.7
Josh Jackson,"DET, SAC",3.1,51,830,0.107,-0.036,-0.6,-4.2,19.0,8.2,3.1
Tony Snell,"POR, NOR",2.5,53,822,0.155,0.031,0.5,-2.1,10.9,6.0,1.6
Lance Stephenson,"ATL, IND",2.3,46,814,0.133,0.005,0.1,-2.9,22.6,7.5,9.7
Wayne Ellington,LAL,2.4,43,810,0.207,0.086,1.5,-0.4,17.0,4.6,1.8
Davis Bertans,"WAS, DAL",4.3,56,806,0.137,-0.078,-1.3,-5.5,18.5,7.0,1.8
Ty Jerome,OKC,1.7,48,801,0.136,0.016,0.3,-2.6,20.4,4.7,6.5
Lou Williams,ATL,1.0,56,799,0.117,-0.016,-0.3,-3.6,21.3,5.2,6.3
Quentin Grimes,NYK,1.6,45,786,0.218,0.096,1.6,-0.1,16.8,5.7,2.7
Justise Winslow,"LAC, POR",3.8,48,775,0.274,0.093,1.5,-0.2,17.0,12.5,5.2
Romeo Langford,"BOS, SAS",2.0,48,771,0.24,0.124,2.0,0.8,13.6,6.7,1.3
Trent Forrest,UTH,1.0,60,765,0.27,0.138,2.2,1.2,12.2,6.2,6.6
Kelly Olynyk,DET,5.0,40,764,0.321,0.002,0.0,-3.0,22.9,11.1,7.0
Brandon Boston Jr.,LAC,2.2,51,760,0.122,0.004,0.1,-3.0,21.7,7.0,3.2
Rodney McGruder,DET,2.5,51,754,0.25,0.126,2.0,0.8,17.4,7.1,3.1
Eric Paschall,UTH,4.4,58,736,0.251,0.012,0.2,-2.7,21.8,6.9,2.3
Naji Marshall,NOR,2.6,55,735,0.165,0.037,0.6,-1.9,20.4,9.3,4.0
Goga Bitadze,IND,5.0,50,729,0.337,0.018,0.3,-2.5,23.0,11.7,3.6
Danuel House Jr.,(3+),3.4,42,727,0.218,0.06,0.9,-1.2,16.4,7.3,2.9
DeMarcus Cousins,"MIL, DEN",5.0,48,717,0.304,-0.014,-0.2,-3.5,28.8,18.1,4.8
Svi Mykhailiuk,TOR,2.3,56,716,0.164,0.043,0.6,-1.7,17.1,6.2,3.0
Terry Taylor,IND,3.2,33,714,0.4,0.25,3.7,4.7,21.4,11.6,2.8
Rodney Hood,"MIL, LAC",3.7,52,709,0.182,-0.002,0.0,-3.1,11.0,5.2,2.6
Omer Yurtseven,MIA,5.0,56,706,0.432,0.114,1.7,0.5,20.3,20.0,3.3
Xavier Tillman Sr.,MEM,3.8,53,701,0.358,0.179,2.6,2.5,17.3,11.0,4.2
Rajon Rondo,"LAL, CLE",1.0,39,698,0.234,0.101,1.5,0.1,12.8,7.4,11.7
Zeke Nnaji,DEN,4.1,41,698,0.323,0.118,1.7,0.6,18.6,10.1,1.2
Keon Johnson,"LAC, POR",1.8,37,696,0.019,-0.099,-1.4,-6.2,18.4,5.6,5.2
Dalano Banton,TOR,2.4,64,696,0.19,0.068,1.0,-1.0,14.1,8.6,6.8
Vit Krejci,OKC,2.9,30,690,0.139,0.004,0.1,-3.0,13.0,7.0,4.0
Timothe Luwawu-Cabarrot,ATL,3.1,52,685,0.14,0.001,0.0,-3.0,15.9,5.7,2.8
Frank Ntilikina,DAL,1.5,58,685,0.181,0.058,0.8,-1.3,16.8,5.5,4.8
Davon Reed,DEN,3.0,48,668,0.297,0.158,2.2,1.8,15.0,7.8,3.8
Derrick Favors,OKC,5.0,39,653,0.372,0.053,0.7,-1.4,15.2,13.5,1.8
T.J. McConnell,IND,1.0,27,652,0.329,0.196,2.7,3.0,16.9,6.6,9.6
Greg Brown III,POR,4.0,48,640,0.166,-0.031,-0.4,-4.0,16.9,10.1,2.6
Brandon Williams,POR,1.1,24,640,0.022,-0.108,-1.4,-6.4,23.2,5.6,7.1
Dennis Smith Jr.,POR,1.0,37,638,0.242,0.11,1.5,0.3,15.5,6.6,9.9
Derrick Rose,NYK,1.6,26,636,0.277,0.155,2.1,1.7,23.5,5.9,7.8
Sterling Brown,DAL,2.3,49,628,0.254,0.134,1.8,1.1,12.2,11.4,2.6
DeAndre Jordan,"LAL, PHI",5.0,48,622,0.528,0.21,2.7,3.4,15.9,20.4,1.6
Alex Len,SAC,5.0,39,620,0.286,-0.032,-0.4,-4.1,18.2,12.5,3.5
Robin Lopez,ORL,5.0,36,612,0.263,-0.055,-0.7,-4.8,19.9,9.9,4.2
Isaiah Joe,PHI,1.9,55,609,0.097,-0.02,-0.3,-3.7,15.6,4.4,2.8
David Nwaba,HOU,3.3,46,609,0.337,0.188,2.4,2.8,18.4,11.9,2.8
Moses Moody,GSW,2.2,52,607,0.2,0.082,1.0,-0.5,18.0,6.3,1.8
Saben Lee,DET,1.0,37,604,0.284,0.151,1.9,1.6,16.5,6.9,8.5
Andre Iguodala,GSW,2.9,31,603,0.371,0.24,3.0,4.4,9.9,8.0,9.1
Mike Muscala,OKC,5.0,43,592,0.411,0.093,1.1,-0.2,27.9,10.5,1.8
Jock Landale,SAS,5.0,54,589,0.355,0.038,0.5,-1.9,21.6,11.3,3.7
Aaron Nesmith,BOS,2.5,52,574,0.123,-0.002,0.0,-3.1,16.4,7.4,1.8
Keifer Sykes,IND,1.0,32,566,-0.01,-0.143,-1.7,-7.5,15.3,3.8,5.3
Nerlens Noel,NYK,5.0,25,562,0.408,0.09,1.1,-0.3,7.3,12.0,2.0
Jericho Sims,NYK,4.8,41,555,0.441,0.145,1.7,1.4,7.8,14.6,1.8
Elfrid Payton,PHO,1.1,50,549,0.119,-0.012,-0.1,-3.4,13.1,7.7,8.7
Tony Bradley,CHI,5.0,55,549,0.423,0.105,1.2,0.2,14.3,16.3,2.4
Kent Bazemore,LAL,3.1,39,545,0.095,-0.047,-0.5,-4.5,11.6,6.1,3.0
Isaiah Jackson,IND,4.7,36,541,0.338,0.063,0.7,-1.1,26.3,13.2,0.9
Malachi Flynn,TOR,1.1,44,537,0.208,0.077,0.9,-0.7,16.9,5.6,6.3
Terence Davis,SAC,2.5,30,536,0.141,0.017,0.2,-2.5,27.8,8.4,3.6
Ignas Brazdeikis,ORL,2.9,42,536,0.13,-0.001,0.0,-3.1,18.8,6.5,3.3
Josh Okogie,MIN,1.7,49,516,0.232,0.111,1.2,0.4,12.4,6.5,2.3
Bismack Biyombo,PHO,4.9,36,506,0.434,0.123,1.3,0.7,19.9,15.8,2.2
Zach Collins,SAS,4.8,28,502,0.368,0.076,0.8,-0.7,20.8,14.6,5.8
Brandon Goodwin,CLE,1.1,36,502,0.208,0.078,0.8,-0.7,16.4,6.4,8.7
Goran Dragic,"TOR, BRK",1.6,21,497,0.152,0.031,0.3,-2.1,15.2,6.3,8.3
Thanasis Antetokounmpo,MIL,3.0,48,473,0.258,0.122,1.2,0.7,17.3,10.2,2.2
Admiral Schofield,ORL,3.0,38,469,0.144,0.008,0.1,-2.8,14.9,9.1,2.6
Lindy Waters III,OKC,2.6,25,465,0.186,0.06,0.6,-1.2,20.5,7.5,2.5
Anthony Gill,WAS,3.9,44,463,0.305,0.12,1.2,0.7,18.6,8.8,2.8
Trevor Ariza,LAL,3.5,24,462,0.194,0.031,0.3,-2.1,10.0,8.5,2.8
Killian Tillie,MEM,5.0,36,461,0.165,-0.148,-1.4,-7.7,12.3,6.3,2.3
Matt Thomas,CHI,1.4,40,459,0.172,0.047,0.4,-1.6,16.8,5.2,2.1
Dylan Windler,CLE,2.6,50,459,0.247,0.121,1.2,0.7,11.5,9.3,3.6
Kelan Martin,"IND, BOS",3.6,30,450,0.115,-0.057,-0.5,-4.8,18.3,5.9,2.2
Yuta Watanabe,TOR,2.7,38,445,0.236,0.107,1.0,0.2,17.6,9.9,2.3
Juancho Hernangomez,(3+),4.2,40,445,0.315,0.101,0.9,0.1,14.1,10.8,2.2
Trey Burke,DAL,1.0,42,441,0.031,-0.101,-0.9,-6.2,23.3,3.6,6.2
Thomas Bryant,WAS,5.0,27,439,0.323,0.004,0.0,-2.9,22.0,11.8,2.5
Elijah Hughes,"UTH, POR",2.6,36,434,0.007,-0.119,-1.1,-6.8,13.9,6.4,2.4
Joe Harris,BRK,3.1,14,423,0.222,0.081,0.7,-0.6,17.9,6.4,1.6
Patrick Williams,CHI,4.2,17,422,0.284,0.066,0.6,-1.0,17.4,7.8,1.7
Olivier Sarr,OKC,5.0,22,421,0.297,-0.021,-0.2,-3.7,17.4,10.6,2.2
Enes Kanter,BOS,5.0,35,411,0.484,0.165,1.4,2.1,14.9,18.7,0.9
Sandro Mamukelashvili,MIL,4.8,41,407,0.338,0.041,0.3,-1.8,18.2,9.7,2.6
Semi Ojeleye,"MIL, LAC",4.1,30,406,0.152,-0.054,-0.5,-4.8,11.6,8.8,1.1
Day'Ron Sharpe,BRK,5.0,32,391,0.463,0.15,1.2,1.6,24.3,19.7,2.1
Luka Garza,DET,5.0,32,389,0.296,-0.022,-0.2,-3.8,23.0,12.3,2.5
Isaiah Livers,DET,2.9,19,383,0.275,0.14,1.1,1.3,15.2,7.1,2.6
Gary Clark,NOR,4.0,38,378,0.345,0.153,1.2,1.7,12.8,11.4,2.3
Paul Millsap,"BRK, PHI",4.4,33,375,0.244,0.007,0.1,-2.8,14.7,14.6,3.7
Miles McBride,NYK,1.0,40,372,0.116,-0.017,-0.1,-3.6,11.5,5.4,5.3
Chris Chiozza,GSW,1.0,34,372,0.091,-0.041,-0.3,-4.4,8.6,4.6,8.4
Gorgui Dieng,ATL,5.0,44,371,0.428,0.109,0.8,0.3,19.9,15.7,4.4
Nick Richards,CHA,5.0,50,367,0.362,0.045,0.3,-1.7,19.6,11.2,1.7
Santi Aldama,MEM,4.2,32,360,0.169,-0.048,-0.4,-4.6,17.6,11.6,2.8
Jared Butler,UTH,1.3,42,360,0.141,0.013,0.1,-2.7,21.5,6.0,8.4
Markelle Fultz,ORL,1.3,18,360,0.234,0.106,0.8,0.2,26.0,6.5,13.2
Wenyen Gabriel,(3+),4.6,26,359,0.21,-0.063,-0.5,-5.0,18.9,13.0,1.9
Ishmail Wainright,PHO,3.6,45,359,0.207,0.036,0.3,-1.9,14.5,7.2,2.0
Cody Zeller,POR,5.0,27,355,0.453,0.135,1.0,1.1,19.0,16.9,3.0
Keljin Blevins,POR,3.6,31,349,-0.007,-0.181,-1.3,-8.7,13.1,6.2,2.6
Marquese Chriss,DAL,4.9,34,346,0.271,-0.03,-0.2,-4.0,21.4,14.3,2.4
Moses Brown,"DAL, CLE",5.0,40,344,0.413,0.094,0.7,-0.1,23.8,18.8,0.1
Kira Lewis Jr.,NOR,1.0,24,341,0.061,-0.072,-0.5,-5.3,19.8,5.5,6.9
David Duke,BRK,1.8,22,341,0.166,0.045,0.3,-1.7,14.6,9.4,2.4
PJ Dozier,DEN,3.0,18,340,0.206,0.07,0.5,-0.9,13.7,8.9,4.1
Jarrett Culver,MEM,2.1,37,338,0.039,-0.077,-0.5,-5.5,18.5,6.8,4.7
Kris Dunn,POR,1.0,14,336,0.17,0.037,0.3,-1.9,15.1,7.0,11.3
Isaiah Thomas,(3+),1.3,22,333,0.007,-0.12,-0.8,-6.8,26.5,4.2,4.9
Brad Wanamaker,"IND, WAS",1.0,23,320,0.098,-0.035,-0.2,-4.2,12.5,5.9,8.3
Collin Sexton,CLE,1.9,11,316,0.054,-0.062,-0.4,-5.0,26.7,5.5,3.5
Justin Anderson,"CLE, IND",3.5,16,316,0.146,-0.023,-0.2,-3.8,15.5,7.0,5.0
James Bouknight,CHA,1.8,31,304,0.019,-0.102,-0.6,-6.2,22.4,8.2,4.1
Justin Robinson,(3+),1.0,25,304,-0.014,-0.146,-0.9,-7.6,12.3,3.3,5.1
Paul Reed,PHI,4.8,38,302,0.505,0.215,1.4,3.6,18.4,14.6,2.5
Brook Lopez,MIL,5.0,13,298,0.224,-0.095,-0.6,-6.0,25.9,8.5,1.0
Markieff Morris,MIA,4.2,17,298,0.182,-0.038,-0.2,-4.3,20.8,7.2,3.7
Justin Champagnie,TOR,1.9,36,281,0.396,0.28,1.6,5.6,13.8,12.3,1.9
Nathan Knight,MIN,4.7,37,267,0.431,0.146,0.8,1.5,24.8,15.3,4.0
Michael Porter Jr.,DEN,3.1,9,265,0.135,-0.007,0.0,-3.3,16.1,10.7,3.1
JT Thor,CHA,4.6,33,262,0.224,-0.046,-0.3,-4.5,12.3,7.9,3.5
Daishen Nix,HOU,3.1,24,261,0.1,-0.037,-0.2,-4.2,14.1,6.1,7.3
KZ Okpala,MIA,4.5,21,244,0.231,-0.024,-0.1,-3.8,15.1,8.1,2.8
Leandro Bolmaro,MIN,3.1,35,241,0.138,0.0,0.0,-3.1,10.0,8.6,4.2
Jaylen Hoard,OKC,4.0,7,240,0.397,0.187,0.9,2.7,20.6,16.8,3.4
Mychal Mulder,"ORL, MIA",1.0,17,240,-0.005,-0.137,-0.7,-7.4,13.8,4.8,1.0
Usman Garuba,HOU,4.6,24,239,0.413,0.146,0.7,1.5,9.6,16.7,3.4
Jake Layman,MIN,3.1,34,231,0.156,0.014,0.1,-2.7,16.9,7.5,1.9
Kevin Knox II,"NYK, ATL",3.8,30,222,0.171,-0.01,0.0,-3.4,20.1,9.5,2.2
Denzel Valentine,"CLE, UTH",2.3,24,222,0.208,0.089,0.4,-0.3,14.9,9.1,2.4
Skylar Mays,ATL,1.4,28,220,0.207,0.082,0.4,-0.5,17.5,5.5,3.7
Georgios Kalaitzakis,"MIL, OKC",3.3,13,213,0.05,-0.104,-0.5,-6.3,19.3,4.7,2.7
Malcolm Hill,"ATL, CHI",3.2,19,212,0.272,0.115,0.5,0.5,16.3,7.9,1.8
Tim Frazier,"ORL, CLE",1.0,12,208,0.033,-0.1,-0.4,-6.2,9.0,4.4,7.9
Alfonzo McKinnie,CHI,3.6,17,206,0.028,-0.143,-0.6,-7.5,13.7,7.7,1.2
Joe Wieskamp,SAS,2.9,29,205,0.118,-0.015,-0.1,-3.6,14.3,3.3,2.1
Ed Davis,CLE,5.0,31,201,0.39,0.071,0.3,-0.9,6.7,15.3,1.7
Javonte Smart,"MIL, MIA",1.3,17,200,0.034,-0.094,-0.4,-6.0,12.3,5.8,3.8
Tyler Cook,CHI,4.7,20,200,0.334,0.048,0.2,-1.6,16.1,12.7,0.7
Lindell Wigginton,MIL,1.0,19,199,0.083,-0.049,-0.2,-4.6,19.3,6.0,5.5
Braxton Key,"PHI, DET",4.0,11,197,0.231,0.037,0.1,-1.9,19.2,12.2,2.7
Udoka Azubuike,UTH,5.0,17,195,0.498,0.18,0.7,2.5,19.7,17.5,0.0
Greg Monroe,(3+),5.0,14,195,0.482,0.163,0.7,2.0,18.7,15.8,5.4
Mamadi Diakite,OKC,4.8,13,188,0.348,0.054,0.2,-1.4,14.3,15.1,0.5
Reggie Perry,"POR, IND",5.0,10,187,0.182,-0.136,-0.5,-7.3,23.6,12.0,3.1
Kyle Guy,MIA,1.4,19,186,0.131,0.005,0.0,-2.9,19.1,4.4,4.4
Willie Cauley-Stein,"DAL, PHI",5.0,20,183,0.26,-0.058,-0.2,-4.9,8.9,10.5,2.6
Frank Kaminsky,PHO,5.0,9,181,0.49,0.171,0.6,2.3,25.2,10.9,3.4
Charlie Brown,"DAL, PHI",2.9,22,178,0.164,0.031,0.1,-2.1,8.1,8.6,1.6
Jamorko Pickett,DET,4.5,13,176,0.147,-0.106,-0.4,-6.4,13.6,8.7,1.9
Markus Howard,DEN,1.9,31,176,0.091,-0.026,-0.1,-3.9,34.3,3.3,1.9
Vlatko Cancar,DEN,3.3,15,176,0.287,0.138,0.5,1.2,16.9,8.4,4.6
Zavier Simpson,OKC,1.0,4,174,0.041,-0.091,-0.3,-5.9,12.1,5.8,8.3
Victor Oladipo,MIA,2.2,8,173,0.249,0.128,0.5,0.9,27.4,6.4,7.8
Hassani Gravett,ORL,1.3,8,171,0.278,0.15,0.5,1.6,14.0,5.9,5.6
Charles Bassey,PHI,4.8,23,168,0.508,0.211,0.7,3.5,19.7,17.7,2.0
Alize Johnson,(3+),4.6,23,167,0.339,0.086,0.3,-0.4,11.8,17.5,2.6
Kevin Pangos,CLE,1.0,24,166,0.088,-0.044,-0.2,-4.5,11.3,3.2,8.7
Haywood Highsmith,MIA,3.8,19,163,0.148,-0.033,-0.1,-4.1,12.6,7.6,1.8
Sam Hauser,BOS,3.6,26,158,0.374,0.204,0.7,3.3,19.8,8.8,3.0
Paul Watson,OKC,3.7,9,156,0.129,-0.046,-0.1,-4.5,9.5,8.3,2.5
Cassius Stanley,DET,3.0,9,155,0.112,-0.023,-0.1,-3.8,16.1,5.9,1.2
Bruno Fernando,"BOS, HOU",4.8,30,153,0.461,0.173,0.5,2.3,27.7,17.3,2.2
Theo Pinson,DAL,3.2,19,148,0.275,0.127,0.4,0.9,15.6,6.8,5.5
Abdel Nader,PHO,2.9,14,145,0.099,-0.035,-0.1,-4.2,11.2,8.9,2.3
Devin Cannady,ORL,1.0,5,145,0.104,-0.029,-0.1,-4.0,16.6,2.0,3.3
Solomon Hill,ATL,3.5,13,139,0.165,0.0,0.0,-3.1,2.8,7.9,4.1
Xavier Moon,LAC,1.0,10,137,0.286,0.154,0.4,1.7,20.3,4.9,8.4
Jahmi'us Ramsey,SAC,1.6,19,134,-0.059,-0.181,-0.5,-8.7,21.5,4.7,2.5
Didi Louzada,"NOR, POR",2.1,9,129,0.072,-0.042,-0.1,-4.4,13.0,6.3,1.9
Marcus Garrett,MIA,2.2,12,128,0.198,0.08,0.2,-0.6,4.9,8.6,2.6
Boban Marjanovic,DAL,5.0,22,128,0.237,-0.081,-0.2,-5.6,36.8,14.6,1.1
Jay Scrubb,LAC,2.3,18,121,0.08,-0.039,-0.1,-4.3,19.4,6.3,3.2
Devontae Cacok,SAS,4.1,15,121,0.589,0.392,1.0,9.1,18.2,16.7,2.4
Jalen Johnson,ATL,4.0,22,120,0.168,-0.025,-0.1,-3.9,20.7,10.4,1.2
Neemias Queta,SAC,5.0,14,120,0.208,-0.11,-0.3,-6.5,18.1,12.4,2.4
Melvin Frazier Jr.,OKC,1.9,3,120,-0.286,-0.401,-1.0,-15.6,12.8,5.2,0.4
Freddie Gillespie,ORL,4.5,9,119,0.321,0.065,0.2,-1.1,8.5,14.6,2.0
Jabari Parker,BOS,4.5,12,112,0.307,0.052,0.1,-1.4,22.6,12.0,2.6
Derrick Walton Jr.,DET,1.0,3,108,0.124,-0.008,0.0,-3.3,8.4,4.4,9.3
Jeff Dowtin,(3+),1.0,9,108,0.171,0.042,0.1,-1.8,8.4,8.0,4.4
Langston Galloway,"BRK, MIL",1.5,7,107,0.028,-0.098,-0.2,-6.1,6.3,8.1,5.4
Chaundee Brown Jr.,"LAL, ATL",2.5,5,104,0.032,-0.092,-0.2,-5.9,14.4,7.4,1.9
Louis King,SAC,3.3,10,104,-0.051,-0.203,-0.4,-9.4,20.8,5.6,4.2
Luke Kornet,(3+),4.8,15,103,0.465,0.167,0.4,2.1,13.9,13.5,4.2
Tyler Johnson,"PHI, SAS",1.1,6,91,0.203,0.072,0.1,-0.9,8.9,6.3,3.7
Chris Silva,"MIN, MIA",4.7,10,91,0.34,0.058,0.1,-1.3,13.7,19.0,3.7
Devon Dotson,CHI,1.0,11,85,0.122,-0.011,0.0,-3.4,16.3,5.1,8.5
Udonis Haslem,MIA,4.8,13,83,0.144,-0.149,-0.3,-7.7,18.5,14.4,2.3
Wes Iwundu,ATL,4.0,3,82,0.14,-0.056,-0.1,-4.8,12.8,7.6,0.0
Bol Bol,DEN,4.6,13,81,0.321,0.051,0.1,-1.5,19.6,11.9,3.0
Carsen Edwards,DET,2.1,4,79,-0.024,-0.14,-0.2,-7.4,13.9,3.6,8.5
Ryan Arcidiacono,NYK,1.3,10,76,0.227,0.1,0.2,0.0,10.1,5.0,2.5
Tyrone Wallace,NOR,2.0,6,75,-0.019,-0.133,-0.2,-7.2,10.9,5.1,0.6
Trevelin Queen,HOU,2.0,10,74,0.306,0.19,0.3,2.8,27.7,10.3,2.6
Isaiah Todd,WAS,4.5,12,74,-0.013,-0.217,-0.3,-9.8,12.9,7.8,2.6
Aleem Ford,ORL,4.0,5,74,0.027,-0.135,-0.2,-7.3,9.1,9.8,1.3
Quinndary Weatherspoon,GSW,1.4,11,73,0.182,0.056,0.1,-1.3,19.6,9.2,3.3
Yves Pons,MEM,2.6,12,71,0.097,-0.029,0.0,-4.0,8.8,8.1,0.7
Rayjon Tucker,"DEN, MIL",2.7,5,71,0.484,0.354,0.5,7.9,14.2,5.4,6.8
Isaac Bonga,TOR,2.2,15,69,0.23,0.112,0.2,0.4,8.4,4.9,2.8
B.J. Johnson,ORL,1.6,4,65,0.286,0.165,0.2,2.0,19.3,11.1,0.0
Brandon Knight,DAL,1.3,5,65,0.154,0.027,0.0,-2.2,23.8,6.0,6.0
Malik Fitts,"UTH, BOS",3.8,15,63,0.296,0.115,0.2,0.5,16.1,13.0,3.8
RJ Nembhard,CLE,1.8,14,63,0.146,0.022,0.0,-2.4,11.5,5.4,9.2
Kai Jones,CHA,5.0,21,63,0.161,-0.157,-0.2,-8.0,16.9,8.4,3.1
Brodric Thomas,BOS,1.2,12,60,0.196,0.067,0.1,-1.0,16.8,8.0,8.8
Tacko Fall,CLE,5.0,11,59,0.401,0.083,0.1,-0.5,9.8,18.8,1.6
Sam Merrill,MEM,2.0,6,58,-0.001,-0.115,-0.1,-6.7,20.7,5.8,3.3
Gabriel Deck,OKC,4.2,7,56,0.221,-0.001,0.0,-3.1,15.5,5.2,4.3
James Ennis III,(3+),3.5,7,56,0.32,0.143,0.2,1.4,25.0,10.4,2.6
D.J. Wilson,TOR,4.9,4,54,0.511,0.206,0.2,3.3,26.6,14.2,4.4
Myles Powell,PHI,1.0,11,52,-0.082,-0.215,-0.2,-9.8,12.0,5.5,2.8
Mason Jones,LAL,2.6,4,51,0.313,0.186,0.2,2.7,25.6,9.5,3.8
Tremont Waters,"TOR, WAS",1.0,3,50,-0.068,-0.201,-0.2,-9.3,9.5,3.8,6.7
Cameron McGriff,POR,4.1,3,46,0.261,0.06,0.1,-1.2,14.6,15.7,3.1
Gabriel Lundberg,PHO,2.3,4,44,0.043,-0.077,-0.1,-5.5,14.1,7.6,11.9
Miye Oni,UTH,2.4,16,44,0.03,-0.092,-0.1,-5.9,5.4,7.6,5.4
Vernon Carey Jr.,"CHA, WAS",5.0,7,44,0.272,-0.047,0.0,-4.5,21.8,13.1,0.0
Cameron Oliver,ATL,3.7,2,43,0.381,0.205,0.2,3.3,25.5,6.7,3.3
Jared Harper,NOR,1.0,5,43,0.612,0.479,0.4,11.8,41.4,2.2,15.7
Robert Woodard,SAC,3.0,12,42,-0.093,-0.227,-0.2,-10.1,8.0,12.5,3.4
Cassius Winston,WAS,1.2,7,39,-0.109,-0.237,-0.2,-10.5,17.2,1.2,8.6
Nik Stauskas,"MIA, BOS",2.6,8,39,0.143,0.017,0.0,-2.5,22.3,3.7,2.5
Xavier Sneed,"MEM, UTH",2.6,9,39,0.002,-0.124,-0.1,-6.9,6.2,7.4,1.2
Sharife Cooper,ATL,1.0,13,39,-0.301,-0.434,-0.3,-16.6,8.7,6.2,6.2
Petr Cornelie,DEN,4.3,13,38,0.134,-0.1,-0.1,-6.2,17.7,17.7,3.8
Darren Collison,LAL,1.1,3,37,-0.048,-0.179,-0.1,-8.6,5.2,5.2,2.6
Justin Jackson,"BOS, PHO",3.2,7,36,0.097,-0.05,0.0,-4.6,19.7,9.2,2.6
Marko Simonovic,CHI,4.9,9,35,0.014,-0.294,-0.2,-12.2,23.2,13.6,0.0
Juwan Morgan,"TOR, BOS",3.6,2,31,0.144,-0.024,0.0,-3.8,7.8,6.2,1.6
Micah Potter,DET,5.0,3,31,0.224,-0.094,-0.1,-6.0,18.6,14.0,0.0
Cheick Diallo,DET,4.6,3,31,0.28,0.012,0.0,-2.7,17.3,18.8,0.0
Jordan Schakel,WAS,2.2,4,30,-0.108,-0.237,-0.1,-10.4,7.9,12.7,0.0
