NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Nikola Pekovic,MIN,5.0,65,887,0.117,-0.063,-1.2,-5.0,19.4,10.4,1.5
Chris Douglas-Roberts,MIL,2.5,44,884,0.141,0.061,1.1,-1.2,17.5,4.8,2.7
Larry Sanders,MIL,4.9,60,872,0.18,0.0,0.0,-3.1,14.3,9.8,0.9
Patrick Patterson,HOU,4.0,52,867,0.331,0.152,2.7,1.6,18.2,11.1,2.3
Caron Butler,DAL,3.0,29,867,0.105,0.024,0.4,-2.3,24.1,6.5,2.5
Earl Boykins,MIL,1.0,57,861,0.199,0.111,2.0,0.4,22.7,3.1,7.9
Tyrus Thomas,CHA,5.0,41,861,0.248,0.068,1.2,-1.0,23.4,12.5,1.6
Drew Gooden,MIL,4.5,35,860,0.222,0.042,0.8,-1.8,22.1,13.3,2.6
Greivis Vasquez,MEM,1.1,70,859,0.095,0.008,0.1,-2.8,13.9,4.1,8.4
Eugene Jeter,SAC,1.5,62,857,0.123,0.038,0.7,-1.9,14.3,3.9,9.1
James Posey,IND,2.5,49,839,0.114,0.033,0.6,-2.0,13.7,8.4,1.9
Chris Kaman,LAC,5.0,32,837,0.183,0.004,0.1,-3.0,22.8,12.9,2.6
Mike Miller,MIA,2.8,41,837,0.214,0.133,2.3,1.1,13.1,10.5,2.9
James Johnson,"CHI, TOR",3.5,38,821,0.171,0.039,0.7,-1.9,15.8,8.3,5.2
Erick Dampier,MIA,5.0,51,815,0.315,0.135,2.3,1.1,7.5,10.4,1.3
Reggie Evans,TOR,4.0,30,798,0.424,0.245,4.1,4.5,7.9,20.8,2.3
A.J. Price,IND,1.0,50,795,0.05,-0.038,-0.6,-4.3,19.5,4.3,6.7
Gary Forbes,DEN,3.0,63,790,0.114,0.033,0.5,-2.1,19.8,7.0,2.9
Bill Walker,NYK,2.5,61,783,0.158,0.077,1.3,-0.7,18.3,7.5,2.1
Patrick Mills,POR,1.0,64,783,0.062,-0.026,-0.4,-3.9,21.6,3.1,6.7
Chris Duhon,ORL,1.0,51,774,0.113,0.025,0.4,-2.3,7.8,3.2,7.3
T.J. Ford,IND,1.0,41,773,0.106,0.018,0.3,-2.5,13.8,5.0,8.8
Rasual Butler,"CHI, LAC",2.6,47,769,0.034,-0.047,-0.8,-4.5,13.8,4.8,1.7
Julian Wright,TOR,3.0,52,766,0.251,0.17,2.7,2.2,11.8,7.4,3.6
Dominic McGuire,CHA,3.5,52,760,0.218,0.088,1.4,-0.3,11.0,12.6,2.7
Shaquille O'Neal,BOS,5.0,37,751,0.335,0.155,2.4,1.7,21.8,11.4,1.7
Kendrick Perkins,"BOS, OKC",5.0,29,742,0.269,0.089,1.4,-0.3,11.3,15.0,1.7
Tiago Splitter,SAS,4.5,60,738,0.325,0.145,2.2,1.4,18.1,13.1,1.7
Marreese Speights,PHI,4.9,64,733,0.199,0.019,0.3,-2.5,22.5,13.7,2.0
Chris Andersen,DEN,4.2,45,732,0.488,0.308,4.7,6.5,16.4,14.4,1.3
Quincy Pondexter,NOR,3.5,66,729,0.136,0.008,0.1,-2.8,12.4,5.8,1.8
Acie Law,"GSW, MEM",1.0,51,726,0.102,0.014,0.2,-2.6,14.2,4.2,5.6
Ronnie Price,UTH,2.0,59,717,-0.035,-0.116,-1.7,-6.7,13.2,4.1,3.8
Sebastian Telfair,MIN,1.0,37,710,0.055,-0.033,-0.5,-4.1,18.0,3.6,7.5
Samardo Samuels,CLE,4.0,37,701,0.117,-0.063,-0.9,-5.0,19.7,10.8,1.2
Louis Amundson,GSW,4.0,46,691,0.208,0.029,0.4,-2.2,13.9,12.9,1.2
D.J. White,"OKC, CHA",3.9,47,684,0.257,0.089,1.3,-0.3,18.8,11.1,1.3
Jon Brockman,MIL,4.5,63,677,0.302,0.122,1.7,0.7,9.6,13.0,1.3
Damien Wilkins,ATL,2.5,52,676,0.223,0.142,2.0,1.3,12.8,6.4,2.9
Josh Powell,ATL,4.5,54,653,0.066,-0.114,-1.6,-6.6,16.5,9.9,1.6
Luke Harangody,"BOS, CLE",4.0,49,640,0.151,-0.029,-0.4,-4.0,14.5,10.7,2.2
Kevin Seraphin,WAS,4.5,58,634,0.15,-0.03,-0.4,-4.0,11.7,11.5,0.8
Brian Cardinal,DAL,3.5,56,618,0.225,0.095,1.2,-0.1,11.3,4.6,3.1
Peja Stojakovic,(3+),3.0,33,616,0.225,0.145,1.9,1.4,21.8,5.8,2.3
Francisco Elson,UTH,4.6,62,601,0.188,0.009,0.1,-2.8,10.7,9.2,2.6
Jared Jeffries,"HOU, NYK",4.5,42,601,0.225,0.045,0.6,-1.7,5.9,9.3,2.9
Daequan Cook,OKC,2.1,43,598,0.21,0.129,1.6,0.9,19.2,5.8,1.6
Semih Erden,"BOS, CLE",5.0,41,595,0.228,0.049,0.6,-1.6,13.2,9.5,1.6
Jason Collins,ATL,5.0,49,593,0.147,-0.033,-0.4,-4.1,7.8,8.3,1.8
Juwan Howard,MIA,4.0,57,591,0.189,0.01,0.1,-2.8,11.3,9.9,1.9
Anthony Randolph,"MIN, NYK",4.1,40,589,0.173,-0.006,-0.1,-3.3,24.8,13.0,2.7
Dahntay Jones,IND,2.5,45,589,0.124,0.044,0.5,-1.7,23.1,5.3,2.7
Craig Smith,LAC,4.0,48,586,0.233,0.053,0.6,-1.4,21.1,9.6,2.5
Joey Graham,CLE,3.0,39,586,0.031,-0.05,-0.6,-4.6,16.5,6.9,1.5
Luther Head,SAC,1.5,36,585,0.162,0.078,0.9,-0.7,16.4,4.9,5.7
Matt Carroll,CHA,2.0,54,582,0.121,0.04,0.5,-1.8,19.4,5.6,1.9
Derrick Brown,"CHA, NYK",3.6,49,575,0.246,0.108,1.3,0.3,15.4,8.3,2.8
Von Wafer,BOS,1.5,58,552,0.15,0.066,0.8,-1.0,16.0,4.3,3.0
Cartier Martin,WAS,2.7,52,542,0.142,0.061,0.7,-1.2,18.5,6.6,1.6
Solomon Jones,IND,4.6,39,528,0.14,-0.039,-0.4,-4.3,12.6,10.3,2.7
Xavier Henry,MEM,2.0,38,527,0.005,-0.076,-0.8,-5.4,15.0,3.4,1.6
Timofey Mozgov,"DEN, NYK",5.0,45,524,0.176,-0.004,0.0,-3.2,14.9,11.1,1.4
Joey Dorsey,TOR,4.5,43,522,0.373,0.193,2.1,2.9,12.4,17.5,2.5
Aaron Gray,NOR,5.0,41,520,0.31,0.13,1.4,1.0,11.9,15.8,1.5
Joel Przybilla,"CHA, POR",5.0,36,520,0.245,0.065,0.7,-1.0,5.9,13.4,1.2
Rodrigue Beaubois,DAL,1.5,28,496,-0.012,-0.097,-1.0,-6.1,22.9,5.0,6.2
Hilton Armstrong,"ATL, WAS",4.6,53,488,0.239,0.06,0.6,-1.2,9.0,12.9,1.4
Ian Mahinmi,DAL,5.0,56,488,0.285,0.105,1.1,0.2,17.0,11.8,0.8
Darnell Jackson,SAC,4.0,59,486,0.173,-0.007,-0.1,-3.3,18.5,9.3,1.4
Luke Walton,LAL,3.9,54,484,0.053,-0.114,-1.2,-6.6,9.0,6.6,6.1
Jermaine Taylor,"HOU, SAC",2.0,34,482,0.083,0.002,0.0,-3.0,22.2,6.2,3.2
Ike Diogu,LAC,4.5,36,469,0.211,0.031,0.3,-2.1,21.2,11.8,0.2
Troy Murphy,"BOS, BRK",4.7,35,466,0.17,-0.01,-0.1,-3.4,11.2,11.6,2.4
Earl Clark,"ORL, PHO",3.5,42,463,0.129,-0.001,0.0,-3.1,16.9,10.5,0.9
Anthony Carter,"DEN, NYK",1.0,33,463,0.139,0.051,0.5,-1.5,11.4,5.3,7.3
Jeremy Evans,UTH,3.0,49,463,0.399,0.318,3.1,6.8,18.5,10.1,2.5
Dan Gadzuric,"GSW, BRK",4.8,42,462,0.171,-0.009,-0.1,-3.4,12.2,14.0,1.5
Kyrylo Fesenko,UTH,5.0,53,456,0.069,-0.111,-1.1,-6.5,11.2,11.4,1.9
Delonte West,BOS,1.5,24,453,0.202,0.118,1.1,0.6,14.3,3.9,6.8
Brian Cook,LAC,4.0,40,447,0.121,-0.059,-0.5,-4.9,20.7,10.3,1.6
Ishmael Smith,"HOU, MEM",1.0,43,442,0.066,-0.022,-0.2,-3.8,11.0,5.1,8.6
Ben Uzoh,BRK,2.0,42,437,0.194,0.113,1.0,0.4,17.3,6.7,7.6
Kosta Koufos,"DEN, MIN",4.5,50,433,0.199,0.019,0.2,-2.5,17.7,14.4,0.8
Jermaine O'Neal,BOS,5.0,24,431,0.152,-0.027,-0.2,-3.9,14.4,9.8,1.3
Lazar Hayward,MIN,2.2,42,419,0.088,0.007,0.1,-2.9,18.3,8.0,3.2
Josh Howard,WAS,2.5,18,408,0.02,-0.061,-0.5,-5.0,17.9,8.7,2.8
Damion James,BRK,2.8,25,403,0.183,0.102,0.9,0.1,13.1,10.1,2.4
Jawad Williams,CLE,3.0,26,391,-0.038,-0.119,-1.0,-6.8,12.8,5.9,2.7
Brandan Wright,"GSW, BRK",4.0,37,379,0.293,0.114,0.9,0.5,17.9,11.3,1.5
Tony Battie,PHI,4.5,38,377,0.185,0.005,0.0,-2.9,12.7,12.6,1.5
Hasheem Thabeet,"HOU, MEM",5.0,47,373,0.145,-0.035,-0.3,-4.2,6.8,9.6,0.5
David Andersen,"NOR, TOR",4.7,40,372,0.152,-0.027,-0.2,-3.9,17.3,10.8,1.7
Eduardo Najera,CHA,4.8,31,372,0.084,-0.096,-0.7,-6.0,8.9,5.7,2.6
Melvin Ely,DEN,4.5,30,366,0.23,0.051,0.4,-1.5,9.0,9.7,1.8
Sasha Pavlovic,(3+),3.0,31,362,0.106,0.025,0.2,-2.3,10.1,4.2,2.1
Quinton Ross,BRK,2.5,36,353,0.053,-0.028,-0.2,-3.9,7.8,4.1,1.4
Udonis Haslem,MIA,4.0,13,345,0.313,0.133,1.0,1.1,14.5,14.8,0.8
Alexis Ajinca,"DAL, TOR",5.0,34,340,0.096,-0.083,-0.6,-5.7,20.2,11.0,1.4
Rodney Carney,"GSW, MEM",2.5,27,335,0.106,0.025,0.2,-2.3,18.2,6.9,1.6
Didier Ilunga-Mbenga,NOR,5.0,41,330,0.284,0.105,0.7,0.2,8.6,12.5,0.9
Leon Powe,"CLE, MEM",4.3,30,328,0.163,-0.017,-0.1,-3.6,23.2,9.2,1.0
Othyus Jeffers,"SAS, WAS",2.5,17,322,0.289,0.208,1.4,3.4,13.9,10.0,3.0
Roger Mason,NYK,2.0,26,319,0.105,0.024,0.2,-2.3,11.3,6.5,3.0
Earl Barron,(3+),4.7,21,305,0.035,-0.145,-0.9,-7.6,12.4,11.9,1.7
Sundiata Gaines,(3+),1.4,24,300,0.078,-0.008,0.0,-3.3,17.7,6.1,6.7
Jason Williams,"MEM, ORL",1.0,27,295,0.162,0.074,0.5,-0.8,8.8,4.9,8.5
Chris Quinn,SAS,1.0,41,292,0.022,-0.066,-0.4,-5.1,13.3,4.1,6.9
Zabian Dowdell,PHO,1.0,24,292,-0.008,-0.096,-0.6,-6.1,19.9,3.3,8.4
Terrence Williams,"HOU, BRK",2.5,21,290,-0.047,-0.128,-0.8,-7.1,17.6,8.4,6.3
James Anderson,SAS,3.0,26,286,0.071,-0.01,-0.1,-3.4,15.8,3.9,3.0
Jeremy Lin,GSW,1.0,29,284,0.249,0.161,1.0,1.9,12.8,5.7,7.1
Armon Johnson,POR,1.0,38,277,0.0,-0.089,-0.5,-5.8,19.0,6.2,7.8
Garrett Temple,(3+),2.0,24,230,-0.044,-0.125,-0.6,-7.0,11.9,4.8,6.7
Steve Novak,"DAL, SAS",3.9,30,215,0.341,0.17,0.8,2.2,23.2,6.3,0.7
Derrick Caracter,LAL,4.0,41,215,0.1,-0.08,-0.4,-5.6,18.1,9.6,1.6
Sean Marks,POR,4.5,29,208,0.068,-0.111,-0.5,-6.5,10.4,9.2,0.9
DaJuan Summers,DET,3.5,22,199,-0.122,-0.253,-1.0,-10.9,17.9,2.9,0.5
Jeff Adrien,GSW,4.0,23,196,0.204,0.024,0.1,-2.3,14.0,14.2,2.5
Jarron Collins,"LAC, POR",5.0,28,181,0.047,-0.132,-0.5,-7.2,5.0,6.4,0.5
DeSagana Diop,CHA,5.0,16,181,0.155,-0.025,-0.1,-3.8,5.3,10.6,1.9
Malik Allen,ORL,4.5,18,178,0.101,-0.078,-0.3,-5.5,6.2,8.6,1.1
Charlie Bell,GSW,2.5,19,171,0.017,-0.064,-0.2,-5.1,9.0,5.1,3.7
Mehmet Okur,UTH,5.0,13,168,0.113,-0.066,-0.2,-5.1,18.2,8.6,5.4
Hamed Haddadi,MEM,5.0,31,168,0.404,0.225,0.8,3.9,21.4,19.4,1.4
Avery Bradley,BOS,2.0,30,162,-0.188,-0.269,-0.9,-11.5,15.4,5.0,3.3
Mustafa Shakur,WAS,1.0,22,159,-0.062,-0.15,-0.5,-7.8,15.4,6.6,7.5
Jamaal Magloire,MIA,5.0,18,158,0.418,0.239,0.8,4.3,10.7,18.6,0.9
Royal Ivey,OKC,2.0,25,154,0.118,0.037,0.1,-1.9,12.7,5.0,2.2
Cole Aldrich,OKC,5.0,18,141,0.233,0.054,0.2,-1.4,6.1,11.9,1.4
Larry Owens,"SAS, WAS",2.6,12,141,0.197,0.116,0.3,0.5,13.7,5.1,2.7
Chris Johnson,"BOS, POR",5.0,14,139,0.243,0.064,0.2,-1.1,11.4,11.1,1.0
Luke Babbitt,POR,4.0,24,137,-0.151,-0.331,-0.9,-13.4,12.6,10.5,2.1
Dominique Jones,DAL,2.0,18,135,0.1,0.019,0.1,-2.5,14.9,8.9,6.8
Michael Redd,MIL,2.5,10,134,0.092,0.011,0.0,-2.7,15.7,2.9,4.3
Willie Warren,LAC,2.0,19,134,0.126,0.045,0.1,-1.7,13.3,4.3,9.7
Ime Udoka,SAS,3.0,20,130,0.116,0.036,0.1,-2.0,5.2,7.0,4.8
Devin Ebanks,LAL,3.0,20,118,0.271,0.19,0.5,2.8,25.3,11.0,0.8
Mario West,BRK,2.5,6,116,0.184,0.103,0.2,0.1,9.1,4.6,4.1
Lance Stephenson,IND,1.0,12,115,-0.069,-0.157,-0.4,-8.0,15.5,7.5,8.8
Jason Kapono,PHI,3.0,24,111,-0.028,-0.109,-0.3,-6.5,6.9,4.7,1.7
Garret Siler,PHO,5.0,21,101,0.183,0.003,0.0,-3.0,21.4,13.3,1.4
Trey Johnson,"LAL, TOR",1.9,8,94,-0.05,-0.132,-0.3,-7.2,17.3,3.6,5.6
Danny Green,SAS,2.9,8,91,0.177,0.096,0.2,-0.1,21.5,7.9,1.0
Yao Ming,HOU,5.0,5,91,0.28,0.101,0.2,0.1,27.0,14.3,2.1
Brian Scalabrine,CHI,4.5,18,88,0.08,-0.1,-0.2,-6.2,10.9,4.4,3.3
Byron Mullens,OKC,5.0,13,85,-0.052,-0.232,-0.4,-10.3,14.1,13.5,0.0
Etan Thomas,ATL,4.5,13,82,0.29,0.111,0.2,0.4,18.7,13.5,1.2
Hamady Ndiaye,WAS,5.0,16,80,0.1,-0.08,-0.1,-5.6,8.4,4.2,0.0
Lester Hudson,WAS,1.5,11,73,-0.067,-0.152,-0.2,-7.8,11.8,3.3,11.1
Darius Songaila,PHI,4.5,10,70,-0.079,-0.259,-0.4,-11.1,10.9,6.8,1.4
Theo Ratliff,LAL,5.0,10,70,0.2,0.021,0.0,-2.4,1.4,8.9,2.0
Kyle Weaver,UTH,2.5,5,69,0.078,-0.003,0.0,-3.2,19.4,6.9,4.8
Joe Smith,"LAL, BRK",4.3,16,69,-0.024,-0.204,-0.3,-9.4,5.5,14.6,2.8
Sherron Collins,CHA,1.0,20,66,-0.118,-0.206,-0.3,-9.5,12.4,3.6,5.8
Renaldo Balkman,"DEN, NYK",4.0,8,63,0.136,-0.044,-0.1,-4.4,12.3,5.4,1.5
Solomon Alabi,TOR,5.0,12,59,0.008,-0.172,-0.2,-8.4,4.9,11.4,1.6
DeMarre Carroll,"HOU, MEM",4.0,12,50,0.153,-0.026,0.0,-3.9,9.6,7.7,3.8
Jerry Stackhouse,MIA,2.5,7,50,0.056,-0.025,0.0,-3.9,11.6,6.8,2.9
Fabricio Oberto,POR,4.5,5,45,0.022,-0.158,-0.1,-8.0,7.5,7.5,0.0
Pops Mensah-Bonsu,NOR,4.0,7,35,0.099,-0.08,-0.1,-5.6,2.7,15.0,2.7
Craig Brackins,PHI,4.0,3,33,-0.251,-0.43,-0.3,-16.5,11.7,5.8,1.5
Antoine Wright,SAC,3.0,7,31,-0.208,-0.289,-0.2,-12.1,3.1,4.6,0.0
Maurice Ager,MIN,2.0,4,29,0.02,-0.061,0.0,-5.0,24.8,3.3,1.7
Antonio Daniels,PHI,1.0,4,26,0.216,0.128,0.1,0.9,11.2,9.3,3.7
Andy Rautins,NYK,1.0,5,24,-0.255,-0.343,-0.2,-13.7,16.0,2.0,6.0
Morris Peterson,OKC,2.0,4,23,-0.048,-0.129,-0.1,-7.1,8.4,6.3,2.1
Marcus Banks,TOR,1.0,3,22,0.009,-0.079,0.0,-5.5,13.2,2.2,6.6
Pape Sy,ATL,2.5,3,21,0.078,-0.003,0.0,-3.2,16.0,6.9,4.6
Marcus Cousin,UTH,5.0,4,18,0.193,0.013,0.0,-2.7,10.5,7.9,0.0
Patrick Ewing,NOR,4.0,7,18,-0.155,-0.335,-0.1,-13.5,8.0,5.3,5.3
Mike Harris,HOU,3.0,4,16,0.272,0.191,0.1,2.9,24.5,15.3,3.1
Bobby Simmons,SAS,4.0,2,16,-0.25,-0.43,-0.1,-16.4,0.0,0.0,6.2
Ronald Dupree,TOR,3.0,3,13,-0.115,-0.196,-0.1,-9.2,7.5,11.3,3.8
Dexter Pittman,MIA,5.0,2,11,-0.219,-0.398,-0.1,-15.5,8.5,12.8,0.0
John Lucas,CHI,1.0,2,10,-0.173,-0.261,-0.1,-11.2,9.5,0.0,4.8
Brian Skinner,MIL,4.5,2,6,0.126,-0.054,0.0,-4.8,0.0,0.0,0.0
Orien Greene,BRK,1.0,3,4,0.548,0.459,0.0,11.2,32.2,0.0,10.7
Gani Lawal,PHO,4.0,1,2,-0.297,-0.476,0.0,-17.9,0.0,0.0,0.0
Hassan Whiteside,SAC,5.0,1,2,-0.742,-0.922,0.0,-31.8,0.0,0.0,0.0
Chris Johnson,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
