NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Udonis Haslem,MIA,4.0,62,995,0.23,0.03,0.6,-2.2,12.6,12.4,2.2
Darrell Arthur,DEN,3.6,58,988,0.109,-0.039,-0.8,-4.3,18.6,8.3,2.8
Will Barton,"POR, DEN",2.7,58,983,0.184,0.108,2.2,0.3,19.4,7.9,4.0
Ronnie Price,LAL,1.0,43,982,0.149,0.055,1.1,-1.4,10.8,3.4,8.1
Leandro Barbosa,GSW,2.0,66,982,0.179,0.103,2.1,0.1,22.8,4.4,4.8
Thabo Sefolosha,ATL,2.4,52,976,0.316,0.239,4.9,4.4,13.7,11.0,3.7
Cole Aldrich,NYK,5.0,61,976,0.387,0.186,3.8,2.7,16.6,16.6,3.7
C.J. McCollum,POR,2.0,62,973,0.142,0.066,1.3,-1.0,20.9,4.5,3.2
Alexis Ajinca,NOR,5.0,68,957,0.361,0.161,3.2,1.9,22.2,15.8,2.4
Kevin Garnett,"BRK, MIN",4.1,47,952,0.311,0.11,2.2,0.4,16.3,15.7,3.9
Willie Green,ORL,2.0,52,951,0.038,-0.038,-0.7,-4.3,15.4,4.0,3.4
Isaiah Canaan,"HOU, PHI",1.0,47,938,0.11,0.016,0.3,-2.6,22.1,4.5,5.0
Louis Amundson,"CLE, NYK",4.7,53,937,0.225,0.025,0.5,-2.3,13.3,13.7,3.6
Matt Bonner,SAS,5.0,72,935,0.202,0.001,0.0,-3.0,13.6,5.9,2.4
Elijah Millsap,UTH,2.0,47,924,0.096,0.019,0.4,-2.5,12.9,7.8,3.0
Kevin Durant,OKC,3.4,27,913,0.398,0.277,5.3,5.5,36.1,9.4,5.8
Glen Davis,LAC,4.0,74,904,0.159,-0.041,-0.8,-4.4,15.6,9.0,2.1
David Lee,GSW,4.0,49,904,0.351,0.15,2.8,1.6,20.6,13.6,4.5
Alec Burks,UTH,2.0,27,899,0.129,0.053,1.0,-1.4,20.0,6.1,4.4
Tony Wroten,PHI,1.3,30,895,0.045,-0.045,-0.8,-4.5,27.2,4.6,8.4
Anthony Bennett,MIN,4.0,57,894,0.155,-0.046,-0.8,-4.5,16.0,11.6,2.6
Mirza Teletovic,BRK,4.0,40,892,0.136,-0.064,-1.2,-5.1,18.2,10.4,2.5
Terrence Jones,HOU,5.0,33,889,0.37,0.169,3.1,2.2,20.8,11.9,1.9
Jason Maxiell,CHA,5.0,61,878,0.257,0.057,1.0,-1.3,11.1,11.1,1.0
Shabazz Muhammad,MIN,3.0,38,866,0.224,0.148,2.7,1.5,28.4,8.5,2.4
Drew Gooden,WAS,4.4,51,864,0.234,0.034,0.6,-2.0,15.4,12.4,2.7
Joey Dorsey,HOU,5.0,69,854,0.35,0.149,2.7,1.6,10.3,15.7,1.4
Meyers Leonard,POR,4.4,55,847,0.336,0.136,2.4,1.1,18.5,14.2,1.8
Dewayne Dedmon,ORL,4.0,59,845,0.368,0.167,2.9,2.1,12.3,16.8,0.5
Nick Calathes,MEM,1.7,58,838,0.188,0.108,1.9,0.3,13.9,6.1,8.4
Shelvin Mack,ATL,1.8,55,833,0.16,0.08,1.4,-0.6,17.2,4.6,8.9
Ishmael Smith,(3+),1.2,55,832,0.064,-0.027,-0.5,-3.9,19.5,5.8,10.4
Luke Babbitt,NOR,3.7,63,830,0.223,0.059,1.0,-1.2,14.8,6.4,1.4
Chris Copeland,IND,3.2,50,828,0.027,-0.07,-1.2,-5.2,17.9,6.4,3.0
Jon Leuer,MEM,4.0,63,824,0.208,0.007,0.1,-2.9,16.7,12.1,2.7
Kyle O'Quinn,ORL,5.0,51,824,0.273,0.072,1.2,-0.8,17.1,11.6,3.4
Nikola Pekovic,MIN,5.0,31,815,0.23,0.029,0.5,-2.2,22.7,13.8,1.6
Patrick Mills,SAS,1.0,51,801,0.115,0.021,0.3,-2.4,21.0,4.5,5.2
Thomas Robinson,(3+),4.0,54,798,0.334,0.133,2.2,1.1,18.5,18.2,2.0
Aaron Gordon,ORL,3.0,47,797,0.214,0.138,2.3,1.2,14.6,10.2,2.0
Kostas Papanikolaou,HOU,4.0,43,795,0.148,-0.053,-0.9,-4.7,11.0,7.1,5.1
Ben Gordon,ORL,1.0,56,790,0.038,-0.056,-0.9,-4.8,21.2,3.8,3.0
Andrea Bargnani,NYK,4.0,29,785,0.134,-0.067,-1.1,-5.2,26.3,7.8,2.8
Markel Brown,BRK,2.0,47,781,0.132,0.056,0.9,-1.3,13.3,6.6,2.4
Alexey Shved,(3+),1.5,42,767,0.216,0.132,2.1,1.0,27.2,6.2,6.6
Reggie Evans,SAC,5.0,47,764,0.357,0.157,2.5,1.8,11.1,18.8,2.0
Robbie Hummel,MIN,4.0,45,742,0.177,-0.023,-0.4,-3.8,12.8,8.7,1.7
Adreian Payne,"ATL, MIN",4.0,32,739,0.075,-0.126,-1.9,-7.0,13.8,10.5,1.9
Jabari Parker,MIL,4.0,25,738,0.234,0.034,0.5,-2.0,20.0,9.0,2.7
Garrett Temple,WAS,2.0,52,735,0.221,0.144,2.2,1.4,13.3,5.9,3.7
Marcus Thornton,"BOS, PHO",1.7,48,721,0.142,0.061,0.9,-1.2,25.3,5.7,2.4
Gary Harris,DEN,2.0,55,719,-0.012,-0.088,-1.3,-5.8,12.6,4.3,1.9
Justin Hamilton,(3+),4.2,41,712,0.297,0.147,2.2,1.5,14.8,9.0,2.4
Hedo Turkoglu,LAC,3.6,62,705,0.197,0.048,0.7,-1.6,15.8,6.7,2.5
Mike Miller,CLE,3.0,52,701,0.121,0.045,0.7,-1.7,7.5,6.2,3.1
Ricky Rubio,MIN,1.0,22,692,0.209,0.115,1.7,0.5,15.7,8.7,13.4
P.J. Hairston,CHA,3.0,45,687,0.062,-0.014,-0.2,-3.5,17.7,6.4,1.5
Allen Crabbe,POR,2.0,51,683,0.17,0.093,1.3,-0.2,11.8,5.1,2.7
Luke Ridnour,ORL,1.0,47,683,0.136,0.042,0.6,-1.8,13.2,4.8,6.7
Charlie Villanueva,DAL,4.0,64,678,0.185,-0.016,-0.2,-3.6,28.5,10.5,1.3
Maurice Harkless,ORL,3.0,45,674,0.154,0.078,1.1,-0.7,11.3,7.5,1.8
Travis Wear,NYK,4.0,51,672,0.09,-0.111,-1.6,-6.5,14.2,7.6,2.9
James Jones,CLE,3.0,57,669,0.151,0.074,1.0,-0.8,17.9,4.4,1.7
Alonzo Gee,"DEN, POR",2.7,54,662,0.224,0.148,2.0,1.5,17.5,6.8,1.8
Justin Holiday,GSW,2.0,59,657,0.143,0.067,0.9,-1.0,18.6,5.3,3.5
Cleanthony Early,NYK,3.0,39,647,0.059,-0.017,-0.2,-3.6,15.6,7.2,2.7
Anderson Varejao,CLE,4.5,26,636,0.358,0.157,2.1,1.8,19.2,12.8,2.6
Jeremy Lamb,OKC,2.0,47,633,0.199,0.123,1.6,0.7,22.4,8.1,3.3
Perry Jones,OKC,3.5,43,631,0.063,-0.076,-1.0,-5.4,14.0,5.8,1.4
Bill Walker,MIA,3.0,24,628,0.113,0.037,0.5,-1.9,13.4,6.3,2.2
Joel Freeland,POR,5.0,48,617,0.308,0.107,1.4,0.3,13.1,14.9,1.2
T.J. Warren,PHO,3.0,40,614,0.206,0.129,1.7,0.9,19.2,6.6,2.0
Danny Granger,"MIA, PHO",4.0,30,613,0.119,-0.081,-1.0,-5.6,14.7,6.3,1.3
Tyler Johnson,MIA,2.0,32,603,0.192,0.116,1.5,0.5,15.1,6.4,3.3
Phil Pressey,BOS,1.0,50,600,0.193,0.099,1.2,0.0,14.2,6.4,9.4
Dorell Wright,POR,3.9,48,592,0.24,0.05,0.6,-1.5,17.8,9.0,3.3
Nate Robinson,(3+),1.0,42,591,0.003,-0.091,-1.1,-5.9,19.3,4.1,7.9
Larry Sanders,MIL,5.0,27,586,0.33,0.13,1.6,1.0,16.1,13.6,1.9
Jabari Brown,LAL,2.0,19,568,0.083,0.007,0.1,-2.9,19.2,3.0,3.4
Sergey Karasev,BRK,2.0,33,555,0.182,0.106,1.2,0.2,13.2,5.7,4.0
Lorenzo Brown,"DET, MIN",1.0,29,549,0.191,0.097,1.1,-0.1,10.7,6.1,7.9
Samuel Dalembert,NYK,5.0,32,544,0.278,0.077,0.9,-0.7,11.3,14.8,2.6
Furkan Aldemir,PHI,4.4,41,540,0.396,0.195,2.2,3.0,8.3,15.6,2.5
Archie Goodwin,PHO,2.0,41,535,0.058,-0.018,-0.2,-3.6,20.7,6.6,3.9
Cory Jefferson,BRK,4.0,50,531,0.238,0.038,0.4,-1.9,16.5,13.1,1.4
Jordan Farmar,LAC,1.0,36,529,0.112,0.018,0.2,-2.5,15.2,3.8,6.1
Chris Johnson,(3+),4.0,29,526,0.155,-0.045,-0.5,-4.5,15.1,5.0,1.4
Jimmer Fredette,NOR,2.0,50,509,0.037,-0.039,-0.4,-4.3,16.8,3.8,5.5
Michael Beasley,MIA,4.0,24,505,0.035,-0.165,-1.7,-8.2,20.2,8.5,3.0
Festus Ezeli,GSW,5.0,46,504,0.344,0.144,1.5,1.4,19.1,14.8,0.9
E'Twaun Moore,CHI,1.0,56,504,0.155,0.061,0.6,-1.2,14.2,4.4,3.1
Mike Muscala,ATL,5.0,40,502,0.384,0.184,1.9,2.6,18.8,11.4,2.4
Joe Harris,CLE,2.0,51,493,0.045,-0.031,-0.3,-4.0,13.2,4.0,2.5
Andrew Nicholson,ORL,4.0,40,492,0.068,-0.133,-1.4,-7.2,18.9,8.0,2.1
Elton Brand,ATL,4.2,36,486,0.231,0.03,0.3,-2.1,9.5,9.9,2.2
Mitch McGary,OKC,5.0,32,485,0.344,0.144,1.5,1.4,19.9,16.3,1.4
Spencer Dinwiddie,DET,1.2,34,455,0.037,-0.053,-0.5,-4.7,15.3,5.1,11.0
Ryan Hollins,SAC,4.0,46,441,0.303,0.102,0.9,0.1,14.9,11.2,1.5
Jeff Taylor,CHA,3.2,29,430,0.115,0.019,0.2,-2.5,14.2,5.9,2.5
Brandon Davies,"PHI, BRK",4.0,27,423,0.142,-0.059,-0.5,-4.9,16.1,9.4,3.4
Kendall Marshall,"MIL, PHO",2.0,28,417,0.224,0.147,1.3,1.5,13.6,3.2,9.9
Jason Richardson,PHI,3.0,19,416,0.112,0.036,0.3,-1.9,19.8,7.6,4.4
Tyler Ennis,"PHO, MIL",1.1,33,411,0.003,-0.088,-0.8,-5.8,14.1,4.1,8.5
Erick Green,DEN,1.7,43,410,0.023,-0.058,-0.5,-4.9,17.1,3.6,4.6
Joel Anthony,"BOS, DET",5.0,49,406,0.4,0.2,1.7,3.1,10.3,11.0,0.6
Troy Daniels,(3+),1.6,47,397,0.02,-0.063,-0.5,-5.0,21.3,4.0,2.7
Jerome Jordan,BRK,5.0,44,383,0.369,0.168,1.3,2.1,17.3,13.2,1.6
Jeff Ayres,SAS,5.0,51,383,0.335,0.135,1.1,1.1,17.2,14.7,1.8
Johnny O'Bryant,MIL,4.0,34,368,-0.033,-0.234,-1.8,-10.3,13.0,8.3,2.2
Greg Smith,DAL,5.0,42,363,0.282,0.081,0.6,-0.6,10.6,10.4,1.2
Kyle Anderson,SAS,3.0,33,358,0.172,0.093,0.7,-0.2,9.9,9.7,3.8
Martell Webster,WAS,3.0,32,352,0.033,-0.043,-0.3,-4.4,14.5,6.3,2.3
Austin Daye,"SAS, ATL",3.8,34,344,0.05,-0.129,-0.9,-7.1,18.0,10.5,2.4
Reggie Bullock,"LAC, PHO",3.0,36,338,0.147,0.071,0.5,-0.9,9.8,7.1,1.1
James Young,BOS,2.0,31,332,0.115,0.039,0.3,-1.9,15.2,6.1,1.9
Sebastian Telfair,OKC,1.0,16,327,0.073,-0.021,-0.1,-3.7,19.7,4.4,6.6
A.J. Price,(3+),1.1,26,324,0.079,-0.013,-0.1,-3.5,19.7,4.7,6.8
Doug McDermott,CHI,3.0,36,321,0.013,-0.063,-0.4,-5.0,16.3,6.4,0.9
Darius Morris,"POR, BRK",2.0,38,299,-0.021,-0.097,-0.6,-6.1,13.3,4.3,7.7
John Jenkins,ATL,2.0,24,297,0.272,0.196,1.2,3.0,21.8,6.3,2.1
Josh McRoberts,MIA,4.5,17,296,0.209,0.009,0.1,-2.8,11.7,7.3,5.4
Gerald Wallace,BOS,4.0,32,286,0.243,0.043,0.3,-1.7,5.9,9.6,1.8
Raymond Felton,DAL,1.0,29,281,0.105,0.011,0.1,-2.7,18.4,4.4,7.0
John Lucas III,DET,1.0,21,272,0.108,0.014,0.1,-2.6,17.3,2.8,10.6
Brandon Rush,GSW,2.0,33,271,-0.018,-0.094,-0.5,-6.0,5.3,7.3,2.1
John Salmons,"NOR, PHO",3.0,21,270,0.089,0.013,0.1,-2.7,7.5,3.7,2.3
Joffrey Lauvergne,DEN,4.0,24,268,0.154,-0.046,-0.3,-4.5,16.7,13.8,2.3
Jeremy Evans,UTH,3.5,38,266,0.492,0.354,2.0,7.9,16.2,12.8,2.3
Nick Johnson,HOU,2.0,28,262,0.005,-0.071,-0.4,-5.3,13.6,7.1,2.0
Glenn Robinson III,"MIN, PHI",3.0,35,261,0.131,0.055,0.3,-1.4,13.4,7.2,2.0
Jeff Withey,NOR,5.0,37,259,0.345,0.145,0.8,1.4,18.2,11.9,2.0
Noah Vonleh,CHA,4.0,25,259,0.316,0.116,0.6,0.5,15.4,15.9,0.7
JaVale McGee,"DEN, PHI",5.0,23,256,0.246,0.045,0.2,-1.7,19.9,11.4,0.6
Chuck Hayes,TOR,5.0,29,255,0.26,0.059,0.3,-1.2,9.4,9.6,3.8
Jordan Adams,MEM,2.0,30,248,0.163,0.087,0.5,-0.4,18.2,5.4,3.1
Nate Wolters,"MIL, NOR",1.0,21,247,0.063,-0.031,-0.2,-4.0,8.2,6.6,4.1
Ricky Ledo,"DAL, NYK",2.0,17,244,-0.06,-0.136,-0.7,-7.3,17.7,7.1,3.7
Tim Frazier,(3+),1.0,11,239,0.075,-0.019,-0.1,-3.7,11.4,5.6,12.1
Dwight Powell,"BOS, DAL",4.0,29,236,0.231,0.031,0.2,-2.1,18.3,10.2,1.8
Larry Drew II,PHI,1.0,12,219,-0.016,-0.11,-0.5,-6.5,10.1,3.3,9.9
Landry Fields,TOR,3.0,26,216,0.256,0.18,0.8,2.5,10.2,5.8,3.3
Jeff Adrien,"HOU, MIN",5.0,17,215,0.345,0.145,0.6,1.4,13.4,17.2,3.3
Luigi Datome,"DET, BOS",2.1,21,209,0.205,0.129,0.6,0.9,24.1,6.7,2.1
Devyn Marble,ORL,3.0,16,208,0.102,0.026,0.1,-2.3,8.5,7.2,3.9
Francisco Garcia,HOU,2.0,14,200,-0.037,-0.113,-0.5,-6.6,10.8,4.1,3.6
Cartier Martin,DET,3.0,23,198,-0.053,-0.129,-0.5,-7.1,8.7,4.8,2.7
Steve Novak,"UTH, OKC",3.5,35,197,0.115,-0.02,-0.1,-3.7,15.4,5.4,2.7
Malcolm Thomas,PHI,4.0,17,194,0.232,0.031,0.1,-2.1,11.1,13.9,1.7
Ian Clark,"UTH, DEN",1.9,30,192,0.089,0.011,0.0,-2.7,14.3,4.0,3.0
DeJuan Blair,WAS,4.0,29,180,0.124,-0.076,-0.3,-5.5,14.9,14.9,0.8
Toney Douglas,NOR,2.0,12,177,0.132,0.056,0.2,-1.3,13.8,6.0,6.5
Jorge Gutierrez,(3+),1.0,20,175,0.189,0.095,0.3,-0.1,14.5,6.9,6.0
JaMychal Green,"SAS, MEM",4.0,24,164,0.318,0.117,0.4,0.6,18.1,13.2,1.2
Bryce Cotton,"SAS, UTH",1.0,15,159,0.095,0.001,0.0,-3.1,24.2,5.4,4.5
Bernard James,DAL,5.0,16,158,0.404,0.204,0.7,3.3,13.4,11.8,1.2
Earl Barron,PHO,5.0,16,143,0.035,-0.166,-0.5,-8.2,10.7,9.4,1.7
James Michael McAdoo,GSW,4.0,15,137,0.336,0.135,0.4,1.1,21.7,13.0,0.7
Ekpe Udoh,LAC,4.0,33,128,0.271,0.071,0.2,-0.9,10.9,9.8,3.0
Nazr Mohammed,CHI,5.0,23,128,0.234,0.034,0.1,-2.0,10.1,14.3,1.1
Shavlik Randolph,(3+),5.0,21,126,0.158,-0.043,-0.1,-4.4,9.1,14.5,1.5
Jarnell Stokes,MEM,4.0,19,126,0.36,0.16,0.4,1.9,21.7,13.0,1.5
Dahntay Jones,"UTH, LAC",3.0,33,123,-0.024,-0.1,-0.3,-6.2,8.2,4.3,0.8
Dwight Buycks,LAL,1.0,6,123,0.152,0.058,0.1,-1.3,20.3,4.7,5.5
Jordan Hamilton,(3+),3.0,14,122,0.119,0.043,0.1,-1.7,15.0,6.3,2.8
Elliot Williams,(3+),2.0,13,119,0.055,-0.021,-0.1,-3.7,14.9,3.2,4.8
Brendan Haywood,CLE,5.0,22,119,0.153,-0.048,-0.1,-4.6,14.1,11.7,0.8
Quincy Miller,(3+),3.0,10,119,0.065,-0.011,0.0,-3.4,11.7,8.1,3.2
Shayne Whittington,IND,5.0,20,108,0.329,0.129,0.3,0.9,25.3,12.9,2.7
Reggie Williams,SAS,2.2,20,105,0.104,0.028,0.1,-2.2,16.9,7.8,4.6
Kenyon Martin,MIL,5.0,11,104,0.25,0.049,0.1,-1.6,9.2,8.8,2.3
Chris Douglas-Roberts,"LAC, BOS",3.0,12,103,0.012,-0.064,-0.1,-5.1,8.9,5.6,1.9
C.J. Wilcox,LAC,3.0,21,101,0.008,-0.069,-0.1,-5.2,19.5,3.3,3.8
Earl Clark,"MEM, BRK",4.0,10,93,0.072,-0.128,-0.2,-7.1,13.9,11.9,1.5
Paul George,IND,3.0,6,91,0.059,-0.018,0.0,-3.6,28.0,11.6,3.2
Clint Capela,HOU,5.0,12,90,0.242,0.041,0.1,-1.8,17.1,19.2,1.1
Shannon Brown,MIA,2.0,5,89,0.01,-0.066,-0.1,-5.1,10.8,0.5,1.6
Jared Cunningham,LAC,2.0,19,89,-0.061,-0.137,-0.3,-7.4,18.9,4.9,5.4
Jack Cooley,UTH,5.0,16,87,0.194,-0.006,0.0,-3.3,14.9,13.8,0.6
Xavier Henry,LAL,2.5,9,86,0.011,-0.065,-0.1,-5.1,11.2,2.2,1.7
Victor Claver,"POR, DEN",3.0,10,76,0.219,0.143,0.2,1.4,15.2,12.6,0.6
Zoran Dragic,"PHO, MIA",2.0,16,75,-0.012,-0.088,-0.1,-5.8,17.9,5.1,3.2
Vander Blue,LAL,1.0,2,74,-0.125,-0.219,-0.3,-9.9,14.3,5.8,5.2
Jannero Pargo,CHA,1.0,9,73,0.088,-0.006,0.0,-3.3,27.0,2.0,5.3
Ognjen Kuzmic,GSW,5.0,16,72,0.336,0.136,0.2,1.1,13.3,11.3,4.0
Sean Kilpatrick,MIN,2.0,4,72,0.125,0.049,0.1,-1.6,14.7,4.0,2.7
Drew Gordon,PHI,4.0,9,71,0.052,-0.149,-0.2,-7.7,11.5,12.2,1.4
Will Cherry,"TOR, CLE",1.0,8,69,0.002,-0.092,-0.1,-5.9,10.4,3.5,5.6
Arinze Onuaku,"IND, MIN",4.0,6,68,0.572,0.371,0.5,8.5,19.1,14.8,2.8
Will Bynum,(3+),1.0,7,67,-0.209,-0.303,-0.4,-12.5,15.8,4.3,12.9
Greg Stiemsma,TOR,5.0,17,66,0.223,0.023,0.0,-2.4,10.2,10.9,2.2
Russ Smith,"NOR, MEM",1.0,12,65,-0.191,-0.285,-0.4,-11.9,22.2,4.4,5.9
Cameron Bairstow,CHI,5.0,18,64,-0.009,-0.21,-0.3,-9.6,7.5,6.0,0.8
Lester Hudson,LAC,2.0,5,56,0.347,0.271,0.3,5.3,15.4,6.9,4.3
Grant Jerrett,"OKC, UTH",4.0,8,51,-0.261,-0.462,-0.5,-17.4,15.1,8.5,2.8
Gal Mekel,"DAL, NOR",2.0,4,43,-0.296,-0.373,-0.3,-14.7,6.7,1.1,14.5
Darius Miller,NOR,3.0,5,43,-0.206,-0.282,-0.3,-11.9,2.2,1.1,2.2
Glen Rice,WAS,2.0,5,43,-0.329,-0.405,-0.4,-15.7,12.3,4.5,2.2
Andrei Kirilenko,"BRK, PHI",4.0,7,36,0.124,-0.077,-0.1,-5.5,4.0,10.7,1.3
Jerel McNeal,PHO,2.0,6,36,-0.15,-0.226,-0.2,-10.1,12.0,4.0,2.7
David Stockton,SAC,1.0,3,33,0.15,0.056,0.0,-1.3,11.6,2.9,13.1
Patrick Christopher,"MEM, UTH",2.0,4,29,-0.24,-0.316,-0.2,-12.9,9.9,9.9,0.0
Miroslav Raduljica,MIN,5.0,5,23,-0.139,-0.339,-0.2,-13.6,16.7,10.4,0.0
Lucas Nogueira,TOR,5.0,6,23,0.063,-0.137,-0.1,-7.3,12.5,23.0,2.1
Bruno Caboclo,TOR,3.0,8,23,-0.38,-0.456,-0.2,-17.3,20.9,4.2,4.0
Andre Dawkins,"MIA, BOS",2.0,4,22,-0.236,-0.312,-0.1,-12.8,6.5,4.4,2.2
Ronny Turiaf,"MIN, PHI",5.0,2,19,0.201,0.001,0.0,-3.0,0.0,2.5,5.1
Toure' Murry,"UTH, WAS",2.0,5,18,-0.164,-0.24,-0.1,-10.5,16.0,2.7,2.7
Alex Kirk,"CLE, NYK",5.0,5,14,0.05,-0.15,0.0,-7.7,13.7,3.4,3.4
Julius Randle,LAL,4.0,1,14,-0.344,-0.545,-0.2,-20.0,6.9,0.0,0.0
Jamaal Franklin,DEN,3.0,3,13,0.037,-0.039,0.0,-4.3,11.1,7.4,11.1
Seth Curry,"ORL, PHO",1.0,2,8,-0.456,-0.55,-0.1,-20.2,0.0,12.0,6.0
Tyrus Thomas,MEM,4.0,2,7,0.657,0.457,0.1,11.1,27.4,0.0,6.9
David Wear,SAC,4.0,2,7,0.05,-0.15,0.0,-7.7,0.0,13.7,6.9
Kalin Lucas,,1.0,1,6,0.086,-0.008,0.0,-3.3,0.0,0.0,0.0
Sim Bhullar,SAC,5.0,3,3,0.774,0.574,0.0,14.8,32.0,16.0,16.0
Jerrelle Benimon,"DEN, UTH",4.0,2,3,0.633,0.433,0.0,10.4,0.0,48.0,0.0
Eric Moreland,SAC,4.0,3,2,0.809,0.608,0.0,15.8,48.0,24.0,0.0
Malcolm Lee,PHI,2.0,1,2,-0.796,-0.872,0.0,-30.2,0.0,0.0,0.0
Dionte Christmas,NOR,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Jones,NOR,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Macklin,NOR,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Mbenga,NYK,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Outlaw,NYK,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Griffin,DAL,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doron Lamb,DAL,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Inglis,MIL,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim English,CHI,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Hansbrough,CHI,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Jones,CHI,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Embiid,PHI,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Johnson,PHI,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arnett Moultrie,PHI,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Kapono,GSW,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Nedovic,GSW,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Williams,DEN,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talib Zanna,OKC,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Edwards,CLE,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitor Faverani,BOS,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Murphy,BOS,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney McGruder,BOS,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Nash,LAL,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Tyler,LAL,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquis Teague,BRK,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Cook,DET,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Gray,DET,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Mitchell,"DET, PHO",3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasheem Thabeet,DET,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diante Garrett,POR,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Southerland,POR,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarell Eddie,ATL,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter Pittman,ATL,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Powell,HOU,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Siva,ORL,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Fair,IND,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Singleton,IND,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adonis Thomas,IND,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Johnson,SAC,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damion James,WAS,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Rice Jr.,WAS,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Silas,WAS,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carrick Felix,UTH,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. White,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Johnson,DAL,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Stephens,NOR,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wright,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Robinson,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hardaway,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Semaj Christon,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarvis Varnado,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Rice,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melvin Ely,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Anderson,PHI,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Babb,BOS,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Drew,PHI,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Appling,LAL,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Reed,BRK,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
