NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Moses Malone,PHI,5.0,55,618,0.296,0.139,1.8,1.3,22.8,17.6,2.6
Marty Conlon,"NOR, WAS",5.0,30,579,0.284,0.128,1.5,0.9,19.3,11.5,2.8
Walter Bond,UTH,2.0,56,559,0.097,0.026,0.3,-2.3,15.1,5.2,2.7
Sam Bowie,LAL,5.0,25,556,0.181,0.025,0.3,-2.3,19.3,11.3,4.1
Rod Higgins,CLE,3.0,36,547,0.225,0.155,1.8,1.7,17.1,7.2,3.2
David Wesley,BRK,1.7,60,542,0.123,0.04,0.4,-1.8,16.2,3.9,10.9
Jimmy Oliver,BOS,2.0,44,540,0.004,-0.066,-0.7,-5.1,19.2,4.1,2.9
Bob Martin,LAC,5.0,53,535,0.127,-0.03,-0.3,-4.0,10.0,10.5,1.5
Doc Rivers,NYK,1.0,19,499,0.251,0.131,1.4,1.0,13.8,3.8,9.6
Bobby Hurley,SAC,1.0,19,499,0.031,-0.09,-0.9,-5.9,12.9,3.3,11.1
Mark Macon,"DEN, DET",1.7,42,496,-0.045,-0.131,-1.3,-7.1,15.8,4.0,4.9
James Edwards,LAL,4.0,45,469,-0.052,-0.208,-2.0,-9.6,21.5,6.7,2.3
Chris Corchiani,BOS,1.0,51,467,0.162,0.041,0.4,-1.8,12.0,4.5,8.8
Antoine Carr,SAS,4.0,34,465,0.095,-0.061,-0.6,-5.0,20.4,5.3,1.5
Elliot Perry,PHO,1.0,27,432,0.134,0.013,0.1,-2.7,11.7,4.3,13.9
Donald Hodge,DAL,5.0,50,428,0.264,0.107,1.0,0.3,15.3,10.7,3.6
Jo Jo English,CHI,2.0,36,419,-0.022,-0.092,-0.8,-6.0,14.9,5.2,4.4
Will Perdue,CHI,5.0,43,397,0.172,0.015,0.1,-2.6,14.1,15.2,4.1
Rumeal Robinson,"NOR, BRK",1.0,31,396,-0.133,-0.254,-2.1,-11.0,15.9,3.9,7.6
Rex Walters,BRK,1.0,48,386,0.242,0.121,1.0,0.7,20.1,4.7,8.8
Tree Rollins,ORL,5.0,45,384,0.337,0.181,1.4,2.5,9.5,12.0,1.1
Josh Grant,GSW,4.0,53,382,0.104,-0.053,-0.4,-4.7,19.7,11.2,3.0
Brian Davis,MIN,3.0,68,374,0.032,-0.038,-0.3,-4.3,16.8,7.1,2.8
Darren Morningstar,"DAL, UTH",5.0,23,367,0.163,0.006,0.0,-2.9,12.6,10.6,2.0
Danny Schayes,"LAL, MIL",5.0,36,363,0.11,-0.047,-0.4,-4.5,11.2,10.4,1.7
Ron Anderson,"BRK, WAS",2.5,21,356,0.173,0.102,0.8,0.1,12.9,7.1,2.3
Randy Woods,LAC,2.8,40,352,0.082,0.011,0.1,-2.7,19.8,4.0,9.7
Stanley Roberts,LAC,5.0,14,350,0.087,-0.07,-0.5,-5.3,14.3,12.8,1.5
Andre Spencer,"GSW, SAC",3.0,28,349,0.225,0.155,1.1,1.7,21.9,10.0,3.0
Joe Courtney,"MIL, PHO",4.0,52,345,0.068,-0.089,-0.6,-5.8,23.4,7.8,2.1
John Paxson,CHI,2.0,27,343,0.163,0.092,0.7,-0.2,9.8,2.8,4.6
Chris Whitney,SAS,1.0,40,339,-0.067,-0.188,-1.3,-8.9,10.2,4.1,7.5
Sean Green,"PHI, UTH",2.2,36,334,-0.207,-0.277,-1.9,-11.7,21.4,4.9,2.3
Randy White,DAL,4.0,18,320,0.147,-0.01,-0.1,-3.4,17.3,12.4,1.6
Dwayne Schintzius,BRK,5.0,30,319,0.13,-0.027,-0.2,-3.9,10.2,13.4,2.0
Keith Askins,MIA,3.0,37,319,0.14,0.07,0.5,-0.9,12.8,12.3,2.0
Reggie Smith,POR,5.0,43,316,0.239,0.082,0.5,-0.5,11.5,15.0,0.6
John Crotty,UTH,1.0,45,313,0.258,0.137,0.9,1.2,20.2,4.8,11.8
Mike Gminski,"NOR, MIL",5.0,29,309,0.124,-0.032,-0.2,-4.1,13.4,11.5,1.7
Greg Kite,ORL,5.0,29,309,0.069,-0.088,-0.6,-5.8,5.3,10.9,0.6
Terry Davis,DAL,5.0,15,286,0.266,0.11,0.7,0.3,9.4,12.4,1.0
Marcus Liberty,"DEN, DET",3.0,38,285,-0.048,-0.118,-0.7,-6.7,18.4,10.3,2.9
Darnell Mee,DEN,1.5,38,285,0.012,-0.083,-0.5,-5.7,12.3,5.9,2.7
LaSalle Thompson,IND,4.0,30,282,0.046,-0.111,-0.7,-6.5,11.9,12.8,2.7
Ervin Johnson,OKC,5.0,45,280,0.312,0.156,0.9,1.8,20.1,20.2,1.2
Reggie Jordan,LAL,2.0,23,259,0.346,0.276,1.5,5.5,23.2,12.4,4.8
Bill Laimbeer,DET,5.0,11,248,0.23,0.073,0.4,-0.8,20.9,10.8,2.7
Randy Breuer,SAC,5.0,26,247,0.199,0.042,0.2,-1.8,3.7,10.9,1.6
Antonio Harvey,LAL,4.0,27,247,0.056,-0.101,-0.5,-6.2,13.6,11.5,1.0
Rick Mahorn,BRK,4.0,28,226,0.187,0.03,0.1,-2.1,12.5,11.5,1.1
Eric Riley,HOU,5.0,47,219,0.225,0.069,0.3,-0.9,19.3,12.9,2.0
Jud Buechler,GSW,2.5,36,218,0.18,0.11,0.5,0.3,23.3,7.0,3.5
Anthony Cook,"MIL, ORL",4.0,25,203,0.211,0.055,0.2,-1.4,14.7,13.2,0.9
Isaac Austin,PHI,5.0,14,201,0.228,0.071,0.3,-0.9,17.2,16.5,4.1
Jerrod Mustaf,PHO,4.0,33,196,-0.013,-0.169,-0.7,-8.3,17.9,13.5,2.0
Kevin Brooks,DEN,3.0,34,190,-0.215,-0.286,-1.1,-12.0,21.5,5.3,0.8
Jaren Jackson,POR,2.0,29,187,-0.078,-0.148,-0.6,-7.7,20.5,4.4,6.9
Scott Haskin,IND,4.0,27,186,0.238,0.082,0.3,-0.5,14.2,14.2,1.5
Jim Les,SAC,1.0,18,169,0.253,0.132,0.5,1.0,12.8,3.7,11.1
Lester Conner,IND,1.0,11,169,0.259,0.139,0.5,1.2,8.8,6.8,8.8
Alaa Abdelnaby,BOS,4.0,13,159,0.046,-0.111,-0.4,-6.5,19.3,13.9,0.9
Morlon Wiley,"DAL, MIA",1.0,16,158,0.025,-0.096,-0.3,-6.1,6.4,3.0,7.0
Mark Randall,DEN,4.0,28,155,0.108,-0.049,-0.2,-4.6,18.0,6.8,3.4
Steve Scheffler,OKC,4.0,35,152,0.321,0.164,0.5,2.0,23.7,8.2,1.9
Gerald Madkins,CLE,1.8,22,149,0.076,-0.007,0.0,-3.3,11.3,3.5,6.1
Evers Burns,SAC,4.0,23,143,0.009,-0.147,-0.4,-7.7,18.8,10.1,3.0
Gerald Paddio,(3+),2.7,18,137,-0.077,-0.147,-0.4,-7.7,18.6,5.6,3.9
Tim Kempton,"NOR, CLE",4.8,13,136,-0.04,-0.196,-0.6,-9.2,13.8,8.5,3.2
Duane Cooper,PHO,1.5,23,136,-0.042,-0.138,-0.4,-7.4,16.9,3.2,9.9
Jay Guidinger,CLE,5.0,32,131,0.169,0.012,0.0,-2.7,17.2,12.1,1.1
Paul Graham,ATL,3.5,21,128,0.031,-0.082,-0.2,-5.6,21.8,4.5,4.9
Litterial Green,ORL,1.0,29,126,-0.052,-0.173,-0.5,-8.5,27.8,4.6,3.4
Todd Lichti,(3+),1.4,13,126,0.113,0.012,0.0,-2.7,22.1,8.4,4.2
Dave Johnson,CHI,2.5,17,119,-0.153,-0.223,-0.6,-10.0,19.0,6.5,1.6
Manute Bol,(3+),5.0,14,116,0.059,-0.098,-0.2,-6.1,3.3,7.4,0.4
Doug Edwards,ATL,3.5,16,107,-0.058,-0.171,-0.4,-8.4,19.3,8.1,3.6
Jack Haley,SAS,4.5,28,94,-0.05,-0.207,-0.4,-9.5,30.1,12.3,0.5
Luther Wright,UTH,5.0,15,92,-0.151,-0.308,-0.6,-12.6,9.9,5.2,0.0
Richard Petruska,HOU,5.0,22,92,0.065,-0.092,-0.2,-5.9,27.7,16.2,0.5
Stanley Jackson,MIN,1.0,17,92,0.34,0.219,0.4,3.7,19.8,14.1,8.3
Tony Harris,BOS,2.0,5,88,0.103,0.033,0.1,-2.1,24.0,5.5,4.4
Chris Dudley,POR,5.0,6,86,0.123,-0.034,-0.1,-4.1,7.8,13.4,2.8
Chris King,OKC,4.0,15,86,-0.108,-0.264,-0.5,-11.3,30.7,8.4,6.1
Adonis Jordan,DEN,1.0,6,79,-0.007,-0.128,-0.2,-7.0,9.1,3.6,11.5
Corey Gaines,NYK,1.0,18,78,0.487,0.366,0.6,8.3,20.3,8.0,18.5
Rich King,OKC,5.0,27,78,0.028,-0.128,-0.2,-7.1,25.2,12.3,4.9
Chris Jent,HOU,3.0,3,78,0.137,0.067,0.1,-1.0,19.1,9.2,4.3
Ben Coleman,DET,4.0,9,77,0.204,0.048,0.1,-1.6,17.5,16.2,0.0
Henry James,LAC,3.0,12,75,-0.024,-0.095,-0.1,-6.0,26.2,9.0,0.6
Andrew Gaze,WAS,2.0,7,70,0.145,0.075,0.1,-0.7,15.1,4.8,3.4
Malcolm Mackey,PHO,5.0,22,69,0.05,-0.106,-0.2,-6.4,22.3,16.7,0.7
Tod Murphy,"DET, GSW",4.1,9,67,0.18,0.024,0.0,-2.3,10.7,7.2,2.9
Alec Kessler,MIA,4.0,15,66,0.064,-0.092,-0.1,-5.9,24.0,7.3,1.5
Sedric Toney,CLE,2.0,12,64,-0.156,-0.226,-0.3,-10.1,4.5,2.3,8.3
Kevin Thompson,POR,4.0,14,58,0.054,-0.102,-0.1,-6.3,10.8,10.8,2.5
Dan O'Sullivan,DET,5.0,13,56,0.016,-0.141,-0.2,-7.5,14.6,8.6,2.6
Larry Robinson,HOU,2.0,6,55,0.136,0.066,0.1,-1.0,21.8,8.7,5.2
Gary Alexander,"CLE, MIA",4.0,11,55,0.125,-0.032,0.0,-4.1,16.6,13.1,1.7
Stephen Howard,UTH,4.0,9,53,0.347,0.19,0.2,2.8,28.1,14.5,0.9
Corey Williams,MIN,1.0,4,46,0.06,-0.06,-0.1,-5.0,11.5,6.3,6.3
Bill Edwards,PHI,3.0,3,44,-0.25,-0.32,-0.3,-13.0,6.5,15.3,4.4
Michael Curry,PHI,3.0,10,43,-0.411,-0.481,-0.4,-18.0,10.0,1.1,1.1
Eric Anderson,NYK,5.0,11,39,0.214,0.058,0.0,-1.3,25.8,20.9,2.5
Matt Wenstrom,BOS,5.0,11,37,0.282,0.126,0.1,0.8,23.4,15.6,0.0
Larry Stewart,WAS,3.0,3,35,0.2,0.13,0.1,1.0,17.8,9.6,2.7
Andres Guibert,MIN,5.0,5,33,-0.156,-0.312,-0.2,-12.8,21.8,23.3,2.9
Keith Tower,ORL,5.0,11,32,0.003,-0.153,-0.1,-7.8,12.0,9.0,1.5
Earl Cureton,HOU,4.0,2,30,0.054,-0.102,-0.1,-6.3,6.4,19.2,0.0
Jim Farmer,DEN,1.5,4,29,-0.24,-0.335,-0.2,-13.5,6.6,3.3,6.6
Tito Horford,WAS,5.0,3,28,0.081,-0.075,0.0,-5.4,0.0,5.1,0.0
Greg Foster,MIL,5.0,3,19,0.126,-0.03,0.0,-4.0,25.3,7.6,0.0
Steve Henson,NOR,1.0,3,17,0.197,0.077,0.0,-0.7,8.5,2.8,14.1
Alphonso Ford,OKC,1.0,6,16,0.137,0.016,0.0,-2.6,48.0,0.0,3.0
Skeeter Henry,PHO,2.0,4,15,-0.151,-0.221,-0.1,-10.0,12.8,6.4,12.8
Dave Jamerson,"BRK, UTH",2.0,5,14,-0.584,-0.654,-0.2,-23.4,6.9,13.7,3.4
John Bagley,ATL,1.0,3,13,0.081,-0.04,0.0,-4.3,7.4,3.7,11.1
Aaron Williams,UTH,4.5,6,12,-0.711,-0.868,-0.2,-30.1,16.0,12.0,4.0
Dell Demps,GSW,1.0,2,11,-0.342,-0.463,-0.1,-17.5,17.5,0.0,4.4
Tracy Moore,DET,2.0,3,10,0.746,0.676,0.1,17.9,28.8,4.8,0.0
Chucky Brown,DAL,4.0,1,10,0.245,0.088,0.0,-0.3,14.4,4.8,0.0
Ricky Grace,ATL,1.0,3,8,-0.048,-0.168,0.0,-8.3,24.0,6.0,6.0
Geert Hammink,ORL,5.0,1,3,-0.157,-0.314,0.0,-12.8,32.0,16.0,16.0
Chad Gallagher,UTH,5.0,2,3,0.892,0.735,0.0,19.8,96.0,0.0,0.0
Chuck Nevitt,SAS,5.0,1,1,-0.25,-0.407,0.0,-15.7,144.0,48.0,0.0
Patrick Ewing,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Smith,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
