0,1,2,3,4,5,6,7,8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Villanueva,5%,12.9,21.4,-8.4,-19.5,-2.9,-16.6,-11.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Brooks,0%,24.7,-8.3,+33.0,+6.2,+4.8,+1.4,+22.5
Curry,72%,25.8,14.1,+11.7,+9.7,-7.7,+17.4,+13.6
Iguodala,51%,14.9,11.1,+3.8,+13.4,-4.3,+17.7,+8.4
Lee,58%,20.7,15.6,+5.1,+9.8,-2.0,+11.8,+7.3
Thompson,72%,15.0,12.8,+2.2,+8.9,-6.0,+14.9,+6.4
Bogut,45%,18.9,15.9,+3.0,+8.3,+1.9,+6.3,+4.1
Armstrong,2%,18.7,23.4,-4.6,+7.9,+4.7,+3.2,-2.0
Green,45%,13.7,16.7,-3.1,+4.0,+5.4,-1.4,-2.5
O'Neal,22%,16.7,18.7,-2.1,+1.3,+5.8,-4.5,-2.9
Speights,25%,16.0,15.7,+0.3,-5.9,+8.3,-14.2,-4.5
Crawford,17%,12.2,15.3,-3.1,-6.8,+7.1,-13.8,-6.7
Barnes,56%,10.4,13.9,-3.5,-1.0,+12.1,-13.1,-6.7
Blake,15%,10.0,17.9,-7.8,-4.4,+6.4,-10.9,-8.9
Douglas,7%,6.5,18.8,-12.3,-14.5,+6.1,-20.6,-15.1
Bazemore,7%,6.1,22.2,-16.1,-23.3,+6.8,-30.1,-20.7
Nedovic,4%,-2.6,17.9,-20.6,-23.3,+5.8,-29.1,-23.4
Kuzmic,2%,3.4,23.7,-20.3,-31.1,+5.6,-36.7,-23.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Covington,1%,16.0,5.6,+10.4,+24.0,+4.4,+19.6,+13.5
Harden,70%,25.3,12.5,+12.9,+7.0,-1.3,+8.4,+11.4
Howard,60%,23.5,15.8,+7.7,+6.9,+0.9,+6.0,+7.1
Parsons,70%,17.2,15.1,+2.1,+5.6,+2.1,+3.5,+2.6
Daniels,2%,17.1,22.0,-4.9,+18.0,+4.3,+13.7,+1.3
Beverley,44%,13.3,15.7,-2.4,+8.1,+1.7,+6.5,+0.6
Casspi,32%,14.0,14.2,-0.2,+5.5,+4.1,+1.4,+0.4
Jones,52%,21.0,18.7,+2.3,+2.8,+6.4,-3.6,+0.3
Asik,24%,15.8,16.2,-0.3,+2.8,+5.1,-2.3,-1.0
Lin,52%,15.2,16.4,-1.2,+4.0,+5.1,-1.1,-1.2
Hamilton,9%,12.5,12.8,-0.2,-0.5,+5.0,-5.6,-2.0
Brooks,18%,12.5,15.2,-2.7,-1.1,+5.8,-6.8,-4.1
Garcia,27%,10.0,16.1,-6.2,+1.3,+5.7,-4.4,-5.6
Motiejunas,24%,11.5,19.8,-8.3,+2.6,+5.1,-2.5,-6.3
Smith,3%,14.9,19.9,-5.0,-7.6,+4.8,-12.5,-7.5
Canaan,6%,10.3,18.3,-8.0,-7.0,+5.3,-12.4,-9.5
Brewer,4%,3.8,14.9,-11.1,-13.7,+5.3,-18.9,-13.7
Powell,0%,2.6,22.9,-20.3,-17.3,+4.6,-22.0,-20.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
George,73%,21.6,12.3,+9.3,+6.2,-0.5,+6.7,+8.4
West,62%,19.0,11.3,+7.6,+7.9,-1.5,+9.4,+8.2
Stephenson,70%,16.0,11.4,+4.5,+5.0,+2.9,+2.1,+3.7
Hibbert,61%,14.4,13.1,+1.3,+7.2,-0.0,+7.2,+3.3
Granger,17%,10.8,10.8,+0.1,+8.6,+3.5,+5.0,+1.7
G.Hill,62%,14.5,15.9,-1.4,+6.3,+1.3,+5.0,+0.7
Watson,30%,14.0,14.0,+0.0,+5.4,+3.9,+1.5,+0.5
Scola,35%,14.4,14.4,-0.0,-0.0,+6.8,-6.8,-2.3
Johnson,9%,6.4,7.3,-1.0,-1.0,+4.9,-5.9,-2.6
Butler,10%,13.1,12.0,+1.1,-5.6,+5.4,-11.0,-2.9
Bynum,1%,21.5,20.0,+1.5,-10.8,+4.5,-15.3,-4.1
S.Hill,6%,8.3,14.5,-6.2,+2.6,+4.5,-1.9,-4.8
Mahinmi,32%,11.0,17.1,-6.1,+0.3,+6.2,-5.9,-6.0
Allen,3%,19.2,23.4,-4.2,-6.5,+4.7,-11.2,-6.5
Turner,14%,10.4,15.8,-5.3,-4.5,+5.9,-10.3,-7.0
Copeland,7%,18.7,27.6,-8.8,-1.1,+4.8,-5.9,-7.8
Sloan,10%,8.9,17.8,-8.9,-10.2,+6.0,-16.1,-11.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Paul,55%,28.3,13.5,+14.7,+11.7,+1.1,+10.6,+13.4
Griffin,72%,26.0,17.4,+8.6,+9.6,+0.0,+9.5,+8.9
Redick,25%,17.8,11.6,+6.2,+10.3,+5.8,+4.5,+5.6
Crawford,53%,18.3,12.6,+5.7,+6.2,+7.8,-1.6,+3.3
Jordan,73%,20.4,18.7,+1.7,+8.3,+3.4,+4.9,+2.8
Collison,52%,17.4,13.3,+4.1,+5.0,+9.1,-4.0,+1.4
Barnes,44%,13.0,14.7,-1.7,+9.8,+4.7,+5.0,+0.5
Jamison,6%,8.1,13.7,-5.6,+10.6,+6.7,+3.9,-2.4
Granger,5%,13.2,11.7,+1.5,-5.2,+7.6,-12.8,-3.2
Jackson,3%,-0.3,7.2,-7.5,+11.2,+6.8,+4.4,-3.5
Dudley,44%,9.4,14.3,-4.8,+5.9,+7.7,-1.8,-3.8
Turkoglu,10%,12.4,16.5,-4.1,+1.0,+7.6,-6.6,-5.0
Green,22%,7.3,15.4,-8.1,+4.4,+7.7,-3.2,-6.5
Bullock,10%,7.0,11.9,-4.9,-1.9,+7.9,-9.9,-6.6
Hollins,12%,13.1,21.4,-8.3,+1.1,+7.8,-6.7,-7.8
Davis,8%,11.1,21.9,-10.8,-6.5,+8.1,-14.6,-12.1
Mullens,4%,8.1,24.9,-16.8,-14.9,+7.9,-22.9,-18.8
Morris,1%,1.3,16.4,-15.1,-26.8,+7.4,-34.2,-20.1
Wayns,0%,21.0,56.2,-35.2,-51.6,+7.1,-58.7,-33.5
Vujacic,0%,1.0,51.8,-50.8,-55.7,+7.1,-62.8,-43.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Brooks,6%,17.5,11.6,+5.9,+2.3,-6.8,+9.1,+7.0
Young,46%,16.9,14.5,+2.4,-2.3,-9.6,+7.3,+4.1
Henry,23%,13.0,13.1,-0.1,-2.0,-7.6,+5.6,+1.8
Farmar,23%,15.9,16.1,-0.2,-4.7,-6.8,+2.0,+0.5
Hill,38%,21.2,18.3,+2.9,-9.8,-4.1,-5.7,+0.0
Kaman,19%,18.3,19.8,-1.5,-3.9,-6.8,+2.9,-0.0
Gasol,48%,20.9,20.3,+0.6,-9.0,-3.8,-5.2,-1.3
Williams,19%,10.3,17.9,-7.6,+1.6,-8.1,+9.7,-1.8
Bryant,4%,11.1,12.7,-1.6,-8.7,-6.2,-2.5,-1.9
Kelly,33%,13.7,19.4,-5.7,-3.1,-7.9,+4.8,-2.2
Blake,23%,12.9,17.3,-4.3,-6.2,-6.3,+0.0,-2.9
Bazemore,16%,14.3,17.2,-3.0,-9.0,-5.8,-3.3,-3.1
Marshall,40%,13.5,19.1,-5.6,-5.2,-7.0,+1.7,-3.2
Meeks,65%,15.8,17.3,-1.5,-9.6,-0.2,-9.3,-4.1
Johnson,57%,11.9,17.1,-5.2,-7.9,-4.1,-3.8,-4.8
Nash,8%,13.0,19.6,-6.6,-10.0,-6.0,-4.0,-5.7
Sacre,28%,13.1,22.2,-9.0,-6.7,-6.1,-0.6,-6.2
Harris,5%,11.4,19.2,-7.8,-14.8,-5.9,-9.0,-8.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Johnson,24%,19.8,13.6,+6.2,+4.7,+0.6,+4.2,+5.5
Conley,62%,21.3,17.6,+3.7,+3.0,-0.8,+3.8,+3.7
Gasol,50%,19.7,13.5,+6.2,+0.4,+2.7,-2.3,+3.3
Randolph,68%,19.6,18.5,+1.1,+3.0,-1.6,+4.6,+2.3
Allen,32%,16.7,14.9,+1.8,+3.4,+0.7,+2.7,+2.1
Lee,37%,14.4,13.9,+0.5,+3.6,+0.4,+3.2,+1.4
Davis,24%,17.3,16.5,+0.8,+2.7,+1.2,+1.5,+1.0
Koufos,34%,17.7,16.3,+1.4,+1.3,+1.7,-0.4,+0.8
Leuer,16%,19.0,16.7,+2.3,-1.0,+2.1,-3.0,+0.5
Calathes,30%,13.2,12.8,+0.4,+0.7,+1.9,-1.2,-0.1
Udrih,1%,16.9,16.7,+0.2,-5.2,+1.7,-6.9,-2.1
Prince,49%,8.7,12.7,-4.0,+1.1,+2.0,-0.9,-3.0
Miller,43%,13.4,15.6,-2.2,-1.5,+3.9,-5.4,-3.3
Bayless,16%,11.7,18.5,-6.8,+1.4,+1.6,-0.2,-4.6
Franklin,4%,5.2,14.0,-8.8,+3.9,+1.5,+2.4,-5.1
Morris,2%,8.1,18.3,-10.2,-1.4,+1.6,-3.1,-7.8
Pondexter,7%,10.9,22.1,-11.2,-18.8,+3.1,-21.9,-14.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
James,73%,31.9,12.8,+19.1,+6.8,-0.8,+7.6,+15.2
Jones,6%,16.7,11.7,+5.0,+15.9,+4.0,+11.9,+7.3
Wade,45%,23.7,14.6,+9.1,+3.8,+5.4,-1.6,+5.5
Bosh,64%,20.7,19.4,+1.3,+8.5,-1.9,+10.4,+4.4
Chalmers,55%,15.1,15.0,+0.1,+6.7,+2.3,+4.4,+1.6
Andersen,35%,20.4,19.1,+1.3,+5.6,+4.2,+1.4,+1.3
Allen,49%,13.8,11.8,+2.0,+4.0,+5.4,-1.4,+0.8
Battier,37%,9.3,13.6,-4.3,+6.3,+3.8,+2.5,-2.1
Lewis,24%,11.5,15.9,-4.4,+2.5,+5.4,-2.9,-3.9
Beasley,21%,18.0,20.2,-2.2,-2.6,+6.6,-9.2,-4.5
Cole,51%,9.2,15.1,-5.8,+2.5,+7.0,-4.5,-5.4
Douglas,10%,11.7,21.6,-10.0,+8.0,+4.3,+3.6,-5.4
Anthony,1%,8.5,17.8,-9.3,+5.2,+4.7,+0.4,-6.0
Mason,7%,8.8,16.1,-7.2,-0.9,+5.1,-6.0,-6.8
Haslem,16%,11.7,20.1,-8.5,-5.1,+6.6,-11.7,-9.5
Oden,5%,13.3,24.1,-10.8,-7.5,+5.4,-12.9,-11.5
Hamilton,2%,13.2,24.3,-11.0,-15.4,+5.1,-20.5,-14.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Mitchell,0%,34.3,4.2,+30.1,+9.8,-8.1,+18.0,+26.1
Wolters,33%,13.5,15.1,-1.6,-0.9,-11.6,+10.7,+2.5
Adrien,18%,20.0,19.3,+0.7,-4.3,-8.9,+4.6,+2.0
Wright,3%,17.8,14.9,+2.9,-9.5,-8.1,-1.5,+1.4
Sessions,23%,19.3,18.6,+0.6,-6.9,-8.5,+1.5,+0.9
Henson,47%,19.3,16.2,+3.1,-11.1,-5.4,-5.7,+0.2
Antetokounmpo,48%,11.6,14.9,-3.3,-4.4,-11.5,+7.1,+0.1
Knight,60%,17.4,17.1,+0.2,-8.8,-7.0,-1.8,-0.4
Pachulia,33%,15.1,19.4,-4.3,-6.6,-8.8,+2.2,-2.1
Middleton,62%,13.2,17.6,-4.3,-7.3,-9.3,+2.0,-2.2
Ilyasova,37%,14.7,17.7,-3.0,-8.6,-7.8,-0.9,-2.3
Butler,21%,13.0,15.0,-2.0,-11.4,-7.2,-4.2,-2.7
Sanders,15%,15.1,20.4,-5.3,-9.1,-7.9,-1.2,-3.9
Mayo,34%,11.6,14.7,-3.1,-12.7,-5.7,-7.0,-4.4
Neal,15%,11.2,15.3,-4.1,-13.6,-7.1,-6.5,-4.9
Raduljica,12%,16.4,25.5,-9.1,-5.1,-8.5,+3.4,-4.9
Stephens,0%,17.8,31.3,-13.5,+3.3,-8.1,+11.4,-5.2
Ridnour,19%,9.5,17.2,-7.6,-12.1,-7.2,-4.9,-6.7
Udoh,20%,8.0,24.9,-16.8,-10.0,-7.6,-2.4,-12.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Love,70%,29.0,15.8,+13.3,+6.1,-5.6,+11.7,+12.8
Pekovic,42%,22.2,16.5,+5.7,+8.0,-1.2,+9.2,+6.8
Martin,55%,17.1,12.8,+4.3,+3.9,+1.1,+2.8,+3.8
Rubio,66%,16.4,18.9,-2.5,+6.9,-5.8,+12.8,+2.6
Brewer,66%,13.4,16.4,-3.0,+6.1,-4.1,+10.2,+1.4
Jeffers,0%,2.0,11.0,-9.1,+22.1,+2.6,+19.5,+0.5
Turiaf,15%,15.1,16.3,-1.1,-1.8,+3.5,-5.3,-2.5
Price,3%,9.7,13.0,-3.3,+1.0,+2.7,-1.7,-2.8
Shved,17%,10.5,11.9,-1.4,-2.5,+3.7,-6.2,-3.0
Hummel,16%,10.3,15.1,-4.8,+2.6,+2.6,-0.0,-3.2
Budinger,19%,10.1,14.9,-4.8,+0.0,+3.3,-3.3,-4.3
Dieng,21%,18.0,21.5,-3.5,-2.4,+3.9,-6.3,-4.4
Cunningham,41%,13.5,17.5,-4.0,-1.2,+5.4,-6.6,-4.9
Muhammad,7%,13.7,13.0,+0.8,-12.4,+3.8,-16.3,-4.9
Barea,37%,12.0,15.6,-3.6,-3.3,+6.1,-9.4,-5.6
Williams,4%,7.9,12.6,-4.7,-7.4,+3.1,-10.5,-6.6
MbahaMoute,20%,8.1,15.7,-7.6,-7.9,+5.3,-13.2,-9.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Southerland,1%,18.9,11.5,+7.4,+17.5,-2.8,+20.3,+11.7
Davis,59%,28.8,15.7,+13.1,-2.3,-3.2,+0.9,+9.0
Childress,1%,2.6,5.0,-2.4,+22.2,-2.8,+25.0,+6.7
Morrow,36%,14.9,12.7,+2.2,+1.3,-4.9,+6.2,+3.6
Evans,51%,19.6,13.9,+5.8,-4.9,-0.4,-4.5,+2.3
Anderson,20%,20.0,20.1,-0.1,+1.8,-3.8,+5.6,+1.8
Withey,17%,16.7,17.3,-0.6,+2.0,-3.7,+5.7,+1.5
Holiday,29%,18.3,18.8,-0.5,+1.0,-4.2,+5.2,+1.4
Babbitt,12%,12.9,19.8,-7.0,+7.1,-4.0,+11.1,-0.9
Rivers,34%,12.1,17.4,-5.3,-0.5,-3.8,+3.3,-2.4
Gordon,52%,15.7,16.2,-0.5,-6.3,+1.2,-7.5,-2.8
Ajinca,24%,15.8,19.8,-4.0,-5.0,-2.0,-3.0,-3.7
Aminu,52%,14.4,16.7,-2.3,-5.8,+0.6,-6.5,-3.7
Miller,18%,9.5,19.3,-9.8,+3.4,-4.0,+7.4,-4.1
Roberts,42%,14.3,19.3,-5.1,-3.9,-1.8,-2.2,-4.1
Onuaku,1%,6.0,9.5,-3.5,-11.3,-2.6,-8.7,-5.2
Smith,21%,13.3,22.0,-8.7,-3.7,-2.4,-1.3,-6.2
Amundson,5%,9.9,20.3,-10.3,-7.0,-2.5,-4.6,-8.4
Thomas,1%,0.1,16.1,-16.1,-3.4,-2.7,-0.7,-11.0
Stiemsma,25%,10.7,23.8,-13.1,-8.1,-0.8,-7.3,-11.2
Ely,1%,3.8,33.3,-29.5,-26.2,-2.5,-23.6,-27.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Anthony,75%,25.9,13.6,+12.3,+1.6,-8.1,+9.8,+11.4
Clark,2%,14.4,11.6,+2.8,+5.5,-0.9,+6.4,+4.0
Aldrich,8%,21.1,18.2,+2.9,-2.2,-0.7,-1.5,+1.4
Chandler,42%,18.2,18.6,-0.4,+0.4,-1.6,+2.0,+0.4
Martin,16%,13.4,14.9,-1.4,+2.6,-1.4,+4.0,+0.4
Smith,61%,14.7,15.5,-0.8,-0.1,-1.8,+1.7,+0.0
Stoudemire,37%,20.2,16.8,+3.3,-5.2,+1.8,-7.0,-0.1
Prigioni,32%,14.1,17.2,-3.1,+1.0,-1.7,+2.7,-1.1
Bargnani,32%,15.2,14.3,+1.0,-4.8,+1.1,-5.8,-1.3
Felton,51%,13.6,17.9,-4.3,+0.5,-2.2,+2.7,-2.0
Shumpert,49%,10.3,18.0,-7.7,+3.9,-5.3,+9.2,-2.1
WorldPeace,10%,12.2,15.8,-3.6,-0.1,-0.9,+0.7,-2.2
Hardaway,47%,13.3,16.0,-2.7,-4.3,+2.4,-6.7,-4.0
Tyler,10%,14.0,17.6,-3.6,-6.2,-0.2,-6.0,-4.4
Udrih,15%,13.1,22.1,-8.9,-8.0,+0.5,-8.5,-8.8
Murry,9%,11.7,23.8,-12.2,-3.6,-0.5,-3.1,-9.2
Brown,4%,8.8,20.2,-11.4,-13.3,-0.3,-13.0,-11.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Durant,79%,32.3,12.3,+20.0,+7.8,+0.6,+7.3,+15.8
Westbrook,36%,26.5,15.2,+11.3,+7.5,+5.6,+1.9,+8.2
Ibaka,67%,21.3,14.2,+7.1,+7.3,+4.3,+3.0,+5.7
Jackson,57%,16.4,16.9,-0.5,+7.4,+4.8,+2.5,+0.5
Collison,34%,12.9,16.9,-4.0,+11.8,+3.5,+8.3,+0.1
Lamb,39%,14.3,15.2,-0.9,+6.6,+6.1,+0.5,-0.4
Fisher,36%,10.8,14.2,-3.5,+8.0,+5.3,+2.7,-1.4
Jones,19%,10.9,12.3,-1.4,+3.3,+7.0,-3.8,-2.2
Sefolosha,40%,11.3,12.7,-1.4,+3.6,+8.1,-4.4,-2.4
Butler,15%,12.8,15.5,-2.7,+3.3,+6.8,-3.5,-3.0
Gomes,1%,-0.1,8.7,-8.8,+9.8,+6.3,+3.5,-4.7
Roberson,10%,9.8,16.4,-6.5,+3.5,+6.6,-3.1,-5.4
Adams,30%,12.4,17.9,-5.5,+2.2,+8.1,-5.9,-5.6
Williams,0%,17.6,17.7,-0.1,-14.4,+6.4,-20.8,-7.0
Perkins,30%,6.8,18.2,-11.4,+1.9,+8.2,-6.4,-9.7
Shakur,0%,-10.5,-9.8,-0.7,-33.4,+6.4,-39.9,-10.5
Thabeet,5%,2.8,19.6,-16.9,-0.5,+6.6,-7.1,-13.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Thomas,1%,5.7,8.3,-2.6,+15.7,-5.5,+21.2,+5.4
O'Quinn,30%,17.8,16.4,+1.4,-1.2,-7.1,+5.9,+2.9
Vucevic,45%,20.3,19.1,+1.2,-4.7,-5.9,+1.2,+1.2
Lamb,17%,7.8,10.6,-2.8,-0.1,-6.5,+6.3,+0.2
Oladipo,62%,14.3,14.8,-0.5,-5.1,-5.7,+0.6,-0.1
Afflalo,64%,16.9,15.8,+1.1,-6.9,-2.7,-4.2,-0.6
Harris,46%,17.7,18.9,-1.2,-6.0,-4.8,-1.2,-1.2
Moore,38%,11.7,15.2,-3.4,-4.7,-5.8,+1.0,-1.9
Davis,34%,14.6,18.6,-4.1,-4.4,-5.9,+1.5,-2.2
Nelson,55%,14.6,17.7,-3.1,-6.1,-4.5,-1.5,-2.6
Price,9%,7.9,13.8,-5.9,-2.7,-5.6,+3.0,-3.0
Harkless,49%,12.7,16.2,-3.5,-7.5,-3.3,-4.2,-3.8
Maxiell,12%,8.7,15.4,-6.8,-8.8,-4.9,-3.9,-5.8
Nicholson,29%,10.4,18.6,-8.2,-6.2,-5.0,-1.2,-5.9
Dedmon,6%,13.5,24.5,-11.0,-5.7,-5.3,-0.4,-7.5
Jones,2%,6.2,20.2,-14.0,-14.1,-5.2,-8.9,-12.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Ware,3%,13.7,10.7,+3.0,-2.1,-10.6,+8.5,+4.9
Brown,6%,7.3,11.0,-3.6,+0.4,-11.0,+11.4,+1.4
Turner,48%,13.8,15.0,-1.2,-8.2,-12.3,+4.2,+0.6
Carter-Williams,61%,16.3,17.5,-1.1,-8.9,-12.6,+3.6,+0.5
Orton,6%,11.4,12.8,-1.4,-6.7,-10.6,+3.9,+0.4
Nunnally,3%,6.3,8.0,-1.7,-9.9,-10.4,+0.5,-1.0
Sims,18%,18.7,21.5,-2.8,-8.4,-10.8,+2.4,-1.1
Young,68%,17.5,19.0,-1.5,-11.5,-7.8,-3.7,-2.2
Wroten,44%,13.3,15.9,-2.6,-11.9,-9.1,-2.7,-2.7
Allen,24%,12.7,18.0,-5.3,-9.7,-10.6,+0.8,-3.2
Dedmon,4%,9.5,15.8,-6.3,-8.0,-10.5,+2.5,-3.3
Anderson,58%,11.5,15.9,-4.3,-11.3,-9.1,-2.2,-3.6
Thompson,44%,10.2,16.8,-6.6,-10.0,-10.7,+0.7,-4.2
Hawes,42%,16.5,22.8,-6.3,-11.5,-9.6,-1.9,-4.8
Davies,14%,7.9,20.1,-12.3,-2.8,-11.6,+8.9,-5.2
Varnado,8%,14.6,21.4,-6.8,-12.7,-10.1,-2.5,-5.4
Morris,5%,12.3,22.0,-9.7,-8.2,-10.5,+2.3,-5.7
Williams,29%,9.0,15.6,-6.6,-15.1,-8.4,-6.7,-6.6
Thomas,0%,10.1,26.9,-16.8,+0.0,-10.4,+10.4,-7.7
Mullens,6%,17.1,26.0,-8.9,-17.3,-9.9,-7.3,-8.4
Moultrie,5%,7.1,18.8,-11.7,-14.6,-10.1,-4.5,-9.3
Maynor,3%,6.9,19.4,-12.5,-22.3,-10.0,-12.3,-12.4
Johnson-Odom,0%,-26.1,3.2,-29.3,-9.4,-10.4,+0.9,-19.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Dragic,68%,23.1,13.3,+9.7,+5.4,-3.2,+8.6,+9.4
Bledsoe,36%,21.1,15.8,+5.3,+4.6,+1.5,+3.1,+4.6
Randolph,2%,8.6,13.8,-5.2,+21.2,+2.2,+19.1,+2.9
Barbosa,9%,12.2,12.6,-0.4,+6.9,+2.2,+4.7,+1.3
Markieff.Morris,55%,19.9,18.6,+1.3,+3.0,+2.2,+0.8,+1.2
Green,59%,17.6,15.0,+2.5,+0.9,+5.1,-4.3,+0.3
Marcus.Morris,46%,16.0,16.4,-0.4,+3.2,+2.1,+1.1,+0.1
Frye,59%,14.2,19.4,-5.2,+6.1,-2.3,+8.3,-0.7
Tucker,63%,14.5,15.5,-1.0,+2.4,+2.9,-0.5,-0.8
Plumlee,50%,16.0,16.8,-0.8,+1.2,+4.1,-2.9,-1.5
Smith,25%,12.6,16.9,-4.3,-0.4,+3.7,-4.0,-4.2
Goodwin,13%,10.9,11.3,-0.4,-7.7,+4.2,-12.0,-4.3
Christmas,5%,11.8,14.9,-3.1,-5.6,+3.1,-8.6,-4.9
Len,9%,7.7,18.3,-10.5,-7.2,+3.6,-10.8,-10.6
Kravtsov,2%,11.1,22.4,-11.3,-36.3,+3.2,-39.5,-17.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Aldridge,63%,23.3,14.2,+9.1,+7.1,-1.4,+8.5,+8.9
Batum,74%,17.1,13.7,+3.4,+5.4,-0.1,+5.5,+4.1
Lillard,74%,19.6,17.9,+1.8,+5.9,-1.5,+7.4,+3.7
Matthews,70%,16.6,13.5,+3.1,+5.3,+0.9,+4.4,+3.5
Lopez,66%,19.1,17.0,+2.0,+5.8,+0.4,+5.4,+3.2
Barton,10%,14.3,13.0,+1.3,-2.1,+4.6,-6.7,-1.4
Claver,5%,9.4,12.5,-3.1,+6.0,+3.9,+2.1,-1.4
Wright,25%,12.8,14.1,-1.3,+2.6,+4.4,-1.7,-1.5
McCollum,12%,9.1,12.1,-3.0,-2.0,+4.8,-6.8,-4.3
Freeland,18%,12.1,17.4,-5.3,+1.7,+4.5,-2.7,-4.5
Williams,46%,12.2,17.3,-5.0,+1.9,+5.7,-3.8,-4.6
Robinson,22%,15.1,16.5,-1.4,-4.8,+6.4,-11.3,-4.7
Crabbe,3%,7.8,23.7,-15.9,+1.0,+4.0,-3.1,-11.6
Watson,4%,2.0,24.0,-21.9,-2.7,+4.2,-6.9,-16.9
Leonard,9%,10.2,27.5,-17.2,-11.8,+5.5,-17.2,-17.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Cousins,58%,28.3,18.1,+10.2,-0.4,-6.3,+6.0,+8.8
Thomas,63%,21.7,15.5,+6.3,+0.6,-8.8,+9.3,+7.3
Gay,48%,20.9,14.9,+6.0,-1.5,-4.1,+2.6,+4.9
MbahaMoute,5%,12.7,9.8,+3.0,-4.2,-2.8,-1.4,+1.5
Thornton,28%,10.0,13.6,-3.5,-0.5,-3.8,+3.4,-1.2
Williams,42%,12.8,14.0,-1.2,-4.5,-1.7,-2.7,-1.7
Thompson,51%,12.1,17.4,-5.4,-0.2,-5.7,+5.5,-1.8
Fredette,12%,17.3,18.7,-1.4,-6.0,-2.5,-3.6,-2.1
Evans,13%,15.4,19.2,-3.8,-2.4,-3.0,+0.6,-2.4
Patterson,10%,11.0,15.5,-4.5,-3.5,-2.8,-0.7,-3.2
Outlaw,27%,11.0,15.4,-4.4,-4.6,-2.3,-2.3,-3.7
Cunningham,1%,12.9,20.7,-7.7,+0.8,-2.9,+3.8,-3.9
Vasquez,12%,14.9,18.5,-3.6,-7.5,-2.3,-5.3,-4.1
Salmons,11%,8.7,13.8,-5.1,-6.3,-2.5,-3.8,-4.7
Hayes,5%,12.5,21.7,-9.2,+1.1,-3.1,+4.1,-4.8
McCallum,23%,10.1,17.1,-7.1,-5.1,-2.2,-2.9,-5.7
McLemore,55%,8.0,16.8,-8.9,-4.5,-0.9,-3.7,-7.1
Gray,8%,8.6,15.7,-7.1,-11.3,-2.1,-9.2,-7.8
Acy,20%,10.4,20.9,-10.5,-7.1,-1.8,-5.2,-8.7
Landry,6%,12.2,22.0,-9.8,-13.6,-2.2,-11.4,-10.3
N'Diaye,2%,3.1,18.1,-15.0,-17.4,-2.6,-14.8,-14.9
Johnson,1%,-1.2,19.7,-21.0,-16.3,-2.7,-13.5,-18.5
White,0%,-9.7,48.7,-58.5,-32.4,-2.8,-29.5,-48.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
